id,gamePk,date,month,away,home,venue,game_no,dh,start_et,local_hour,day_night,fav,fav_src,away_ml,home_ml,book_total,line_src,bucket,hand,away_sp,home_sp,actual_away,actual_home,actual_total,away_won,quarantined,live_proj_pure,live_proj_rule,live_proj_src,live_p_away,p1_proj,p1_p_away,p2_proj,p2_p_away,se_live_pure,se_live_rule,se_p1,se_p2,brier_live,brier_p1,brier_p2,hit_live,hit_p1,hit_p2
2250066,823485,2026-03-31,2026-03,WSH,PHI,Citizens Bank Park,1,N,5:40 PM ET,17.67,night,home_fav,games,163,-199,9.5,games,>9,L-R,PJ Poulin,Andrew Painter,2.0,3.0,5.0,0.0,1,,9.5,modelTotal(book),0.3833,9.37,0.4099,9.37,0.4099,,4.5,4.37,4.37,0.14692,0.16802,0.16802,1.0,1.0,1.0
2250067,823888,2026-03-31,2026-03,CWS,MIA,loanDepot park,1,N,5:40 PM ET,17.67,night,home_fav,games,123,-147,8.5,games,8-9,R-R,Erick Fedde,Janson Junk,2.0,9.0,11.0,0.0,1,,8.5,modelTotal(book),0.3861,8.33,0.3852,8.33,0.3852,,-2.5,-2.67,-2.67,0.14907,0.14838,0.14838,1.0,1.0,1.0
2250068,822836,2026-03-31,2026-03,COL,TOR,Rogers Centre,1,N,6:07 PM ET,18.12,night,home_fav,games,230,-271,8.0,games,8-9,R-R,Ryan Feltner,Max Scherzer,1.0,5.0,6.0,0.0,1,,8.0,modelTotal(book),0.45189999999999997,9.9,0.4491,9.9,0.4491,,2.0,3.9,3.9,0.20421,0.20169,0.20169,1.0,1.0,1.0
2250069,824942,2026-03-31,2026-03,ATH,ATL,Truist Park,1,N,6:15 PM ET,18.25,night,home_fav,games,135,-163,9.0,games,8-9,R-L,Aaron Civale,José Suarez,5.0,2.0,7.0,1.0,1,,9.0,modelTotal(book),0.4125,8.69,0.3596,8.69,0.3596,,2.0,1.69,1.69,0.34516,0.41011,0.41011,0.0,0.0,0.0
2250070,824699,2026-03-31,2026-03,LAA,CHC,Wrigley Field,1,N,6:40 PM ET,17.67,night,home_fav,games,119,-143,7.0,games,<8,R-R,José Soriano,Jameson Taillon,2.0,0.0,2.0,1.0,1,,7.0,modelTotal(book),0.3996,8.39,0.3943,8.39,0.3943,,5.0,6.39,6.39,0.36048,0.36687,0.36687,0.0,0.0,0.0
2250071,823807,2026-03-31,2026-03,TB,MIL,American Family Field,1,N,6:40 PM ET,17.67,night,home_fav,games,110,-131,7.5,games,<8,L-R,Shane McClanahan,Brandon Woodruff,2.0,6.0,8.0,0.0,1,,7.5,modelTotal(book),0.4156,7.81,0.3986,7.81,0.3986,,-0.5,-0.19,-0.19,0.17272,0.15888,0.15888,1.0,1.0,1.0
2250072,823077,2026-03-31,2026-03,NYM,STL,Busch Stadium,1,N,6:45 PM ET,17.75,night,away_fav,games,-153,126,8.5,games,8-9,R-R,Kodai Senga,Andre Pallante,0.0,3.0,3.0,0.0,1,,8.5,modelTotal(book),0.5226,8.47,0.4722,8.47,0.4722,,5.5,5.47,5.47,0.27311,0.22297,0.22297,0.0,1.0,1.0
2250073,824212,2026-03-31,2026-03,BOS,HOU,Daikin Park,1,N,8:10 PM ET,19.17,night,home_fav,games,124,-149,7.5,games,<8,R-R,Brayan Bello,Hunter Brown,2.0,9.0,11.0,0.0,1,,7.5,modelTotal(book),0.4371,8.27,0.3865,8.27,0.3865,,-3.5,-2.73,-2.73,0.19106,0.14938,0.14938,1.0,1.0,1.0
2250074,823322,2026-03-31,2026-03,SF,SD,Petco Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-136,113,7.5,games,<8,R-R,Logan Webb,Germán Márquez,9.0,3.0,12.0,1.0,1,,7.5,modelTotal(book),0.5313,8.63,0.5247,8.63,0.5247,,-4.5,-3.37,-3.37,0.21968,0.22591,0.22591,1.0,1.0,1.0
2250075,823158,2026-03-31,2026-03,NYY,SEA,T-Mobile Park,1,N,9:40 PM ET,18.67,night,pickem,games,-109,-109,7.0,games,<8,L-R,Max Fried,Logan Gilbert,5.0,0.0,5.0,1.0,1,,7.0,modelTotal(book),0.4972,6.88,0.4622,6.88,0.4622,,2.0,1.88,1.88,0.25281,0.28923,0.28923,0.0,0.0,0.0
2250076,823969,2026-03-31,2026-03,CLE,LAD,Dodger Stadium,1,N,10:10 PM ET,19.17,night,home_fav,games,226,-280,8.0,games,8-9,R-R,Tanner Bibee,Shohei Ohtani,1.0,4.0,5.0,0.0,1,,8.0,modelTotal(book),0.3987,8.61,0.3681,8.61,0.3681,,3.0,3.61,3.61,0.15896,0.1355,0.1355,1.0,1.0,1.0
2250077,824940,2026-04-01,2026-04,ATH,ATL,Truist Park,1,N,12:15 PM ET,12.25,day,home_fav,games,184,-227,7.5,games,<8,R-L,Luis Severino,Chris Sale,1.0,5.0,6.0,0.0,1,,7.5,modelTotal(book),0.4181,8.48,0.3623,8.48,0.3623,,1.5,2.48,2.48,0.17481,0.13126,0.13126,1.0,1.0,1.0
2250078,824860,2026-04-01,2026-04,TEX,BAL,Oriole Park at Camden Yards,1,N,12:35 PM ET,12.58,day,home_fav,games,100,-120,8.5,games,8-9,R-L,Nathan Eovaldi,Trevor Rogers,3.0,8.0,11.0,0.0,1,,8.5,modelTotal(book),0.4639,7.71,0.4407,7.71,0.4407,,-2.5,-3.29,-3.29,0.2152,0.19422,0.19422,1.0,1.0,1.0
2250079,824536,2026-04-01,2026-04,PIT,CIN,Great American Ball Park,1,N,12:40 PM ET,12.67,day,away_fav,games,-165,135,7.5,games,<8,R-L,Paul Skenes,Andrew Abbott,8.0,3.0,11.0,1.0,1,,7.5,modelTotal(book),0.4899,7.59,0.4645,7.59,0.4645,,-3.5,-3.41,-3.41,0.2602,0.28676,0.28676,0.0,0.0,0.0
2250080,823483,2026-04-01,2026-04,WSH,PHI,Citizens Bank Park,1,N,1:05 PM ET,13.08,day,home_fav,games,229,-281,8.0,games,8-9,R-L,Cade Cavalli,Cristopher Sánchez,5.0,6.0,11.0,0.0,1,,8.0,modelTotal(book),0.3285,9.39,0.3502,9.39,0.3502,,-3.0,-1.61,-1.61,0.10791,0.12264,0.12264,1.0,1.0,1.0
2250081,822835,2026-04-01,2026-04,COL,TOR,Rogers Centre,1,N,1:07 PM ET,13.12,day,home_fav,games,247,-306,7.5,games,<8,L-R,Kyle Freeland,Kevin Gausman,2.0,1.0,3.0,1.0,1,,7.5,modelTotal(book),0.3975,8.82,0.4131,8.82,0.4131,,4.5,5.82,5.82,0.36301,0.34445,0.34445,0.0,0.0,0.0
2250082,823889,2026-04-01,2026-04,CWS,MIA,loanDepot park,1,N,1:10 PM ET,13.17,day,home_fav,games,123,-149,7.5,games,<8,R-R,Shane Smith,Sandy Alcantara,0.0,10.0,10.0,0.0,1,,7.5,modelTotal(book),0.44880000000000003,8.03,0.4552,8.03,0.4552,,-2.5,-1.97,-1.97,0.20142,0.20721,0.20721,1.0,1.0,1.0
2250083,823078,2026-04-01,2026-04,NYM,STL,Busch Stadium,1,N,1:15 PM ET,12.25,day,away_fav,games,-172,141,7.5,games,<8,R-L,Freddy Peralta,Matthew Liberatore,1.0,2.0,3.0,0.0,1,,7.5,modelTotal(book),0.5207,7.78,0.4813,7.78,0.4813,,4.5,4.78,4.78,0.27113,0.23165,0.23165,0.0,1.0,1.0
2250084,823806,2026-04-01,2026-04,TB,MIL,American Family Field,1,N,1:40 PM ET,12.67,day,home_fav,games,119,-143,7.0,games,<8,R-R,Drew Rasmussen,Jacob Misiorowski,2.0,8.0,10.0,0.0,1,,7.0,modelTotal(book),0.4673,8.0,0.4626,8.0,0.4626,,-3.0,-2.0,-2.0,0.21837,0.214,0.214,1.0,1.0,1.0
2250085,824211,2026-04-01,2026-04,BOS,HOU,Daikin Park,1,N,2:10 PM ET,13.17,day,away_fav,games,-156,129,7.0,games,<8,L-R,Garrett Crochet,Mike Burrows,4.0,6.0,10.0,0.0,1,,7.0,modelTotal(book),0.49119999999999997,8.18,0.4719,8.18,0.4719,,-3.0,-1.82,-1.82,0.24128,0.22269,0.22269,1.0,1.0,1.0
2250086,824698,2026-04-01,2026-04,LAA,CHC,Wrigley Field,1,N,2:20 PM ET,13.33,day,home_fav,games,139,-165,6.0,games,<8,L-L,Yusei Kikuchi,Matthew Boyd,2.0,6.0,8.0,0.0,1,,6.0,modelTotal(book),0.4092,8.57,0.374,8.57,0.374,,-2.0,0.57,0.57,0.16744,0.13988,0.13988,1.0,1.0,1.0
2250087,823321,2026-04-01,2026-04,SF,SD,Petco Park,1,N,4:10 PM ET,13.17,day,home_fav,games,129,-155,8.0,games,8-9,R-R,Adrian Houser,Nick Pivetta,1.0,7.0,8.0,0.0,1,,8.0,modelTotal(book),0.4279,7.42,0.4048,7.42,0.4048,,0.0,-0.58,-0.58,0.1831,0.16386,0.16386,1.0,1.0,1.0
2250088,823157,2026-04-01,2026-04,NYY,SEA,T-Mobile Park,1,N,4:10 PM ET,13.17,day,home_fav,games,100,-117,7.0,games,<8,R-R,Cam Schlittler,George Kirby,5.0,3.0,8.0,1.0,1,,7.0,modelTotal(book),0.5034000000000001,7.35,0.4574,7.35,0.4574,,-1.0,-0.65,-0.65,0.24661,0.29441,0.29441,1.0,0.0,0.0
2250089,824136,2026-04-01,2026-04,MIN,KC,Kauffman Stadium,1,N,7:40 PM ET,18.67,night,away_fav,games,-120,100,8.0,games,8-9,R-L,Joe Ryan,Noah Cameron,9.0,13.0,22.0,0.0,1,,8.0,modelTotal(book),0.45039999999999997,8.01,0.424,8.01,0.424,,-14.0,-13.99,-13.99,0.20286,0.17978,0.17978,1.0,1.0,1.0
2250090,823970,2026-04-01,2026-04,CLE,LAD,Dodger Stadium,1,N,8:20 PM ET,17.33,night,home_fav,games,224,-273,8.0,games,8-9,R-R,Gavin Williams,Yoshinobu Yamamoto,4.0,1.0,5.0,1.0,1,,8.0,modelTotal(book),0.3754,8.29,0.3662,8.29,0.3662,,3.0,3.29,3.29,0.39013,0.4017,0.4017,0.0,0.0,0.0
2250091,824133,2026-04-02,2026-04,MIN,KC,Kauffman Stadium,1,N,2:10 PM ET,13.17,day,home_fav,games,129,-156,9.5,games,>9,R-L,Taj Bradley,Cole Ragans,5.0,1.0,6.0,1.0,1,,9.5,modelTotal(book),0.4512,8.5,0.4003,8.5,0.4003,,3.5,2.5,2.5,0.30118,0.35964,0.35964,0.0,0.0,0.0
2250092,824621,2026-04-03,2026-04,TOR,CWS,Rate Field,1,N,4:10 PM ET,15.17,day,,none,,,,none,,R-R,Dylan Cease,Sean Burke,4.0,5.0,9.0,0.0,,,,none,,8.43,0.4583,8.43,0.4583,,,-0.57,-0.57,,0.21004,0.21004,,1.0,1.0
2250093,823242,2026-04-02,2026-04,NYM,SF,Oracle Park,1,N,9:45 PM ET,18.75,night,away_fav,games,-122,102,8.0,games,8-9,L-L,David Peterson,Robbie Ray,2.0,7.0,9.0,0.0,1,,8.0,modelTotal(book),0.4604,7.99,0.4254,7.99,0.4254,,-1.0,-1.01,-1.01,0.21197,0.18097,0.18097,1.0,1.0,1.0
2250094,822758,2026-04-03,2026-04,LAD,WSH,Nationals Park,1,N,1:05 PM ET,13.08,day,away_fav,games,-285,232,9.5,games,>9,R-R,Emmet Sheehan,Miles Mikolas,13.0,6.0,19.0,1.0,1,,9.5,modelTotal(book),0.6077,9.7,0.5481,9.7,0.5481,,-9.5,-9.3,-9.3,0.1539,0.20421,0.20421,1.0,1.0,1.0
2250095,824299,2026-04-03,2026-04,STL,DET,Comerica Park,1,N,1:10 PM ET,13.17,day,home_fav,games,153,-182,8.0,games,8-9,R-L,Michael McGreevy,Framber Valdez,0.0,4.0,4.0,0.0,1,,8.0,modelTotal(book),0.4549,8.29,0.4195,8.29,0.4195,,4.0,4.29,4.29,0.20693,0.17598,0.17598,1.0,1.0,1.0
2250096,823568,2026-04-03,2026-04,MIA,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,140,-166,8.0,games,8-9,R-R,Eury Pérez,Will Warren,2.0,8.0,10.0,0.0,1,,8.0,modelTotal(book),0.4828,8.62,0.4564,8.62,0.4564,,-2.0,-1.38,-1.38,0.2331,0.2083,0.2083,1.0,1.0,1.0
2250097,824786,2026-04-03,2026-04,SD,BOS,Fenway Park,1,N,2:10 PM ET,14.17,day,home_fav,games,105,-125,8.5,games,8-9,R-R,Michael King,Sonny Gray,2.0,5.0,7.0,0.0,1,,8.5,modelTotal(book),0.4775,8.12,0.446,8.12,0.446,,1.5,1.12,1.12,0.22801,0.19892,0.19892,1.0,1.0,1.0
2250098,822919,2026-04-03,2026-04,CIN,TEX,Globe Life Field,1,N,4:05 PM ET,15.08,day,home_fav,games,137,-165,8.0,games,8-9,R-L,Brady Singer,MacKenzie Gore,5.0,3.0,8.0,1.0,1,,8.0,modelTotal(book),0.4743,8.0,0.4816,8.0,0.4816,,0.0,0.0,0.0,0.27636,0.26874,0.26874,0.0,0.0,0.0
2250099,824458,2026-04-03,2026-04,CHC,CLE,Progressive Field,1,N,4:10 PM ET,16.17,day,away_fav,games,-120,100,7.5,games,<8,R-L,Cade Horton,Joey Cantillo,1.0,4.0,5.0,0.0,1,,7.5,modelTotal(book),0.503,7.57,0.4681,7.57,0.4681,,2.5,2.57,2.57,0.25301,0.21912,0.21912,0.0,1.0,1.0
2250100,823732,2026-04-03,2026-04,TB,MIN,Target Field,1,N,4:10 PM ET,15.17,day,pickem,games,-110,-110,7.5,games,<8,R-R,Joe Boyle,Bailey Ober,4.0,10.0,14.0,0.0,1,,7.5,modelTotal(book),0.46090000000000003,9.23,0.4516,9.23,0.4516,,-6.5,-4.77,-4.77,0.21243,0.20394,0.20394,1.0,1.0,1.0
2250101,824377,2026-04-03,2026-04,PHI,COL,Coors Field,1,N,4:10 PM ET,14.17,day,away_fav,games,-186,159,10.0,games,>9,R-R,Aaron Nola,Michael Lorenzen,10.0,1.0,11.0,1.0,1,,10.0,modelTotal(book),0.5444,11.95,0.4254,11.95,0.4254,,-1.0,0.95,0.95,0.20757,0.33017,0.33017,1.0,0.0,0.0
2250102,823406,2026-04-03,2026-04,BAL,PIT,PNC Park,1,N,4:12 PM ET,16.2,day,away_fav,games,-121,100,8.5,games,8-9,R-R,Kyle Bradish,Mitch Keller,4.0,5.0,9.0,0.0,1,,8.5,modelTotal(book),0.5276,8.7,0.4865,8.7,0.4865,,-0.5,-0.3,-0.3,0.27836,0.23668,0.23668,0.0,1.0,1.0
2250103,824134,2026-04-04,2026-04,MIL,KC,Kauffman Stadium,2,S,7:45 PM ET,18.75,night,away_fav,games,-112,-108,9.0,games,8-9,R-R,Chad Patrick,Luinder Avila,2.0,8.0,10.0,0.0,1,,9.0,modelTotal(book),0.4861,8.4,0.5082,8.4,0.5082,,-1.0,-1.6,-1.6,0.23629,0.25827,0.25827,1.0,0.0,0.0
2250104,824056,2026-04-03,2026-04,SEA,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-163,135,8.0,games,8-9,R-L,Bryan Woo,Reid Detmers,3.0,1.0,4.0,1.0,1,,8.0,modelTotal(book),0.5586,7.87,0.4847,7.87,0.4847,,4.0,3.87,3.87,0.19483,0.26553,0.26553,1.0,0.0,0.0
2250105,825026,2026-04-03,2026-04,HOU,ATH,Sutter Health Park,1,N,9:40 PM ET,18.67,night,away_fav,games,-112,-110,9.5,games,>9,R-L,Cristian Javier,Jeffrey Springs,4.0,11.0,15.0,0.0,1,,9.5,modelTotal(book),0.4611,10.64,0.4407,10.64,0.4407,,-5.5,-4.36,-4.36,0.21261,0.19422,0.19422,1.0,1.0,1.0
2250106,823240,2026-04-03,2026-04,NYM,SF,Oracle Park,1,N,10:15 PM ET,19.25,night,away_fav,games,-136,113,7.5,games,<8,R-R,Nolan McLean,Tyler Mahle,10.0,3.0,13.0,1.0,1,,7.5,modelTotal(book),0.4993,7.49,0.4429,7.49,0.4429,,-5.5,-5.51,-5.51,0.2507,0.31036,0.31036,0.0,0.0,0.0
2250107,824295,2026-04-04,2026-04,STL,DET,Comerica Park,1,N,1:10 PM ET,13.17,day,home_fav,games,135,-162,7.5,games,<8,R-R,Dustin May,Jack Flaherty,6.0,11.0,17.0,0.0,1,,7.5,modelTotal(book),0.41600000000000004,8.46,0.4083,8.46,0.4083,,-9.5,-8.54,-8.54,0.17306,0.16671,0.16671,1.0,1.0,1.0
2250108,824622,2026-04-04,2026-04,TOR,CWS,Rate Field,1,N,2:10 PM ET,13.17,day,away_fav,games,-149,123,8.5,games,8-9,L-R,Mason Fluharty,Grant Taylor,3.0,6.0,9.0,0.0,1,,8.5,modelTotal(book),0.5053,7.93,0.4983,7.93,0.4983,,-0.5,-1.07,-1.07,0.25533,0.2483,0.2483,0.0,1.0,1.0
2250109,822757,2026-04-04,2026-04,LAD,WSH,Nationals Park,1,N,4:05 PM ET,16.08,day,away_fav,games,-314,248,9.5,games,>9,R-R,Tyler Glasnow,Jake Irvin,10.0,5.0,15.0,1.0,1,,9.5,modelTotal(book),0.618,10.24,0.5541,10.24,0.5541,,-5.5,-4.76,-4.76,0.14592,0.19883,0.19883,1.0,1.0,1.0
2250110,825027,2026-04-04,2026-04,HOU,ATH,Sutter Health Park,1,N,4:05 PM ET,13.08,day,away_fav,games,-114,-105,10.0,games,>9,R-R,Tatsuya Imai,Luis Morales,11.0,0.0,11.0,1.0,1,,10.0,modelTotal(book),0.4275,10.69,0.4297,10.69,0.4297,,-1.0,-0.31,-0.31,0.32776,0.32524,0.32524,0.0,0.0,0.0
2250111,823404,2026-04-04,2026-04,BAL,PIT,PNC Park,1,N,4:05 PM ET,16.08,day,home_fav,games,-102,-118,8.5,games,8-9,R-R,Shane Baz,Carmen Mlodzinski,2.0,3.0,5.0,0.0,1,,8.5,modelTotal(book),0.4833,9.53,0.4246,9.53,0.4246,,3.5,4.53,4.53,0.23358,0.18029,0.18029,1.0,1.0,1.0
2250112,824782,2026-04-04,2026-04,SD,BOS,Fenway Park,1,N,4:10 PM ET,16.17,day,home_fav,games,123,-149,7.5,games,<8,R-L,Randy Vásquez,Connelly Early,3.0,2.0,5.0,1.0,1,,7.5,modelTotal(book),0.44670000000000004,7.74,0.3818,7.74,0.3818,,2.5,2.74,2.74,0.30614,0.38217,0.38217,0.0,0.0,0.0
2250113,824132,2026-04-04,2026-04,MIL,KC,Kauffman Stadium,1,S,4:10 PM ET,15.17,day,home_fav,games,-102,-118,8.0,games,8-9,R-R,Chad Patrick,Luinder Avila,5.0,2.0,7.0,1.0,1,,8.0,modelTotal(book),0.4878,7.8,0.3618,7.8,0.3618,,1.0,0.8,0.8,0.26235,0.4073,0.4073,0.0,0.0,0.0
2250114,822920,2026-04-04,2026-04,CIN,TEX,Globe Life Field,1,N,7:05 PM ET,18.08,night,home_fav,games,119,-143,8.5,games,8-9,R-R,Rhett Lowder,Kumar Rocker,2.0,0.0,2.0,1.0,1,,8.5,modelTotal(book),0.4993,8.12,0.4677,8.12,0.4677,,6.5,6.12,6.12,0.2507,0.28334,0.28334,0.0,0.0,0.0
2250115,823569,2026-04-04,2026-04,MIA,NYY,Yankee Stadium,1,N,7:05 PM ET,19.08,night,home_fav,games,164,-201,7.5,games,<8,R-L,Max Meyer,Ryan Weathers,7.0,9.0,16.0,0.0,1,,7.5,modelTotal(book),0.3931,9.23,0.3744,9.23,0.3744,,-8.5,-6.77,-6.77,0.15453,0.14018,0.14018,1.0,1.0,1.0
2250116,823730,2026-04-04,2026-04,TB,MIN,Target Field,1,N,7:10 PM ET,18.17,night,home_fav,games,-108,-112,8.0,games,8-9,L-R,Steven Matz,Mick Abel,7.0,1.0,8.0,1.0,1,,8.0,modelTotal(book),0.5548,8.96,0.5299,8.96,0.5299,,0.0,0.96,0.96,0.1982,0.22099,0.22099,1.0,1.0,1.0
2250117,824460,2026-04-05,2026-04,CHC,CLE,Progressive Field,2,Y,1:45 PM ET,13.75,day,away_fav,games,-124,109,7.5,games,<8,L-L,Shota Imanaga,Parker Messick,5.0,6.0,11.0,0.0,1,,7.5,modelTotal(book),0.519,7.64,0.4919,7.64,0.4919,,-3.5,-3.36,-3.36,0.26936,0.24197,0.24197,0.0,1.0,1.0
2250118,824378,2026-04-04,2026-04,PHI,COL,Coors Field,1,N,8:10 PM ET,18.17,night,away_fav,games,-259,209,10.0,games,>9,L-L,Jesús Luzardo,Brennan Bernardino,2.0,1.0,3.0,1.0,1,,10.0,modelTotal(book),0.5224,10.36,0.4401,10.36,0.4401,,7.0,7.36,7.36,0.2281,0.31349,0.31349,1.0,0.0,0.0
2250119,823239,2026-04-04,2026-04,NYM,SF,Oracle Park,1,N,9:05 PM ET,18.08,night,away_fav,games,-114,-105,7.5,games,<8,R-R,Clay Holmes,Landen Roupp,9.0,0.0,9.0,1.0,1,,7.5,modelTotal(book),0.5229,8.55,0.4576,8.55,0.4576,,-1.5,-0.45,-0.45,0.22762,0.2942,0.2942,1.0,0.0,0.0
2250120,824054,2026-04-04,2026-04,SEA,LAA,Angel Stadium,1,N,9:38 PM ET,18.63,night,away_fav,games,-158,131,9.5,games,>9,R-R,Emerson Hancock,Jack Kochanowicz,0.0,1.0,1.0,0.0,1,,9.5,modelTotal(book),0.5978,9.69,0.5053,9.69,0.5053,,8.5,8.69,8.69,0.35736,0.25533,0.25533,0.0,0.0,0.0
2250121,822756,2026-04-05,2026-04,LAD,WSH,Nationals Park,1,N,1:35 PM ET,13.58,day,away_fav,games,-175,144,9.0,games,8-9,R-L,Roki Sasaki,Foster Griffin,8.0,6.0,14.0,1.0,1,,9.0,modelTotal(book),0.5135000000000001,10.3,0.434,10.3,0.434,,-5.0,-3.7,-3.7,0.23668,0.32036,0.32036,1.0,0.0,0.0
2250122,823405,2026-04-05,2026-04,BAL,PIT,PNC Park,1,N,1:35 PM ET,13.58,day,home_fav,games,100,-119,8.0,games,8-9,R-R,Chris Bassitt,Braxton Ashcraft,2.0,8.0,10.0,0.0,1,,8.0,modelTotal(book),0.46990000000000004,8.95,0.411,8.95,0.411,,-2.0,-1.05,-1.05,0.22081,0.16892,0.16892,1.0,1.0,1.0
2250123,824781,2026-04-05,2026-04,SD,BOS,Fenway Park,1,N,1:35 PM ET,13.58,day,home_fav,games,135,-163,9.0,games,8-9,R-L,Walker Buehler,Ranger Suarez,8.0,6.0,14.0,1.0,1,,9.0,modelTotal(book),0.4612,8.37,0.3721,8.37,0.3721,,-5.0,-5.63,-5.63,0.29031,0.39426,0.39426,0.0,0.0,0.0
2250124,823566,2026-04-05,2026-04,MIA,NYY,Yankee Stadium,1,N,1:35 PM ET,13.58,day,home_fav,games,251,-317,8.5,games,8-9,UNK,Pete Fairbanks,Max Fried,7.0,6.0,13.0,1.0,1,,8.5,modelTotal(book),0.3797,7.11,0.3178,7.11,0.3178,,-4.5,-5.89,-5.89,0.38477,0.4654,0.4654,0.0,0.0,0.0
2250125,824459,2026-04-05,2026-04,CHC,CLE,Progressive Field,1,Y,1:40 PM ET,13.67,day,away_fav,games,-123,103,7.5,games,<8,R-R,Edward Cabrera,Slade Cecconi,1.0,0.0,1.0,1.0,1,,7.5,modelTotal(book),0.46520000000000006,7.76,0.4411,7.76,0.4411,,6.5,6.76,6.76,0.28601,0.31237,0.31237,0.0,0.0,0.0
2250126,823729,2026-04-05,2026-04,TB,MIN,Target Field,1,N,2:10 PM ET,13.17,day,home_fav,games,-108,-113,8.0,games,8-9,R-R,Nick Martinez,Simeon Woods Richardson,4.0,1.0,5.0,1.0,1,,8.0,modelTotal(book),0.4414,9.01,0.4354,9.01,0.4354,,3.0,4.01,4.01,0.31203,0.31877,0.31877,0.0,0.0,0.0
2250127,824620,2026-04-05,2026-04,TOR,CWS,Rate Field,1,N,2:10 PM ET,13.17,day,away_fav,games,-163,135,8.0,games,8-9,L-R,Eric Lauer,Davis Martin,0.0,3.0,3.0,0.0,1,,8.0,modelTotal(book),0.4893,7.91,0.4915,7.91,0.4915,,5.0,4.91,4.91,0.23941,0.24157,0.24157,1.0,1.0,1.0
2250128,824131,2026-04-05,2026-04,MIL,KC,Kauffman Stadium,1,N,2:10 PM ET,13.17,day,home_fav,games,102,-122,7.5,games,<8,L-L,Kyle Harrison,Kris Bubic,8.0,5.0,13.0,1.0,1,,7.5,modelTotal(book),0.4715,8.32,0.3925,8.32,0.3925,,-5.5,-4.68,-4.68,0.27931,0.36906,0.36906,0.0,0.0,0.0
2250129,822917,2026-04-05,2026-04,CIN,TEX,Globe Life Field,1,N,2:35 PM ET,13.58,day,home_fav,games,109,-132,7.5,games,<8,R-R,Chase Burns,Jack Leiter,2.0,1.0,3.0,1.0,1,,7.5,modelTotal(book),0.4717,7.68,0.4256,7.68,0.4256,,4.5,4.68,4.68,0.2791,0.32994,0.32994,0.0,0.0,0.0
2250130,824379,2026-04-05,2026-04,PHI,COL,Coors Field,1,N,3:10 PM ET,13.17,day,away_fav,games,-156,129,11.0,games,>9,R-R,Taijuan Walker,Tomoyuki Sugano,1.0,4.0,5.0,0.0,1,,11.0,modelTotal(book),0.5457,12.24,0.4418,12.24,0.4418,,6.0,7.24,7.24,0.29779,0.19519,0.19519,0.0,1.0,1.0
2250131,825025,2026-04-05,2026-04,HOU,ATH,Sutter Health Park,1,N,4:05 PM ET,13.08,day,away_fav,games,-133,110,10.0,games,>9,R-L,Lance McCullers Jr.,Jacob Lopez,10.0,12.0,22.0,0.0,1,,10.0,modelTotal(book),0.364,12.2,0.3588,12.2,0.3588,,-12.0,-9.8,-9.8,0.1325,0.12874,0.12874,1.0,1.0,1.0
2250132,823238,2026-04-05,2026-04,NYM,SF,Oracle Park,1,N,4:05 PM ET,13.08,day,home_fav,games,107,-128,7.0,games,<8,R-R,Kodai Senga,Logan Webb,5.0,2.0,7.0,1.0,1,,7.0,modelTotal(book),0.4754,8.57,0.4742,8.57,0.4742,,0.0,1.57,1.57,0.27521,0.27647,0.27647,0.0,0.0,0.0
2250133,824053,2026-04-05,2026-04,SEA,LAA,Angel Stadium,1,N,4:07 PM ET,13.12,day,away_fav,games,-171,141,9.0,games,8-9,UNK,Luis Castillo,George Klassen,7.0,8.0,15.0,0.0,1,,9.0,modelTotal(book),0.5628,8.53,0.4704,8.53,0.4704,,-6.0,-6.47,-6.47,0.31674,0.22128,0.22128,0.0,1.0,1.0
2250134,824296,2026-04-05,2026-04,STL,DET,Comerica Park,1,N,7:20 PM ET,19.33,night,home_fav,games,118,-144,8.0,games,8-9,R-R,Kyle Leahy,Keider Montero,5.0,3.0,8.0,1.0,1,,8.0,modelTotal(book),0.5068,8.12,0.4726,8.12,0.4726,,0.0,0.12,0.12,0.24325,0.27815,0.27815,1.0,0.0,0.0
2250135,823002,2026-04-06,2026-04,CHC,TB,Tropicana Field,1,N,4:10 PM ET,16.17,day,home_fav,games,104,-126,8.0,games,8-9,R-L,Jameson Taillon,Shane McClanahan,4.0,6.0,10.0,0.0,1,,8.0,modelTotal(book),0.49810000000000004,8.62,0.464,8.62,0.464,,-2.0,-1.38,-1.38,0.2481,0.2153,0.2153,1.0,1.0,1.0
2250136,824456,2026-04-06,2026-04,KC,CLE,Progressive Field,1,N,6:10 PM ET,18.17,night,home_fav,games,-102,-118,7.0,games,<8,R-R,Michael Wacha,Tanner Bibee,4.0,2.0,6.0,1.0,1,,7.0,modelTotal(book),0.4486,7.81,0.4491,7.81,0.4491,,1.0,1.81,1.81,0.30404,0.30349,0.30349,0.0,0.0,0.0
2250137,823401,2026-04-06,2026-04,SD,PIT,PNC Park,1,N,6:40 PM ET,18.67,night,home_fav,games,113,-136,8.5,games,8-9,R-R,Germán Márquez,Bubba Chandler,5.0,0.0,5.0,1.0,1,,8.5,modelTotal(book),0.3896,9.43,0.3102,9.43,0.3102,,3.5,4.43,4.43,0.37259,0.47582,0.47582,0.0,0.0,0.0
