btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,games_actual,bt_row_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
630297,2250025,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4975,,-1.5,,2-10,2-10,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
280715,2250025,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.56,0.4826,,U8.5,8.5,2-10,2-10,,,,ok,modelRunAt=1776251873989 >= gameStartUtcMs=1774718400000,,v2026-full-audit-1.0,
280743,2250026,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.46,0.3636,,ML,,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
280742,2250026,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.54,0.6364,,ML,,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
280744,2250026,2026-03-28,fg_over,fg_over,QUARANTINED,WIN,,0,0.59,0.5174,,O8.0,8,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
630312,2250026,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5745,,+1.5,,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
630311,2250026,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4255,,-1.5,,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
280745,2250026,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.41,0.4826,,U8.0,8,7-8,7-8,,,,ok,modelRunAt=1776251874048 >= gameStartUtcMs=1774721220000,,v2026-full-audit-1.0,
280773,2250027,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.4,0.3967,,ML,,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280772,2250027,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.6,0.6033,,ML,,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280774,2250027,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.53,0.5108,,O7.5,7.5,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
630326,2250027,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5327,,+1.5,,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
630325,2250027,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4673,,-1.5,,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280775,2250027,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.47,0.4892,,U7.5,7.5,4-1,4-1,,,,ok,modelRunAt=1776251874105 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280803,2250028,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.48,0.4198,,ML,,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280802,2250028,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.52,0.5802,,ML,,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280804,2250028,2026-03-28,fg_over,fg_over,QUARANTINED,WIN,,0,0.6,0.5,,O7.5,7.5,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
630340,2250028,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5968,,+1.5,,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
630339,2250028,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4032,,-1.5,,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280805,2250028,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.4,0.5,,U7.5,7.5,5-4,5-4,,,,ok,modelRunAt=1776251874164 >= gameStartUtcMs=1774724700000,,v2026-full-audit-1.0,
280833,2250029,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.43,0.5511,,ML,,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280832,2250029,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.57,0.4489,,ML,,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280834,2250029,2026-03-28,fg_over,fg_over,QUARANTINED,WIN,,0,0.56,0.5087,,O7.5,7.5,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630354,2250029,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3165,,-1.5,,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630353,2250029,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6835,,+1.5,,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280835,2250029,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.44,0.4913,,U7.5,7.5,5-6,5-6,,,,ok,modelRunAt=1776251874225 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280863,2250030,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.46,0.3917,,ML,,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280862,2250030,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.54,0.6083,,ML,,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280864,2250030,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.6,0.4892,,O7.5,7.5,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630368,2250030,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5816,,+1.5,,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630367,2250030,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4184,,-1.5,,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280865,2250030,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.4,0.5108,,U7.5,7.5,2-4,2-4,,,,ok,modelRunAt=1776251874281 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280893,2250031,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.38,0.3695,,ML,,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280892,2250031,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.62,0.6305,,ML,,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280894,2250031,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.52,0.4739,,O7.5,7.5,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630382,2250031,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5169,,+1.5,,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
630381,2250031,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4831,,-1.5,,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280895,2250031,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.48,0.5261,,U7.5,7.5,3-4,3-4,,,,ok,modelRunAt=1776251874339 >= gameStartUtcMs=1774725000000,,v2026-full-audit-1.0,
280923,2250032,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.46,0.4489,,ML,,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280922,2250032,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.54,0.5511,,ML,,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280924,2250032,2026-03-28,fg_over,fg_over,QUARANTINED,WIN,,0,0.41,0.4752,,O9.0,9,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
630396,2250032,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5851,,+1.5,,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
630395,2250032,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4149,,-1.5,,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280925,2250032,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.59,0.5248,,U9.0,9,9-11,9-11,,,,ok,modelRunAt=1776251874397 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280953,2250033,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.38,0.3636,,ML,,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280952,2250033,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.62,0.6364,,ML,,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280954,2250033,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.61,0.5043,,O8.0,8,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
630410,2250033,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5,,+1.5,,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
630409,2250033,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.5,,-1.5,,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280955,2250033,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.39,0.4957,,U8.0,8,1-6,1-6,,,,ok,modelRunAt=1776251874454 >= gameStartUtcMs=1774735800000,,v2026-full-audit-1.0,
280983,2250034,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.44,0.4175,,ML,,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
280982,2250034,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.56,0.5825,,ML,,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
280984,2250034,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.46,0.4826,,O8.5,8.5,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
630424,2250034,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5652,,+1.5,,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
630423,2250034,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4348,,-1.5,,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
280985,2250034,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.54,0.5174,,U8.5,8.5,2-6,2-6,,,,ok,modelRunAt=1776251874510 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
281013,2250035,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.44,0.5424,,ML,,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
281012,2250035,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.56,0.4576,,ML,,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
281014,2250035,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.38,0.4892,,O8.5,8.5,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
630438,2250035,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3077,,-1.5,,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
630437,2250035,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6923,,+1.5,,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
281015,2250035,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.62,0.5108,,U8.5,8.5,3-1,3-1,,,,ok,modelRunAt=1776251874566 >= gameStartUtcMs=1774736100000,,v2026-full-audit-1.0,
281043,2250036,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.45,0.4957,,ML,,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
281042,2250036,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.55,0.5043,,ML,,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
281044,2250036,2026-03-28,fg_over,fg_over,QUARANTINED,LOSS,,0,0.44,0.513,,O8.0,8,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
630452,2250036,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.3175,,-1.5,,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
630451,2250036,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.6825,,+1.5,,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
281045,2250036,2026-03-28,fg_under,fg_under,QUARANTINED,WIN,,0,0.56,0.487,,U8.0,8,0-3,0-3,,,,ok,modelRunAt=1776251874622 >= gameStartUtcMs=1774741200000,,v2026-full-audit-1.0,
281073,2250037,2026-03-28,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.42,0.3704,,ML,,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
281072,2250037,2026-03-28,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.58,0.6296,,ML,,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
281074,2250037,2026-03-28,fg_over,fg_over,QUARANTINED,WIN,,0,0.47,0.4826,,O7.0,7,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
630466,2250037,2026-03-28,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5708,,+1.5,,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
630465,2250037,2026-03-28,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4292,,-1.5,,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
281075,2250037,2026-03-28,fg_under,fg_under,QUARANTINED,LOSS,,0,0.53,0.5174,,U7.0,7,6-5,6-5,,,,ok,modelRunAt=1776251874678 >= gameStartUtcMs=1774744800000,,v2026-full-audit-1.0,
281133,2250038,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.44,0.4071,,ML,,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281132,2250038,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.56,0.5929,,ML,,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281134,2250038,2026-03-29,fg_over,fg_over,QUARANTINED,WIN,,0,0.46,0.4783,,O9.0,9,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630494,2250038,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5652,,+1.5,,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630493,2250038,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4348,,-1.5,,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281135,2250038,2026-03-29,fg_under,fg_under,QUARANTINED,LOSS,,0,0.54,0.5217,,U9.0,9,6-8,6-8,,,,ok,modelRunAt=1776252396870 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281163,2250039,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.38,0.4071,,ML,,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281162,2250039,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.62,0.5929,,ML,,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
283990,2250039,2026-03-29,fg_over,fg_over,QUARANTINED,WIN,,0,0.56,0.5043,,O8.0,8,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630508,2250039,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5,,+1.5,,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630507,2250039,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.5,,-1.5,,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281165,2250039,2026-03-29,fg_under,fg_under,QUARANTINED,LOSS,,0,0.44,0.4957,,U8.0,8,8-3,8-3,,,,ok,modelRunAt=1776252397172 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281193,2250040,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.4,0.4225,,ML,,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281192,2250040,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.6,0.5775,,ML,,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281194,2250040,2026-03-29,fg_over,fg_over,QUARANTINED,LOSS,,0,0.56,0.5043,,O8.0,8,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630522,2250040,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5215,,+1.5,,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
630521,2250040,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4785,,-1.5,,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281195,2250040,2026-03-29,fg_under,fg_under,QUARANTINED,WIN,,0,0.44,0.4957,,U8.0,8,4-1,4-1,,,,ok,modelRunAt=1776252397226 >= gameStartUtcMs=1774802100000,,v2026-full-audit-1.0,
281223,2250041,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.48,0.4175,,ML,,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
281222,2250041,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.52,0.5825,,ML,,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
281224,2250041,2026-03-29,fg_over,fg_over,QUARANTINED,LOSS,,0,0.51,0.4783,,O9.0,9,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
630536,2250041,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,LOSS,,0,,0.5918,,+1.5,,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
630535,2250041,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,WIN,,0,,0.4082,,-1.5,,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
281225,2250041,2026-03-29,fg_under,fg_under,QUARANTINED,WIN,,0,0.49,0.5217,,U9.0,9,2-5,2-5,,,,ok,modelRunAt=1776252397281 >= gameStartUtcMs=1774802220000,,v2026-full-audit-1.0,
281253,2250042,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.52,0.5404,,ML,,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281252,2250042,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.48,0.4596,,ML,,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281254,2250042,2026-03-29,fg_over,fg_over,QUARANTINED,LOSS,,0,0.42,0.5,,O8.5,8.5,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630550,2250042,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.3831,,-1.5,,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630549,2250042,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.6169,,+1.5,,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281255,2250042,2026-03-29,fg_under,fg_under,QUARANTINED,WIN,,0,0.58,0.5,,U8.5,8.5,2-3,2-3,,,,ok,modelRunAt=1776252397336 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281283,2250043,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,WIN,,0,0.38,0.378,,ML,,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281282,2250043,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,LOSS,,0,0.62,0.622,,ML,,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281284,2250043,2026-03-29,fg_over,fg_over,QUARANTINED,LOSS,,0,0.52,0.5108,,O7.5,7.5,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630564,2250043,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.5146,,+1.5,,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630563,2250043,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.4854,,-1.5,,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281285,2250043,2026-03-29,fg_under,fg_under,QUARANTINED,WIN,,0,0.48,0.4892,,U7.5,7.5,4-3,4-3,,,,ok,modelRunAt=1776252397392 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281313,2250044,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.49,0.3691,,ML,,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281312,2250044,2026-03-29,fg_ml_home,fg_ml_home,QUARANTINED,WIN,,0,0.51,0.6309,,ML,,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281314,2250044,2026-03-29,fg_over,fg_over,QUARANTINED,LOSS,,0,0.5,0.4892,,O8.0,8,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630578,2250044,2026-03-29,fg_rl_away,fg_rl_away,QUARANTINED,WIN,,0,,0.6124,,+1.5,,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
630577,2250044,2026-03-29,fg_rl_home,fg_rl_home,QUARANTINED,LOSS,,0,,0.3876,,-1.5,,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281315,2250044,2026-03-29,fg_under,fg_under,QUARANTINED,WIN,,0,0.5,0.5108,,U8.0,8,3-4,3-4,,,,ok,modelRunAt=1776252397447 >= gameStartUtcMs=1774802400000,,v2026-full-audit-1.0,
281343,2250045,2026-03-29,fg_ml_away,fg_ml_away,QUARANTINED,LOSS,,0,0.37,0.3917,,ML,,7-9,7-9,,,,ok,modelRunAt=1776252397512 >= gameStartUtcMs=1774804200000,,v2026-full-audit-1.0,
