game_id,date,teams,prop_id,market,sub_market,player,hand,projected_value,projected_probability,pick,line_at_projection,closing_line,actual_outcome,actual_ks,correct,signed_error,abs_error,brier,logloss,completed,notes,stored_result,stored_correct,stored_error,verdict
2250831,2026-05-31,MIA@NYM,1200040,K_PROP,home,Austin Warren,,3.64,0.8500,OVER,1.5,,OVER,2,1,1.64,1.64,0.022500,0.162519,1,,UNDER,1,-3.910,OVER
2250829,2026-05-31,LAA@TB,1200041,K_PROP,home,Griffin Jax,,3.05,0.2335,UNDER,4.5,,UNDER,3,1,0.05,0.05,0.054522,0.265921,1,,UNDER,1,-0.050,UNDER
2250832,2026-05-31,DET@CWS,1200042,K_PROP,home,David Sandlin,,3.46,0.5093,UNDER,3.5,,OVER,6,0,-2.54,2.54,0.240786,0.674718,1,,OVER,0,2.660,UNDER
2250832,2026-05-31,DET@CWS,1200043,K_PROP,away,Ty Madden,,4.13,0.6465,OVER,3.5,,OVER,4,1,0.13,0.13,0.124962,0.436182,1,,OVER,1,-0.130,PASS
2250833,2026-05-31,MIL@HOU,1200044,K_PROP,away,Shane Drohan,,4.31,0.6786,OVER,3.5,,OVER,8,1,-3.69,3.69,0.103298,0.387723,1,,UNDER,1,1.600,PASS
2250834,2026-05-31,KC@TEX,1200045,K_PROP,away,Luinder Avila,,4.66,0.7353,OVER,3.5,,OVER,5,1,-0.34,0.34,0.070066,0.307477,1,,OVER,1,0.340,OVER
2250834,2026-05-31,KC@TEX,1200046,K_PROP,home,Jacob deGrom,,5.83,0.4348,UNDER,6.5,,OVER,10,0,-4.17,4.17,0.319451,0.832869,1,,OVER,0,4.170,UNDER
2250835,2026-05-31,SF@COL,1200047,K_PROP,home,Kyle Freeland,,3.03,0.2295,UNDER,4.5,,UNDER,2,1,1.03,1.03,0.052670,0.260716,1,,UNDER,1,-1.030,UNDER
2250835,2026-05-31,SF@COL,1200048,K_PROP,away,Landen Roupp,,4.92,0.4341,UNDER,5.5,,OVER,6,0,-1.08,1.08,0.320243,0.834480,1,,OVER,0,1.080,UNDER
2250836,2026-05-31,NYY@ATH,1200049,K_PROP,home,Jacob Lopez,,1.83,0.1372,UNDER,3.5,,UNDER,3,1,-1.17,1.17,0.018824,0.147572,1,,UNDER,1,1.360,UNDER
2250836,2026-05-31,NYY@ATH,1200050,K_PROP,away,Will Warren,,4.65,0.3822,UNDER,5.5,,UNDER,5,1,-0.35,0.35,0.146077,0.481590,1,,UNDER,1,0.090,UNDER
2253162,2026-05-31,ARI@SEA,1200051,K_PROP,away,Eduardo Rodriguez,,2.43,0.2662,UNDER,3.5,,UNDER,2,1,0.43,0.43,0.070862,0.309519,1,,UNDER,0,-2.070,UNDER
2250837,2026-05-31,PHI@LAD,1200052,K_PROP,home,Emmet Sheehan,,5.3,0.5042,UNDER,5.5,,OVER,10,0,-4.70,4.70,0.245818,0.684782,1,,OVER,0,4.700,OVER
2250837,2026-05-31,PHI@LAD,1200053,K_PROP,away,Andrew Painter,,2.46,0.2726,UNDER,3.5,,UNDER,3,1,-0.54,0.54,0.074311,0.318279,1,,UNDER,1,0.340,UNDER
2253162,2026-05-31,ARI@SEA,1200054,K_PROP,home,Emerson Hancock,,4.04,0.4367,UNDER,4.5,,OVER,6,0,-1.96,1.96,0.317307,0.828509,1,,OVER,0,1.960,PASS
2250838,2026-05-31,CHC@STL,1200055,K_PROP,away,Jordan Wicks,,2.48,0.2768,UNDER,3.5,,UNDER,1,1,1.48,1.48,0.076618,0.324069,1,,UNDER,1,-2.010,UNDER
2250838,2026-05-31,CHC@STL,1200056,K_PROP,home,Michael McGreevy,,2.93,0.3845,UNDER,3.5,,OVER,4,0,-1.07,1.07,0.378840,0.955811,1,,OVER,0,1.070,UNDER
2250833,2026-05-31,MIL@HOU,1200060,K_PROP,home,Tatsuya Imai,,2.46,0.1283,UNDER,4.5,,OVER,5,0,-2.54,2.54,0.759861,2.053384,1,,OVER,0,2.500,UNDER
2250825,2026-05-31,TOR@BAL,1200061,K_PROP,away,Spencer Miles,,5,0.7835,OVER,3.5,,UNDER,2,0,3.00,3.00,0.613872,1.530165,1,,UNDER,0,-3.000,OVER
2250839,2026-06-01,DET@TB,1200062,K_PROP,away,Jack Flaherty,,3.14,0.1255,UNDER,5.5,,UNDER,4,1,-0.86,0.86,0.015750,0.134103,1,,UNDER,1,0.860,UNDER
2250839,2026-06-01,DET@TB,1200063,K_PROP,home,Steven Matz,,2.44,0.1248,UNDER,4.5,,OVER,5,0,-2.56,2.56,0.765975,2.081043,1,,OVER,0,2.560,PASS
2250840,2026-06-01,MIA@WSH,1200064,K_PROP,away,Sandy Alcantara,,2.32,0.2415,UNDER,3.5,,OVER,5,0,-2.68,2.68,0.575322,1.420886,1,,OVER,0,2.680,UNDER
2250840,2026-06-01,MIA@WSH,1200065,K_PROP,home,Miles Mikolas,,2.79,0.3509,UNDER,3.5,,OVER,6,0,-3.21,3.21,0.421331,1.047254,1,,OVER,0,3.210,UNDER
2250841,2026-06-01,KC@CIN,1200066,K_PROP,home,Andrew Abbott,,1.92,0.0584,UNDER,4.5,,UNDER,2,1,-0.08,0.08,0.003411,0.060175,1,,UNDER,1,0.080,UNDER
2250841,2026-06-01,KC@CIN,1200067,K_PROP,away,Noah Cameron,,3.89,0.2440,UNDER,5.5,,UNDER,5,1,-1.11,1.11,0.059536,0.279714,1,,UNDER,1,1.110,UNDER
2250843,2026-06-01,SF@MIL,1200068,K_PROP,home,Kyle Harrison,,4.69,0.2437,UNDER,6.5,,UNDER,5,1,-0.31,0.31,0.059390,0.279317,1,,UNDER,1,0.310,UNDER
2250842,2026-06-01,CWS@MIN,1200069,K_PROP,home,Connor Prielipp,,3.53,0.3304,UNDER,4.5,,OVER,9,0,-5.47,5.47,0.448364,1.107451,1,,OVER,0,5.470,UNDER
2250843,2026-06-01,SF@MIL,1200070,K_PROP,away,Trevor McDonald,,4.75,0.5767,OVER,4.5,,UNDER,4,0,0.75,0.75,0.332583,0.859674,1,,UNDER,0,-0.750,UNDER
2250844,2026-06-01,TEX@STL,1200071,K_PROP,home,Dustin May,,3.1,0.2427,UNDER,4.5,,UNDER,1,1,2.10,2.10,0.058903,0.277996,1,,UNDER,1,-2.100,UNDER
2250844,2026-06-01,TEX@STL,1200072,K_PROP,away,Nathan Eovaldi,,4.89,0.4288,UNDER,5.5,,OVER,8,0,-3.11,3.11,0.326269,0.846765,1,,OVER,0,3.110,UNDER
2250845,2026-06-01,COL@LAA,1200073,K_PROP,away,Tomoyuki Sugano,,1.69,0.1120,UNDER,3.5,,OVER,4,0,-2.31,2.31,0.788544,2.189256,1,,OVER,0,2.310,UNDER
2250845,2026-06-01,COL@LAA,1200074,K_PROP,home,Grayson Rodriguez,,3.19,0.1328,UNDER,5.5,,OVER,7,0,-3.81,3.81,0.752036,2.018911,1,,OVER,0,3.810,UNDER
2253172,2026-06-01,LAD@ARI,1200075,K_PROP,home,Michael Soroka,,3.8,0.3867,UNDER,4.5,,UNDER,3,1,0.80,0.80,0.149537,0.488901,1,,UNDER,1,-0.800,UNDER
2253172,2026-06-01,LAD@ARI,1200076,K_PROP,away,Eric Lauer,,2.52,0.2885,UNDER,3.5,,UNDER,3,1,-0.48,0.48,0.083232,0.340380,1,,UNDER,1,0.480,UNDER
2250846,2026-06-01,NYM@SEA,1200077,K_PROP,away,Austin Warren,,5.24,0.8500,OVER,1.5,,UNDER,0,0,5.24,5.24,0.722500,1.897120,1,,UNDER,0,-5.240,OVER
2250846,2026-06-01,NYM@SEA,1200078,K_PROP,home,Logan Gilbert,,4.1,0.1569,UNDER,6.5,,OVER,7,0,-2.90,2.90,0.710818,1.852147,1,,OVER,0,2.900,UNDER
2250842,2026-06-01,CWS@MIN,1200079,K_PROP,away,Davis Martin,,5.39,0.6859,OVER,4.5,,UNDER,4,0,1.39,1.39,0.470459,1.158044,1,,UNDER,0,-1.390,UNDER
2250847,2026-06-02,DET@TB,1230001,K_PROP,away,Troy Melton,,0.95,0.0300,UNDER,3.5,,OVER,6,0,-5.05,5.05,0.940900,3.506558,1,,OVER,0,5.050,UNDER
2250848,2026-06-02,SD@PHI,1230002,K_PROP,home,Cristopher Sanchez,,7.46,0.6882,OVER,6.5,,OVER,8,1,-0.54,0.54,0.097219,0.373676,1,,OVER,1,0.540,PASS
2250848,2026-06-02,SD@PHI,1230003,K_PROP,away,Walker Buehler,,2.76,0.3437,UNDER,3.5,,UNDER,3,1,-0.24,0.24,0.118130,0.421137,1,,UNDER,1,0.240,UNDER
2250847,2026-06-02,DET@TB,1230004,K_PROP,home,Nick Martinez,,2.27,0.1013,UNDER,4.5,,UNDER,2,1,0.27,0.27,0.010262,0.106806,1,,UNDER,1,-0.270,UNDER
2250849,2026-06-02,BAL@BOS,1230005,K_PROP,away,Chris Bassitt,,2.03,0.1762,UNDER,3.5,,OVER,6,0,-3.97,3.97,0.678646,1.736136,1,,OVER,0,3.970,UNDER
2250849,2026-06-02,BAL@BOS,1230006,K_PROP,home,Payton Tolle,,3.9,0.1317,UNDER,6.5,,UNDER,6,1,-2.10,2.10,0.017345,0.141218,1,,UNDER,1,2.100,UNDER
2250850,2026-06-02,MIA@WSH,1230007,K_PROP,home,Andrew Alvarez,,3.85,0.3976,UNDER,4.5,,UNDER,2,1,1.85,1.85,0.158086,0.506834,1,,UNDER,1,-1.850,UNDER
2250851,2026-06-02,CLE@NYY,1230008,K_PROP,away,Gavin Williams,,5.23,0.3331,UNDER,6.5,,UNDER,4,1,1.23,1.23,0.110956,0.405115,1,,UNDER,1,-1.230,UNDER
2250851,2026-06-02,CLE@NYY,1230009,K_PROP,home,Gerrit Cole,,3.93,0.2505,UNDER,5.5,,UNDER,3,1,0.93,0.93,0.062750,0.288349,1,,UNDER,1,-0.930,UNDER
2250852,2026-06-02,KC@CIN,1230010,K_PROP,home,Chase Burns,,3.91,0.1323,UNDER,6.5,,UNDER,5,1,-1.09,1.09,0.017503,0.141909,1,,UNDER,1,1.090,UNDER
2250853,2026-06-02,TOR@ATL,1230011,K_PROP,home,Grant Holmes,,2.64,0.1584,UNDER,4.5,,OVER,6,0,-3.36,3.36,0.708291,1.842632,1,,OVER,0,3.360,UNDER
2250853,2026-06-02,TOR@ATL,1230012,K_PROP,away,Patrick Corbin,,1.99,0.1691,UNDER,3.5,,OVER,8,0,-6.01,6.01,0.690395,1.777265,1,,OVER,0,6.010,UNDER
2250854,2026-06-02,CWS@MIN,1230013,K_PROP,away,Erick Fedde,,2.57,0.3002,UNDER,3.5,,UNDER,2,1,0.57,0.57,0.090120,0.356961,1,,UNDER,1,-0.570,UNDER
2250855,2026-06-02,SF@MIL,1230014,K_PROP,home,Kyle Harrison,,6.01,0.4665,UNDER,6.5,,OVER,12,0,-5.99,5.99,0.284622,0.762497,1,,OVER,0,6.360,UNDER
2250854,2026-06-02,CWS@MIN,1230015,K_PROP,home,Taj Bradley,,4.56,0.3664,UNDER,5.5,,OVER,7,0,-2.44,2.44,0.401449,1.004030,1,,OVER,0,2.440,UNDER
2250855,2026-06-02,SF@MIL,1230016,K_PROP,away,Logan Webb,,4.36,0.3278,UNDER,5.5,,UNDER,4,1,0.36,0.36,0.107453,0.397199,1,,UNDER,1,-0.360,UNDER
2250856,2026-06-02,TEX@STL,1230017,K_PROP,home,Andre Pallante,,2.5,0.2828,UNDER,3.5,,OVER,9,0,-6.50,6.50,0.514376,1.263015,1,,OVER,0,6.500,UNDER
2250856,2026-06-02,TEX@STL,1230018,K_PROP,away,MacKenzie Gore,,2.69,0.0733,UNDER,5.5,,OVER,7,0,-4.31,4.31,0.858773,2.613195,1,,OVER,0,4.310,UNDER
2250857,2026-06-02,ATH@CHC,1230019,K_PROP,away,Jeffrey Springs,,3.19,0.2599,UNDER,4.5,,OVER,5,0,-1.81,1.81,0.547748,1.347458,1,,OVER,0,1.810,UNDER
2250857,2026-06-02,ATH@CHC,1230020,K_PROP,home,Colin Rea,,3.08,0.2384,UNDER,4.5,,OVER,6,0,-2.92,2.92,0.580035,1.433805,1,,OVER,0,2.920,UNDER
2250858,2026-06-02,PIT@HOU,1230021,K_PROP,home,Spencer Arrighetti,,2.78,0.0823,UNDER,5.5,,UNDER,3,1,-0.22,0.22,0.006773,0.085885,1,,UNDER,1,0.220,UNDER
2250858,2026-06-02,PIT@HOU,1230022,K_PROP,away,Paul Skenes,,5.63,0.2618,UNDER,7.5,,UNDER,3,1,2.63,2.63,0.068539,0.303540,1,,UNDER,1,-2.630,UNDER
2250859,2026-06-02,COL@LAA,1230023,K_PROP,away,Michael Lorenzen,,2.45,0.1267,UNDER,4.5,,OVER,5,0,-2.55,2.55,0.762653,2.065933,1,,OVER,0,2.550,UNDER
2253187,2026-06-02,LAD@ARI,1230024,K_PROP,home,Zac Gallen,,2.49,0.1335,UNDER,4.5,,OVER,6,0,-3.51,3.51,0.750822,2.013654,1,,OVER,0,3.510,UNDER
2253187,2026-06-02,LAD@ARI,1230025,K_PROP,away,Eric Lauer,,2.17,0.2069,UNDER,3.5,,UNDER,1,1,1.17,1.17,0.042808,0.231806,1,,UNDER,1,-1.440,UNDER
2250860,2026-06-02,NYM@SEA,1230026,K_PROP,home,George Kirby,,3.87,0.2390,UNDER,5.5,,OVER,8,0,-4.13,4.13,0.579121,1.431292,1,,OVER,0,4.130,UNDER
2250852,2026-06-02,KC@CIN,1230027,K_PROP,away,Stephen Kolek,,2.98,0.2203,UNDER,4.5,,OVER,8,0,-5.02,5.02,0.607932,1.512765,1,,OVER,0,5.020,OVER
2250859,2026-06-02,COL@LAA,1260001,K_PROP,home,Walbert Urena,,3.04,0.2311,UNDER,4.5,,UNDER,3,1,0.04,0.04,0.053407,0.262794,1,,UNDER,1,-0.040,UNDER
2250850,2026-06-02,MIA@WSH,1290001,K_PROP,away,Max Meyer,,4.37,0.3311,UNDER,5.5,,UNDER,3,1,1.37,1.37,0.109627,0.402121,1,,UNDER,1,-1.370,UNDER
2250860,2026-06-02,NYM@SEA,1290002,K_PROP,away,Freddy Peralta,,4.08,0.2778,UNDER,5.5,,UNDER,0,1,4.08,4.08,0.077173,0.325453,1,,UNDER,1,-4.080,UNDER
2250861,2026-06-03,MIA@WSH,1290003,K_PROP,away,Max Meyer,,4.15,0.2904,UNDER,5.5,,OVER,7,0,-2.85,2.85,0.503532,1.236496,1,,OVER,0,2.840,UNDER
2250861,2026-06-03,MIA@WSH,1290004,K_PROP,home,Andrew Alvarez,,5.58,0.7146,OVER,4.5,,OVER,5,1,0.58,0.58,0.081453,0.336032,1,,OVER,1,-0.580,OVER
2250862,2026-06-03,DET@TB,1290005,K_PROP,away,Troy Melton,,1.31,0.0549,UNDER,3.5,,OVER,5,0,-3.69,3.69,0.893214,2.902242,1,,OVER,0,3.690,UNDER
2250862,2026-06-03,DET@TB,1290006,K_PROP,home,Nick Martinez,,2.1,0.0784,UNDER,4.5,,UNDER,1,1,1.10,1.10,0.006147,0.081644,1,,UNDER,1,-1.190,UNDER
2250863,2026-06-03,CWS@MIN,1290007,K_PROP,away,Erick Fedde,,2.37,0.2527,UNDER,3.5,,UNDER,2,1,0.37,0.37,0.063857,0.291289,1,,UNDER,1,-0.490,UNDER
2250863,2026-06-03,CWS@MIN,1290008,K_PROP,home,Taj Bradley,,5.1,0.4681,UNDER,5.5,,UNDER,5,1,0.10,0.10,0.219118,0.631300,1,,UNDER,1,0.080,PASS
2250864,2026-06-03,NYM@SEA,1290009,K_PROP,away,Freddy Peralta,,4.5,0.3554,UNDER,5.5,,OVER,6,0,-1.50,1.50,0.415509,1.034511,1,,OVER,0,1.500,UNDER
2250864,2026-06-03,NYM@SEA,1290010,K_PROP,home,George Kirby,,4.28,0.3142,UNDER,5.5,,UNDER,5,1,-0.72,0.72,0.098722,0.377169,1,,UNDER,1,0.870,UNDER
2250865,2026-06-03,SD@PHI,1290011,K_PROP,home,Zack Wheeler,,4.75,0.2527,UNDER,6.5,,OVER,8,0,-3.25,3.25,0.558457,1.375552,1,,OVER,0,3.250,PASS
2250865,2026-06-03,SD@PHI,1290012,K_PROP,away,Lucas Giolito,,1.31,0.0547,UNDER,3.5,,OVER,6,0,-4.69,4.69,0.893592,2.905892,1,,OVER,0,4.690,UNDER
2250866,2026-06-03,BAL@BOS,1290013,K_PROP,away,Trevor Rogers,,2.51,0.1363,UNDER,4.5,,UNDER,1,1,1.51,1.51,0.018578,0.146530,1,,UNDER,1,-1.510,UNDER
2250866,2026-06-03,BAL@BOS,1290014,K_PROP,home,Brayan Bello,,2.14,0.2002,UNDER,3.5,,OVER,5,0,-2.86,2.86,0.639680,1.608438,1,,OVER,0,2.860,UNDER
2250867,2026-06-03,CLE@NYY,1290015,K_PROP,away,Slade Cecconi,,2.8,0.1865,UNDER,4.5,,OVER,6,0,-3.20,3.20,0.661782,1.679324,1,,OVER,0,3.200,UNDER
2250867,2026-06-03,CLE@NYY,1290016,K_PROP,home,Carlos Rodon,,3.56,0.1886,UNDER,5.5,,UNDER,2,1,1.56,1.56,0.035570,0.208994,1,,UNDER,1,-1.560,UNDER
2250868,2026-06-03,KC@CIN,1290017,K_PROP,home,Chase Burns,,4.49,0.2117,UNDER,6.5,,OVER,9,0,-4.51,4.51,0.621417,1.552585,1,,OVER,0,4.640,UNDER
2250868,2026-06-03,KC@CIN,1290018,K_PROP,away,Seth Lugo,,3.75,0.3766,UNDER,4.5,,OVER,8,0,-4.25,4.25,0.388628,0.976572,1,,OVER,0,4.250,UNDER
2250869,2026-06-03,TOR@ATL,1290019,K_PROP,home,Chris Sale,,5.27,0.2112,UNDER,7.5,,UNDER,4,1,1.27,1.27,0.044605,0.237242,1,,UNDER,1,-1.270,UNDER
2250869,2026-06-03,TOR@ATL,1290020,K_PROP,away,Patrick Corbin,,2.01,0.1717,UNDER,3.5,,UNDER,1,1,1.01,1.01,0.029481,0.188380,1,,UNDER,1,-1.000,UNDER
2250870,2026-06-03,SF@MIL,1290021,K_PROP,away,Adrian Houser,,1.95,0.1602,UNDER,3.5,,OVER,4,0,-2.05,2.05,0.705264,1.831332,1,,OVER,0,2.050,UNDER
2250871,2026-06-03,TEX@STL,1290022,K_PROP,home,Andre Pallante,,2.59,0.3046,UNDER,3.5,,OVER,5,0,-2.41,2.41,0.483581,1.188756,1,,OVER,0,2.490,UNDER
2250871,2026-06-03,TEX@STL,1290023,K_PROP,away,MacKenzie Gore,,3.17,0.1295,UNDER,5.5,,UNDER,5,1,-1.83,1.83,0.016770,0.138688,1,,UNDER,1,1.910,UNDER
2250872,2026-06-03,ATH@CHC,1290024,K_PROP,away,J.T. Ginn,,2.67,0.3235,UNDER,3.5,,UNDER,3,1,-0.33,0.33,0.104652,0.390823,1,,UNDER,1,0.330,UNDER
2250872,2026-06-03,ATH@CHC,1290025,K_PROP,home,Shota Imanaga,,5,0.2941,UNDER,6.5,,UNDER,3,1,2.00,2.00,0.086495,0.348282,1,,UNDER,1,-2.000,UNDER
2250873,2026-06-03,PIT@HOU,1290026,K_PROP,home,Spencer Arrighetti,,2.54,0.0592,UNDER,5.5,,UNDER,3,1,-0.46,0.46,0.003505,0.061025,1,,UNDER,1,0.450,UNDER
2250873,2026-06-03,PIT@HOU,1290027,K_PROP,away,Jared Jones,,4.87,0.4237,UNDER,5.5,,OVER,7,0,-2.13,2.13,0.332122,0.858730,1,,OVER,0,2.130,PASS
2250874,2026-06-03,COL@LAA,1290028,K_PROP,away,Michael Lorenzen,,2.65,0.1591,UNDER,4.5,,OVER,5,0,-2.35,2.35,0.707113,1.838222,1,,OVER,0,2.570,UNDER
2250874,2026-06-03,COL@LAA,1290029,K_PROP,home,Walbert Urena,,3.22,0.2667,UNDER,4.5,,OVER,7,0,-3.78,3.78,0.537729,1.321631,1,,OVER,0,3.850,UNDER
2253203,2026-06-03,LAD@ARI,1290030,K_PROP,home,Ryne Nelson,,2.24,0.0973,UNDER,4.5,,UNDER,1,1,1.24,1.24,0.009467,0.102365,1,,UNDER,1,-1.240,UNDER
2253203,2026-06-03,LAD@ARI,1290031,K_PROP,away,Justin Wrobleski,,1.79,0.1296,UNDER,3.5,,OVER,6,0,-4.21,4.21,0.757596,2.043302,1,,OVER,0,4.210,UNDER
2250870,2026-06-03,SF@MIL,1290032,K_PROP,home,Coleman Crow,,1.57,0.0913,UNDER,3.5,,OVER,5,0,-3.43,3.43,0.825736,2.393604,1,,OVER,0,3.430,UNDER
2250875,2026-06-04,SD@PHI,1320001,K_PROP,home,Jesus Luzardo,,6.73,0.5832,OVER,6.5,,OVER,8,1,-1.27,1.27,0.173722,0.539225,1,,OVER,0,2.930,PASS
2250875,2026-06-04,SD@PHI,1320002,K_PROP,away,Michael King,,3.33,0.1524,UNDER,5.5,,UNDER,5,1,-1.67,1.67,0.023226,0.165346,1,,OVER,0,3.190,UNDER
2250876,2026-06-04,BAL@BOS,1320003,K_PROP,away,Brandon Young,,1.94,0.1574,UNDER,3.5,,UNDER,3,1,-1.06,1.06,0.024775,0.171263,1,,UNDER,1,0.470,UNDER
2250876,2026-06-04,BAL@BOS,1320004,K_PROP,home,Sonny Gray,,2.77,0.0812,UNDER,5.5,,UNDER,4,1,-1.23,1.23,0.006593,0.084687,1,,OVER,0,1.660,PASS
2250877,2026-06-04,CLE@NYY,1320005,K_PROP,away,Parker Messick,,5.55,0.3880,UNDER,6.5,,UNDER,4,1,1.55,1.55,0.150544,0.491023,1,,UNDER,1,1.210,UNDER
2250877,2026-06-04,CLE@NYY,1320006,K_PROP,home,Ryan Weathers,,6.5,0.5475,OVER,6.5,,OVER,7,1,-0.50,0.50,0.204756,0.602393,1,,OVER,0,2.730,UNDER
2250878,2026-06-04,SF@MIL,1320007,K_PROP,home,Brandon Sproat,,3.03,0.2285,UNDER,4.5,,UNDER,2,1,1.03,1.03,0.052212,0.259419,1,,UNDER,1,0.550,UNDER
2250878,2026-06-04,SF@MIL,1320008,K_PROP,away,Robbie Ray,,3.08,0.1176,UNDER,5.5,,UNDER,5,1,-1.92,1.92,0.013830,0.125110,1,,OVER,0,2.890,UNDER
2250879,2026-06-04,TOR@ATL,1320009,K_PROP,home,Martin Perez,,3.42,0.3086,UNDER,4.5,,OVER,6,0,-2.58,2.58,0.478034,1.175709,1,,OVER,0,2.590,PASS
2250880,2026-06-04,KC@MIN,1320010,K_PROP,away,Michael Wacha,,3.27,0.2776,UNDER,4.5,,UNDER,4,1,-0.73,0.73,0.077062,0.325176,1,,UNDER,1,0.730,UNDER
2250881,2026-06-04,ATH@CHC,1320011,K_PROP,away,J.T. Ginn,,2.88,0.3725,UNDER,3.5,,OVER,8,0,-5.12,5.12,0.393756,0.987518,1,,OVER,0,5.140,UNDER
2250881,2026-06-04,ATH@CHC,1320012,K_PROP,home,Edward Cabrera,,3.42,0.3081,UNDER,4.5,,OVER,5,0,-1.58,1.58,0.478726,1.177331,1,,UNDER,1,-0.040,UNDER
2250882,2026-06-04,PIT@HOU,1320013,K_PROP,away,Mitch Keller,,2.75,0.1766,UNDER,4.5,,UNDER,4,1,-1.25,1.25,0.031188,0.194313,1,,UNDER,1,1.240,UNDER
2253212,2026-06-04,LAD@ARI,1320014,K_PROP,home,Merrill Kelly,,1.71,0.1142,UNDER,3.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2253212,2026-06-04,LAD@ARI,1320015,K_PROP,away,Roki Sasaki,,2.09,0.0300,UNDER,5.5,,,,,,,,,1,missing-actual(possible-scratch),,,,UNDER
2250880,2026-06-04,KC@MIN,1320016,K_PROP,home,Zebby Matthews,,3.4,0.1625,UNDER,5.5,,UNDER,2,1,1.40,1.40,0.026406,0.177334,1,,UNDER,1,-1.400,UNDER
2250882,2026-06-04,PIT@HOU,1320017,K_PROP,home,Peter Lambert,,3.68,0.3616,UNDER,4.5,,UNDER,1,1,2.68,2.68,0.130755,0.448790,1,,UNDER,0,-4.580,UNDER
2250879,2026-06-04,TOR@ATL,1320018,K_PROP,away,Trey Yesavage,,2.93,0.0992,UNDER,5.5,,UNDER,1,1,1.93,1.93,0.009841,0.104472,1,,UNDER,1,-1.930,UNDER
2250883,2026-06-05,SF@CHC,1320019,K_PROP,home,Edward Cabrera,,3.34,0.2913,UNDER,4.5,,OVER,6,0,-2.66,2.66,0.502256,1.233402,1,,OVER,0,2.660,UNDER
2250883,2026-06-05,SF@CHC,1320020,K_PROP,away,Landen Roupp,,4.53,0.5354,OVER,4.5,,UNDER,4,0,0.53,0.53,0.286653,0.766578,1,,UNDER,0,-0.530,UNDER
2250884,2026-06-05,SEA@DET,1320021,K_PROP,home,Keider Montero,,2.19,0.2111,UNDER,3.5,,OVER,5,0,-2.81,2.81,0.622363,1.555423,1,,OVER,0,2.810,UNDER
2250885,2026-06-05,CWS@PHI,1320022,K_PROP,home,Andrew Painter,,2.69,0.1658,UNDER,4.5,,UNDER,2,1,0.69,0.69,0.027490,0.181282,1,,UNDER,1,-0.690,UNDER
2250884,2026-06-05,SEA@DET,1320023,K_PROP,away,Bryce Miller,,2.97,0.2178,UNDER,4.5,,OVER,7,0,-4.03,4.03,0.611837,1.524178,1,,OVER,0,4.030,UNDER
2250886,2026-06-05,BOS@NYY,1320024,K_PROP,away,Ranger Suarez,,4.13,0.4554,UNDER,4.5,,UNDER,3,1,1.13,1.13,0.207389,0.607704,1,,UNDER,1,-1.130,UNDER
2250886,2026-06-05,BOS@NYY,1320025,K_PROP,home,Will Warren,,4.5,0.3547,UNDER,5.5,,UNDER,4,1,0.50,0.50,0.125812,0.438040,1,,UNDER,1,-0.500,UNDER
2250887,2026-06-05,BAL@TOR,1320026,K_PROP,away,Kyle Bradish,,2.88,0.0937,UNDER,5.5,,UNDER,4,1,-1.12,1.12,0.008780,0.098385,1,,UNDER,1,1.120,UNDER
2250887,2026-06-05,BAL@TOR,1320027,K_PROP,home,Trey Yesavage,,3.18,0.0587,UNDER,6.5,,UNDER,5,1,-1.82,1.82,0.003446,0.060493,1,,UNDER,1,1.820,UNDER
2250888,2026-06-05,TB@MIA,1320028,K_PROP,home,Ryan Gusto,,3.19,0.8500,OVER,1.5,,UNDER,1,0,2.19,2.19,0.722500,1.897120,1,,UNDER,0,-2.190,OVER
2250888,2026-06-05,TB@MIA,1320029,K_PROP,away,Shane McClanahan,,3.53,0.1835,UNDER,5.5,,OVER,9,0,-5.47,5.47,0.666672,1.695541,1,,OVER,0,5.470,UNDER
2250889,2026-06-05,PIT@ATL,1320030,K_PROP,home,Spencer Strider,,4.74,0.2507,UNDER,6.5,,UNDER,5,1,-0.26,0.26,0.062850,0.288616,1,,UNDER,1,0.260,UNDER
2250889,2026-06-05,PIT@ATL,1320031,K_PROP,away,Braxton Ashcraft,,3.76,0.2202,UNDER,5.5,,UNDER,4,1,-0.24,0.24,0.048488,0.248718,1,,UNDER,1,0.240,UNDER
2250890,2026-06-05,ATH@HOU,1320032,K_PROP,home,Peter Lambert,,3.22,0.2659,UNDER,4.5,,UNDER,4,1,-0.78,0.78,0.070703,0.309110,1,,UNDER,1,0.780,UNDER
2250891,2026-06-05,CIN@STL,1320033,K_PROP,away,Nick Lodolo,,1.71,0.0388,UNDER,4.5,,OVER,6,0,-4.29,4.29,0.923905,3.249335,1,,OVER,0,4.290,UNDER
2250892,2026-06-05,CLE@TEX,1320034,K_PROP,away,Tanner Bibee,,3.23,0.2696,UNDER,4.5,,UNDER,4,1,-0.77,0.77,0.072684,0.314163,1,,UNDER,1,0.770,UNDER
2250893,2026-06-05,KC@MIN,1320035,K_PROP,away,Luinder Avila,,4.51,0.5323,OVER,4.5,,UNDER,2,0,2.51,2.51,0.283343,0.759928,1,,UNDER,0,-2.510,UNDER
