series,propRefId,gameId,gamePk,gameDate,month,doubleHeader,gameNumber,side,mlbamId,pitcherName,hand,proj,line,lineSource,integerLine,pOver,pUnder,pick,actualKs,actualSource,actualKsStored,actualKsLinescore,starterId,actualSide,status,correct,signedError,brier,logloss,scratchBasis,voidExemptionCode,voidCause,storedBacktestResult,storedModelCorrect,verdict,anNoVigOverPct
wf-19288f01-p2,37589,2250150,822999,2026-04-07,04,N,1,home,669438,Mason Englert,R,6.9655,,,0,,,,2.0,linescore,2,2,669438,,NO_LINE,,4.965,,,,,,,,,
wf-19288f01-p2,37608,2250151,823887,2026-04-07,04,N,1,away,671096,Andrew Abbott,L,5.0863,,,0,,,,2.0,linescore,2,2,671096,,NO_LINE,,3.086,,,,,,,,,
wf-19288f01-p2,37609,2250151,823887,2026-04-07,04,N,1,home,645261,Sandy Alcantara,R,7.5023,,,0,,,,6.0,linescore,6,6,645261,,NO_LINE,,1.502,,,,,,,,,
wf-19288f01-p2,37628,2250152,822754,2026-04-07,04,N,1,away,669461,Matthew Liberatore,L,1.6065,,,0,,,,6.0,linescore,6,6,669461,,NO_LINE,,-4.393,,,,,,,,,
wf-19288f01-p2,37629,2250152,822754,2026-04-07,04,N,1,home,676917,Cade Cavalli,R,3.9681,,,0,,,,3.0,linescore,3,3,676917,,NO_LINE,,0.968,,,,,,,,,
wf-19288f01-p2,37648,2250153,824780,2026-04-07,04,N,1,away,694819,Jacob Misiorowski,R,10.5371,7.5,replay_asof,0,0.82432,,OVER,10.0,linescore,10,10,694819,OVER,GRADED,1,0.537,0.030863,0.193196,,,,,,,
wf-19288f01-p2,37649,2250153,824780,2026-04-07,04,N,1,home,676979,Garrett Crochet,L,10.4826,,,0,,,,7.0,linescore,7,7,676979,,NO_LINE,,3.483,,,,,,,,,
wf-19288f01-p2,37668,2250154,823567,2026-04-07,04,N,1,away,650644,Aaron Civale,R,4.0606,,,0,,,,6.0,linescore,6,6,650644,,NO_LINE,,-1.939,,,,,,,,,
wf-19288f01-p2,37669,2250154,823567,2026-04-07,04,N,1,home,693645,Cam Schlittler,R,11.1072,,,0,,,,7.0,linescore,7,7,693645,,NO_LINE,,4.107,,,,,,,,,
wf-19288f01-p2,37688,2250155,822831,2026-04-07,04,N,1,away,808967,Yoshinobu Yamamoto,R,3.6696,5.5,replay_asof,0,0.16559,,UNDER,6.0,linescore,6,6,808967,OVER,GRADED,0,-2.33,0.69624,1.79824,,,,,,,
wf-19288f01-p2,37689,2250155,822831,2026-04-07,04,N,1,home,592332,Kevin Gausman,R,15.0259,,,0,,,,5.0,linescore,5,5,592332,,NO_LINE,,10.026,,,,,,,,,
wf-19288f01-p2,37708,2250156,823727,2026-04-07,04,N,1,away,669373,Tarik Skubal,L,6.4066,,,0,,,,7.0,linescore,7,7,669373,,NO_LINE,,-0.593,,,,,,,,,
wf-19288f01-p2,37709,2250156,823727,2026-04-07,04,N,1,home,671737,Taj Bradley,R,8.5426,,,0,,,,10.0,linescore,10,10,671737,,NO_LINE,,-1.457,,,,,,,,,
wf-19288f01-p2,37728,2250157,824618,2026-04-07,04,N,1,away,669432,Trevor Rogers,L,5.5207,,,0,,,,6.0,linescore,6,6,669432,,NO_LINE,,-0.479,,,,,,,,,
wf-19288f01-p2,37729,2250157,824618,2026-04-07,04,N,1,home,681343,Shane Smith,R,3.2544,,,0,,,,8.0,linescore,8,8,681343,,NO_LINE,,-4.746,,,,,,,,,
wf-19288f01-p2,37748,2250158,822916,2026-04-07,04,N,1,away,669923,George Kirby,R,5.3747,,,0,,,,4.0,linescore,4,4,669923,,NO_LINE,,1.375,,,,,,,,,
wf-19288f01-p2,37749,2250158,822916,2026-04-07,04,N,1,home,543135,Nathan Eovaldi,R,6.2176,,,0,,,,7.0,linescore,7,7,543135,,NO_LINE,,-0.782,,,,,,,,,
wf-19288f01-p2,37768,2250159,824375,2026-04-07,04,N,1,away,681347,Mike Burrows,R,5.1568,,,0,,,,3.0,linescore,3,3,681347,,NO_LINE,,2.157,,,,,,,,,
wf-19288f01-p2,37769,2250159,824375,2026-04-07,04,N,1,home,607536,Kyle Freeland,L,3.3141,,,0,,,,5.0,linescore,5,5,607536,,NO_LINE,,-1.686,,,,,,,,,
wf-19288f01-p2,37788,2250160,824051,2026-04-07,04,N,1,away,625643,Reynaldo López,R,2.3816,5.5,replay_asof,0,0.03458,,UNDER,7.0,linescore,7,7,625643,OVER,GRADED,0,-4.618,0.932036,3.36448,,,,,,,
wf-19288f01-p2,37789,2250160,824051,2026-04-07,04,N,1,home,579328,Yusei Kikuchi,L,4.2855,5.5,replay_asof,0,0.26093,,UNDER,8.0,linescore,8,8,579328,OVER,GRADED,0,-3.715,0.546224,1.343503,,,,,,,
wf-19288f01-p2,37808,2250161,823235,2026-04-07,04,N,1,away,650911,Cristopher Sánchez,L,12.2017,,,0,,,,6.0,linescore,6,6,650911,,NO_LINE,,6.202,,,,,,,,,
wf-19288f01-p2,37809,2250161,823235,2026-04-07,04,N,1,home,592662,Robbie Ray,L,5.0977,,,0,,,,7.0,linescore,7,7,592662,,NO_LINE,,-1.902,,,,,,,,,
wf-19288f01-p2,37828,2252434,823648,2026-04-07,04,N,1,away,668678,Zac Gallen,R,1.8502,,,0,,,,5.0,linescore,5,5,668678,,NO_LINE,,-3.15,,,,,,,,,
wf-19288f01-p2,37829,2252434,823648,2026-04-07,04,N,1,home,642547,Freddy Peralta,R,8.3304,,,0,,,,5.0,linescore,5,5,642547,,NO_LINE,,3.33,,,,,,,,,
wf-19288f01-p2,37848,2250162,823403,2026-04-08,04,N,1,away,650633,Michael King,R,6.1115,5.5,replay_asof,0,0.57206,,OVER,4.0,linescore,4,4,650633,UNDER,GRADED,0,2.112,0.327253,0.848772,,,,,,,
wf-19288f01-p2,37849,2250162,823403,2026-04-08,04,N,1,home,656605,Mitch Keller,R,4.6868,4.5,replay_asof,0,0.50295,,OVER,4.0,linescore,4,4,656605,UNDER,GRADED,0,0.687,0.252959,0.699065,,,,,,,
wf-19288f01-p2,37868,2250163,824455,2026-04-08,04,N,1,away,666142,Cole Ragans,L,4.6334,,,0,,,,2.0,linescore,2,2,666142,,NO_LINE,,2.633,,,,,,,,,
wf-19288f01-p2,37869,2250163,824455,2026-04-08,04,N,1,home,676282,Joey Cantillo,L,5.366,5.5,replay_asof,0,0.44798,,UNDER,9.0,linescore,9,9,676282,OVER,GRADED,0,-3.634,0.304726,0.803007,,,,,,,
wf-19288f01-p2,37888,2250164,824779,2026-04-08,04,N,1,away,675660,Shane Drohan,L,4.6658,4.5,replay_asof,0,0.49905,,UNDER,2.0,linescore,2,2,675660,UNDER,GRADED,1,2.666,0.249051,0.691249,,,,,,,
wf-19288f01-p2,37889,2250164,824779,2026-04-08,04,N,1,home,543243,Sonny Gray,R,5.5235,6.5,replay_asof,0,0.31766,,UNDER,2.0,linescore,2,2,543243,UNDER,GRADED,1,3.524,0.100908,0.382227,,,,,,,
wf-19288f01-p2,37908,2250165,824617,2026-04-08,04,N,1,away,680694,Kyle Bradish,R,8.9185,5.5,replay_asof,0,0.87927,,OVER,7.0,linescore,7,7,680694,OVER,GRADED,1,1.918,0.014576,0.128663,,,,,,,
wf-19288f01-p2,37909,2250165,824617,2026-04-08,04,N,1,home,680732,Sean Burke,R,7.0474,5.5,replay_asof,0,0.7053,,OVER,3.0,linescore,3,3,680732,UNDER,GRADED,0,4.047,0.497448,1.221797,,,,,,,
wf-19288f01-p2,37928,2250166,822915,2026-04-08,04,N,1,away,693433,Bryan Woo,R,10.2757,5.5,replay_asof,0,0.94265,,OVER,2.0,linescore,2,2,693433,UNDER,GRADED,0,8.276,0.888589,2.858582,,,,,,,
wf-19288f01-p2,37929,2250166,822915,2026-04-08,04,N,1,home,669022,MacKenzie Gore,L,10.3009,6.5,replay_asof,0,0.88772,,OVER,9.0,linescore,9,9,669022,OVER,GRADED,1,1.301,0.012607,0.119099,,,,,,,
wf-19288f01-p2,37948,2250167,822833,2026-04-08,04,N,1,away,660271,Shohei Ohtani,R,10.4903,,,0,,,,2.0,linescore,,2,660271,,NO_LINE,,8.49,,,,,,,,,
wf-19288f01-p2,37949,2250167,822833,2026-04-08,04,N,1,home,656302,Dylan Cease,R,7.418,6.5,replay_asof,0,0.61054,,OVER,8.0,linescore,8,8,656302,OVER,GRADED,1,-0.582,0.151679,0.493411,,,,,,,
wf-19288f01-p2,37968,2250168,824374,2026-04-08,04,N,1,away,664299,Cristian Javier,R,4.3033,4.5,replay_asof,0,0.4302,,UNDER,1.0,linescore,1,1,664299,UNDER,GRADED,1,3.303,0.185072,0.56247,,,,,,,
wf-19288f01-p2,37969,2250168,824374,2026-04-08,04,N,1,home,547179,Michael Lorenzen,R,3.0151,3.5,replay_asof,0,0.35615,,UNDER,4.0,linescore,4,4,547179,OVER,GRADED,0,-0.985,0.414543,1.032403,,,,,,,
wf-19288f01-p2,37988,2250169,823234,2026-04-08,04,N,1,away,605400,Aaron Nola,R,9.2343,5.5,replay_asof,0,0.89781,,OVER,3.0,linescore,3,3,605400,UNDER,GRADED,0,6.234,0.806063,2.280921,,,,,,,
wf-19288f01-p2,37989,2250169,823234,2026-04-08,04,N,1,home,641816,Tyler Mahle,R,4.0384,4.5,replay_asof,0,0.37866,,UNDER,6.0,linescore,6,6,641816,OVER,GRADED,0,-1.962,0.386063,0.971117,,,,,,,
wf-19288f01-p2,38008,2250170,822753,2026-04-08,04,N,1,away,700241,Michael McGreevy,R,5.5186,3.5,replay_asof,0,0.8004,,OVER,1.0,linescore,1,1,700241,UNDER,GRADED,0,4.519,0.64064,1.61144,,,,,,,
wf-19288f01-p2,38009,2250170,822753,2026-04-08,04,N,1,home,571945,Miles Mikolas,R,2.5462,3.5,replay_asof,0,0.25234,,UNDER,3.0,linescore,3,3,571945,UNDER,GRADED,1,-0.454,0.063675,0.290807,,,,,,,
wf-19288f01-p2,38028,2250171,824050,2026-04-08,04,N,1,away,656550,Grant Holmes,R,3.9515,6.5,replay_asof,0,0.10568,,UNDER,6.0,linescore,6,6,656550,UNDER,GRADED,1,-2.049,0.011168,0.111692,,,,,,,
wf-19288f01-p2,38029,2250171,824050,2026-04-08,04,N,1,home,672282,Reid Detmers,L,8.5623,5.5,replay_asof,0,0.85503,,OVER,4.0,linescore,4,4,672282,UNDER,GRADED,0,4.562,0.731076,1.931228,,,,,,,
wf-19288f01-p2,38048,2250172,823000,2026-04-08,04,N,1,away,607067,Colin Rea,R,4.7624,3.5,replay_asof,0,0.70003,,OVER,2.0,linescore,2,2,607067,UNDER,GRADED,0,2.762,0.490042,1.204073,,,,,,,
wf-19288f01-p2,38049,2250172,823000,2026-04-08,04,N,1,home,671212,Joe Boyle,R,9.2189,5.5,replay_asof,0,0.89697,,OVER,3.0,linescore,3,3,671212,UNDER,GRADED,0,6.219,0.804555,2.272735,,,,,,,
wf-19288f01-p2,38068,2250173,823885,2026-04-08,04,N,1,away,663903,Brady Singer,R,4.3005,,,0,,,,3.0,linescore,3,3,663903,,NO_LINE,,1.301,,,,,,,,,
wf-19288f01-p2,38069,2250173,823885,2026-04-08,04,N,1,home,691587,Eury Pérez,R,4.2354,,,0,,,,6.0,linescore,6,6,691587,,NO_LINE,,-1.765,,,,,,,,,
wf-19288f01-p2,38088,2250174,823564,2026-04-08,04,N,1,away,622663,Luis Severino,R,3.4723,,,0,,,,7.0,linescore,7,7,622663,,NO_LINE,,-3.528,,,,,,,,,
wf-19288f01-p2,38089,2250174,823564,2026-04-08,04,N,1,home,701542,Will Warren,R,4.3088,,,0,,,,5.0,linescore,5,5,701542,,NO_LINE,,-0.691,,,,,,,,,
wf-19288f01-p2,38108,2250175,823726,2026-04-08,04,N,1,away,664285,Framber Valdez,L,7.1742,,,0,,,,2.0,linescore,2,2,664285,,NO_LINE,,5.174,,,,,,,,,
wf-19288f01-p2,38109,2250175,823726,2026-04-08,04,N,1,home,641927,Bailey Ober,R,2.8804,,,0,,,,2.0,linescore,2,2,641927,,NO_LINE,,0.88,,,,,,,,,
wf-19288f01-p2,38128,2252454,823646,2026-04-08,04,N,1,away,669194,Ryne Nelson,R,4.2835,,,0,,,,5.0,linescore,5,5,669194,,NO_LINE,,-0.716,,,,,,,,,
wf-19288f01-p2,38129,2252454,823646,2026-04-08,04,N,1,home,656849,David Peterson,L,4.2531,,,0,,,,6.0,linescore,6,6,656849,,NO_LINE,,-1.747,,,,,,,,,
wf-19288f01-p2,38148,2250176,823884,2026-04-09,04,N,1,away,695076,Rhett Lowder,R,4.4479,,,0,,,,2.0,linescore,2,2,695076,,NO_LINE,,2.448,,,,,,,,,
wf-19288f01-p2,38149,2250176,823884,2026-04-09,04,N,1,home,676974,Max Meyer,R,4.8249,,,0,,,,4.0,linescore,4,4,676974,,NO_LINE,,0.825,,,,,,,,,
wf-19288f01-p2,38168,2250177,823565,2026-04-09,04,N,1,away,605488,Jeffrey Springs,L,6.5892,,,0,,,,6.0,linescore,6,6,605488,,NO_LINE,,0.589,,,,,,,,,
wf-19288f01-p2,38169,2250177,823565,2026-04-09,04,N,1,home,677960,Ryan Weathers,L,3.8701,,,0,,,,7.0,linescore,7,7,677960,,NO_LINE,,-3.13,,,,,,,,,
wf-19288f01-p2,38188,2250178,823724,2026-04-09,04,N,1,away,656427,Jack Flaherty,R,5.2486,,,0,,,,6.0,linescore,6,6,656427,,NO_LINE,,-0.751,,,,,,,,,
wf-19288f01-p2,38189,2250178,823724,2026-04-09,04,N,1,home,690953,Mick Abel,R,3.3061,,,0,,,,6.0,linescore,6,6,690953,,NO_LINE,,-2.694,,,,,,,,,
wf-19288f01-p2,38208,2250179,824130,2026-04-09,04,N,1,away,641743,Anthony Kay,L,4.1094,,,0,,,,6.0,linescore,6,6,641743,,NO_LINE,,-1.891,,,,,,,,,
wf-19288f01-p2,38209,2250179,824130,2026-04-09,04,N,1,home,607625,Seth Lugo,R,7.0853,,,0,,,,4.0,linescore,4,4,607625,,NO_LINE,,3.085,,,,,,,,,
wf-19288f01-p2,38228,2250180,823319,2026-04-09,04,N,1,away,623474,Jimmy Herget,R,6.5286,,,0,,,,0.0,linescore,0,0,623474,,NO_LINE,,6.529,,,,,,,,,
wf-19288f01-p2,38229,2250180,823319,2026-04-09,04,N,1,home,681190,Randy Vásquez,R,7.5849,,,0,,,,8.0,linescore,8,8,681190,,NO_LINE,,-0.415,,,,,,,,,
wf-19288f01-p2,38248,2252459,823645,2026-04-09,04,N,1,away,593958,Eduardo Rodriguez,L,5.3804,,,0,,,,3.0,linescore,3,3,593958,,NO_LINE,,2.38,,,,,,,,,
wf-19288f01-p2,38249,2252459,823645,2026-04-09,04,N,1,home,690997,Nolan McLean,R,7.8423,,,0,,,,8.0,linescore,8,8,690997,,NO_LINE,,-0.158,,,,,,,,,
wf-19288f01-p2,38268,2250181,824695,2026-04-10,04,N,1,away,669387,Carmen Mlodzinski,R,5.2071,4.5,replay_asof,0,0.59506,,OVER,2.0,linescore,2,2,669387,UNDER,GRADED,0,3.207,0.354096,0.904016,,,,,,,
wf-19288f01-p2,38269,2250181,824695,2026-04-10,04,N,1,home,684007,Shota Imanaga,L,7.4247,,,0,,,,9.0,linescore,9,9,684007,,NO_LINE,,-1.575,,,,,,,,,
wf-19288f01-p2,38288,2250182,824297,2026-04-10,04,N,1,away,663978,Chris Paddack,R,2.3754,,,0,,,,4.0,linescore,4,4,663978,,NO_LINE,,-1.625,,,,,,,,,
wf-19288f01-p2,38289,2250182,824297,2026-04-10,04,N,1,home,672456,Keider Montero,R,2.6057,,,0,,,,7.0,linescore,7,7,672456,,NO_LINE,,-4.394,,,,,,,,,
wf-19288f01-p2,38308,2250183,824534,2026-04-10,04,N,1,away,686799,Jack Kochanowicz,R,2.2232,3.5,replay_asof,0,0.18523,,UNDER,2.0,linescore,2,2,686799,UNDER,GRADED,1,0.223,0.03431,0.204849,,,,,,,
wf-19288f01-p2,38309,2250183,824534,2026-04-10,04,N,1,home,695505,Chase Burns,R,11.458,7.5,replay_asof,0,0.884,,OVER,2.0,linescore,2,2,695505,UNDER,GRADED,0,9.458,0.781456,2.154165,,,,,,,
wf-19288f01-p2,38328,2250184,822829,2026-04-10,04,N,1,away,680573,Simeon Woods Richardson,R,2.2418,,,0,,,,2.0,linescore,2,2,680573,,NO_LINE,,0.242,,,,,,,,,
wf-19288f01-p2,38329,2250184,822829,2026-04-10,04,N,1,home,571578,Patrick Corbin,L,4.336,,,0,,,,3.0,linescore,3,3,571578,,NO_LINE,,1.336,,,,,,,,,
wf-19288f01-p2,38348,2250185,823643,2026-04-10,04,N,1,away,669372,J.T. Ginn,R,5.4293,,,0,,,,4.0,linescore,4,4,669372,,NO_LINE,,1.429,,,,,,,,,
wf-19288f01-p2,38349,2250185,823643,2026-04-10,04,N,1,home,605280,Clay Holmes,R,4.9704,,,0,,,,3.0,linescore,3,3,605280,,NO_LINE,,1.97,,,,,,,,,
wf-19288f01-p2,38368,2250186,822997,2026-04-10,04,N,1,away,661563,Luis Gil,R,3.2744,,,0,,,,2.0,linescore,2,2,661563,,NO_LINE,,1.274,,,,,,,,,
wf-19288f01-p2,38369,2250186,822997,2026-04-10,04,N,1,home,571927,Steven Matz,L,6.4124,,,0,,,,7.0,linescore,7,7,571927,,NO_LINE,,-0.588,,,,,,,,,
wf-19288f01-p2,38388,2250187,824858,2026-04-10,04,N,1,away,694738,Landen Roupp,R,10.2255,,,0,,,,4.0,linescore,4,4,694738,,NO_LINE,,6.226,,,,,,,,,
wf-19288f01-p2,38389,2250187,824858,2026-04-10,04,N,1,home,669358,Shane Baz,R,6.0068,,,0,,,,4.0,linescore,4,4,669358,,NO_LINE,,2.007,,,,,,,,,
wf-19288f01-p2,38408,2250188,824941,2026-04-10,04,N,1,away,677944,Slade Cecconi,R,6.4129,4.5,replay_asof,0,0.76642,,OVER,3.0,linescore,3,3,677944,UNDER,GRADED,0,3.413,0.5874,1.454231,,,,,,,
wf-19288f01-p2,38409,2250188,824941,2026-04-10,04,N,1,home,693821,Bryce Elder,R,8.8745,4.5,replay_asof,0,0.94065,,OVER,3.0,linescore,3,3,693821,UNDER,GRADED,0,5.874,0.884822,2.824303,,,,,,,
wf-19288f01-p2,38428,2250189,824128,2026-04-10,04,N,1,away,663436,Davis Martin,R,7.5488,3.5,replay_asof,0,0.94272,,OVER,3.0,linescore,3,3,663436,UNDER,GRADED,0,4.549,0.888721,2.859804,,,,,,,
wf-19288f01-p2,38429,2250189,824128,2026-04-10,04,N,1,home,663460,Kris Bubic,L,5.1262,5.5,replay_asof,0,0.40617,,UNDER,11.0,linescore,11,11,663460,OVER,GRADED,0,-5.874,0.352634,0.900983,,,,,,,
wf-19288f01-p2,38448,2250190,823808,2026-04-10,04,N,1,away,663623,Jake Irvin,R,2.3933,4.5,replay_asof,0,0.09503,,UNDER,5.0,linescore,5,5,663623,OVER,GRADED,0,-2.607,0.818971,2.353563,,,,,,,
wf-19288f01-p2,38449,2250190,823808,2026-04-10,04,N,1,home,676879,Aaron Ashby,L,12.0906,,,0,,,,4.0,linescore,4,4,676879,,NO_LINE,,8.091,,,,,,,,,
wf-19288f01-p2,38468,2250191,823076,2026-04-10,04,N,1,away,813349,Connelly Early,L,8.3239,,,0,,,,5.0,linescore,5,5,813349,,NO_LINE,,3.324,,,,,,,,,
wf-19288f01-p2,38469,2250191,823076,2026-04-10,04,N,1,home,669160,Dustin May,R,3.1694,4.5,replay_asof,0,0.21396,,UNDER,4.0,linescore,4,4,669160,UNDER,GRADED,1,-0.831,0.045779,0.240748,,,,,,,
wf-19288f01-p2,38488,2250192,823318,2026-04-10,04,N,1,away,608372,Tomoyuki Sugano,R,3.7595,3.5,replay_asof,0,0.51819,,OVER,3.0,linescore,3,3,608372,UNDER,GRADED,0,0.76,0.268521,0.730205,,,,,,,
wf-19288f01-p2,38489,2250192,823318,2026-04-10,04,N,1,home,621111,Walker Buehler,R,1.8349,4.5,replay_asof,0,0.03898,,UNDER,4.0,linescore,4,4,621111,UNDER,GRADED,1,-2.165,0.001519,0.03976,,,,,,,
wf-19288f01-p2,38508,2250193,823156,2026-04-10,04,N,1,away,837227,Tatsuya Imai,R,4.1424,5.5,replay_asof,0,0.2375,,UNDER,0.0,linescore,0,0,837227,UNDER,GRADED,1,4.142,0.056406,0.271153,,,,,,,
wf-19288f01-p2,38509,2250193,823156,2026-04-10,04,N,1,home,676106,Emerson Hancock,R,9.7895,4.5,replay_asof,0,0.9665,,OVER,5.0,linescore,5,5,676106,OVER,GRADED,1,4.79,0.001122,0.034074,,,,,,,
wf-19288f01-p2,38528,2250194,823968,2026-04-10,04,N,1,away,677958,Kumar Rocker,R,3.9297,,,0,,,,5.0,linescore,5,5,677958,,NO_LINE,,-1.07,,,,,,,,,
wf-19288f01-p2,38529,2250194,823968,2026-04-10,04,N,1,home,607192,Tyler Glasnow,R,10.1929,,,0,,,,7.0,linescore,7,7,607192,,NO_LINE,,3.193,,,,,,,,,
wf-19288f01-p2,38548,2252463,823482,2026-04-10,04,N,1,away,647336,Michael Soroka,R,8.8912,,,0,,,,10.0,linescore,10,10,647336,,NO_LINE,,-1.109,,,,,,,,,
wf-19288f01-p2,38549,2252463,823482,2026-04-10,04,N,1,home,666200,Jesús Luzardo,L,10.4403,5.5,replay_asof,0,0.94784,,OVER,8.0,linescore,8,8,666200,OVER,GRADED,1,2.44,0.002721,0.05357,,,,,,,
wf-19288f01-p2,38568,2250195,824294,2026-04-11,04,N,1,away,676083,Janson Junk,R,4.8754,3.5,replay_asof,0,0.71705,,OVER,4.0,linescore,4,4,676083,OVER,GRADED,1,0.875,0.080061,0.33261,,,,,,,
wf-19288f01-p2,38569,2250195,824294,2026-04-11,04,N,1,home,663554,Casey Mize,R,5.2657,4.5,replay_asof,0,0.60483,,OVER,5.0,linescore,5,5,663554,OVER,GRADED,1,0.266,0.156159,0.502808,,,,,,,
wf-19288f01-p2,38588,2250196,824697,2026-04-11,04,N,1,away,677952,Braxton Ashcraft,R,7.6935,4.5,replay_asof,0,0.88142,,OVER,9.0,linescore,9,9,677952,OVER,GRADED,1,-1.306,0.014061,0.126221,,,,,,,
wf-19288f01-p2,38589,2250196,824697,2026-04-11,04,N,1,home,665795,Edward Cabrera,R,5.9517,6.5,replay_asof,0,0.38594,,UNDER,4.0,linescore,4,4,665795,UNDER,GRADED,1,1.952,0.14895,0.487663,,,,,,,
wf-19288f01-p2,38608,2250197,822830,2026-04-11,04,N,1,away,657746,Joe Ryan,R,7.3572,5.5,replay_asof,0,0.74257,,OVER,5.0,linescore,5,5,657746,UNDER,GRADED,0,2.357,0.55141,1.357007,,,,,,,
wf-19288f01-p2,38609,2250197,822830,2026-04-11,04,N,1,home,641778,Eric Lauer,L,3.9114,4.5,replay_asof,0,0.35386,,UNDER,3.0,linescore,3,3,641778,UNDER,GRADED,1,0.911,0.125217,0.436739,,,,,,,
wf-19288f01-p2,38628,2250198,824535,2026-04-11,04,N,1,away,691946,George Klassen,U,2.8179,4.5,replay_asof,0,0.15512,,UNDER,2.0,linescore,2,2,691946,UNDER,GRADED,1,0.818,0.024062,0.168561,,,,,,,
wf-19288f01-p2,38629,2250198,824535,2026-04-11,04,N,1,home,682227,Brandon Williamson,L,2.5699,4.5,replay_asof,0,0.11835,,UNDER,3.0,linescore,3,3,682227,UNDER,GRADED,1,-0.43,0.014007,0.12596,,,,,,,
wf-19288f01-p2,38648,2250199,823644,2026-04-11,04,N,1,away,682052,Jacob Lopez,L,4.9496,5.5,replay_asof,0,0.3752,,UNDER,5.0,linescore,5,5,682052,UNDER,GRADED,1,-0.05,0.140775,0.470324,,,,,,,
wf-19288f01-p2,38649,2250199,823644,2026-04-11,04,N,1,home,673540,Kodai Senga,R,11.7956,6.5,replay_asof,0,0.9487,,OVER,3.0,linescore,3,3,673540,UNDER,GRADED,0,8.796,0.900032,2.970065,,,,,,,
wf-19288f01-p2,38668,2250200,824129,2026-04-11,04,N,1,away,607200,Erick Fedde,R,4.274,3.5,replay_asof,0,0.61815,,OVER,4.0,linescore,4,4,607200,OVER,GRADED,1,0.274,0.145809,0.481024,,,,,,,
wf-19288f01-p2,38669,2250200,824129,2026-04-11,04,N,1,home,608379,Michael Wacha,R,5.9283,4.5,replay_asof,0,0.70523,,OVER,7.0,linescore,7,7,608379,OVER,GRADED,1,-1.072,0.086889,0.349231,,,,,,,
wf-19288f01-p2,38688,2250201,822996,2026-04-11,04,N,1,away,608331,Max Fried,L,5.8542,5.5,replay_asof,0,0.53063,,OVER,6.0,linescore,6,6,608331,OVER,GRADED,1,-0.146,0.220308,0.63369,,,,,,,
wf-19288f01-p2,38689,2250201,822996,2026-04-11,04,N,1,home,607259,Nick Martinez,R,3.3851,4.5,replay_asof,0,0.25305,,UNDER,4.0,linescore,4,4,607259,UNDER,GRADED,1,-0.615,0.064034,0.291757,,,,,,,
wf-19288f01-p2,38708,2250202,823805,2026-04-11,04,N,1,away,656492,Foster Griffin,L,4.9939,4.5,replay_asof,0,0.55844,,OVER,1.0,linescore,1,1,656492,UNDER,GRADED,0,3.994,0.311855,0.817441,,,,,,,
wf-19288f01-p2,38709,2250202,823805,2026-04-11,04,N,1,home,690986,Kyle Harrison,L,8.19,5.5,replay_asof,0,0.82556,,OVER,1.0,linescore,1,1,690986,UNDER,GRADED,0,7.19,0.681549,1.746174,,,,,,,
wf-19288f01-p2,38728,2250203,824857,2026-04-11,04,N,1,away,657277,Logan Webb,R,7.2547,6.5,replay_asof,0,0.58751,,OVER,6.0,linescore,6,6,657277,UNDER,GRADED,0,1.255,0.345168,0.885543,,,,,,,
wf-19288f01-p2,38729,2250203,824857,2026-04-11,04,N,1,home,605135,Chris Bassitt,R,3.1743,4.5,replay_asof,0,0.21483,,UNDER,2.0,linescore,2,2,605135,UNDER,GRADED,1,1.174,0.046152,0.241855,,,,,,,
wf-19288f01-p2,38748,2250204,823074,2026-04-11,04,N,1,away,624133,Ranger Suarez,L,4.4992,4.5,replay_asof,0,0.46774,,UNDER,6.0,linescore,6,6,624133,OVER,GRADED,0,-1.501,0.283301,0.759843,,,,,,,
wf-19288f01-p2,38749,2250204,823074,2026-04-11,04,N,1,home,681517,Kyle Leahy,R,2.1585,4.5,replay_asof,0,0.06808,,UNDER,2.0,linescore,2,2,681517,UNDER,GRADED,1,0.159,0.004635,0.070508,,,,,,,
wf-19288f01-p2,38768,2250205,824939,2026-04-11,04,N,1,away,800048,Parker Messick,L,6.7132,4.5,replay_asof,0,0.7992,,OVER,5.0,linescore,5,5,800048,OVER,GRADED,1,1.713,0.040321,0.224144,,,,,,,
wf-19288f01-p2,38769,2250205,824939,2026-04-11,04,N,1,home,527048,Martín Pérez,L,3.9738,3.5,replay_asof,0,0.56139,,OVER,2.0,linescore,2,2,527048,UNDER,GRADED,0,1.974,0.315159,0.824145,,,,,,,
wf-19288f01-p2,38788,2250206,823316,2026-04-11,04,N,1,away,663372,Ryan Feltner,R,3.0624,3.5,replay_asof,0,0.36675,,UNDER,4.0,linescore,4,4,663372,OVER,GRADED,0,-0.938,0.401006,1.003075,,,,,,,
wf-19288f01-p2,38789,2250206,823316,2026-04-11,04,N,1,home,608566,Germán Márquez,R,1.9951,4.5,replay_asof,0,0.05221,,UNDER,5.0,linescore,5,5,608566,OVER,GRADED,0,-3.005,0.898306,2.952481,,,,,,,
wf-19288f01-p2,38808,2250207,823967,2026-04-11,04,N,1,away,683004,Jack Leiter,R,12.3536,5.5,replay_asof,0,0.98373,,OVER,4.0,linescore,4,4,683004,UNDER,GRADED,0,8.354,0.967725,4.118432,,,,,,,
