gameId,side,gameDate,month,awayTeam,homeTeam,mlbGamePk,oppTeam,starterId,starterHand,starterKs,starterOuts,liveRowId,livePitcherName,liveMlbamId,liveStarterMismatch,kProj,bookLine,lineIsInteger,pOver,pUnder,anNoVigOverPct,verdict,bestSide,edgeOver,edgeUnder,liveStoredActualKs,liveStoredResult,liveStoredModelError,liveStoredModelCorrect,liveTruthKs,liveTruthSource,liveSignedError,p1MlbamId,p1ProjValue,p1POver,p1Line,p1SignedError,p2ProjValue,p2POver,p2Line,p2SignedError,asofK9,asofPriorStarts,daysRest,asofIpPerStart,oppAsofK27,oppAsofPriorGames,snapK9,snapXfip,snapHand,snapJoinVia,oppSplitK9VsHand,umpire,umpKMod
2251114,away,2026-06-23,2026-06,MIL,CIN,824501,CIN,687075,R,10,18,,,,,,,,,,,,,,,,,,,,,,687075,3.9375,,,-6.0625,3.3803,,,-6.6197,8.946745562130177,12,6,4.694444444444445,9.156327543424316,77,9.45,4.74488,R,id,7.46,Not announced yet,
2251114,home,2026-06-23,2026-06,MIL,CIN,824501,MIL,666157,L,6,12,1500023,Rhett Lowder,695076,1,2.11,4.5,0,0.0795,0.85,0.4358,UNDER,UNDER,-0.3563,0.2858,6,OVER,-3.89,0,6.0,live_actualKs,-3.89,666157,3.0801,,,-2.9199,2.6442,,,-3.3558,6.75,8,6,5.333333333333333,8.088105726872246,76,7.18,5.63443,L,id,6.3732,Not announced yet,
2251115,away,2026-06-23,2026-06,LAD,MIN,823690,MIN,680736,L,3,21,,,,,,,,,,,,,,,,,,,,,,680736,4.8877,,,1.8876999999999997,4.196,,,1.1959999999999997,5.734513274336283,12,7,6.277777777777778,8.072635135135135,80,6.75,5.14554,L,id,6.8087,Not announced yet,
2251115,home,2026-06-23,2026-06,LAD,MIN,823690,LAD,696070,,4,6,1500010,Joe Ryan,657746,1,4.31,5.5,0,0.3197,0.7346,0.407,UNDER,UNDER,-0.0873,0.1416,4,UNDER,0.31,1,4.0,live_actualKs,0.3099999999999996,696070,4.9422,,,0.9421999999999997,4.2428,,,0.2427999999999999,6.75,1,36,4.0,8.288477712363331,79,9.97,,,id,6.4103,Not announced yet,
2251116,away,2026-06-23,2026-06,CLE,CWS,824584,CWS,800048,L,10,23,1500013,Tanner Bibee,676440,1,3.65,5.5,0,0.2025,0.8372,0.2829,UNDER,UNDER,-0.0804,0.1201,10,OVER,-6.35,0,10.0,live_actualKs,-6.35,800048,7.9139,,,-2.0861,6.794,,,-3.2060000000000004,9.450000000000001,15,5,5.777777777777778,8.800851063829787,77,8.87,2.99416,L,id,7.5368,Not announced yet,
2251116,home,2026-06-23,2026-06,CLE,CWS,824584,CLE,680732,R,6,19,1500014,Erick Fedde,607200,1,2.56,3.5,0,0.2962,0.7453,0.5763,UNDER,UNDER,-0.2801,0.3216,6,OVER,-3.44,0,6.0,live_actualKs,-3.44,680732,5.6309,,,-0.3691000000000004,4.8341,,,-1.1658999999999997,8.839285714285714,11,10,5.090909090909091,7.825423728813559,79,9.61,4.0899,R,id,6.6498,Not announced yet,
2251117,away,2026-06-23,2026-06,BOS,COL,824340,COL,543243,R,11,21,1500011,Ranger Suarez,624133,1,4.61,4.5,0,0.5514,0.5109,0.5858,UNDER,UNDER,-0.0344,0.0967,11,OVER,-6.39,1,11.0,live_actualKs,-6.39,543243,4.5576,,,-6.4424,3.9127,,,-7.0873,7.1394230769230775,13,5,5.333333333333333,8.819095477386936,79,7.9,4.58873,R,id,6.5052,Not announced yet,
2251117,home,2026-06-23,2026-06,BOS,COL,824340,BOS,807743,,3,15,1500012,Kyle Freeland,607536,1,2.89,4.5,0,0.2034,0.8326,0.6094,UNDER,UNDER,-0.406,0.442,3,UNDER,-0.11,1,3.0,live_actualKs,-0.10999999999999988,807743,3.2948,,,0.29479999999999995,2.8286,,,-0.17140000000000022,5.142857142857142,2,6,3.5,8.009243697478992,76,6.45,,,id,6.742,Not announced yet,
2251118,away,2026-06-23,2026-06,BAL,LAA,824017,LAA,669358,R,5,15,1500016,Trey Gibson,694346,1,2.86,4.5,0,0.1963,0.8388,0.5083,UNDER,UNDER,-0.312,0.3471,5,OVER,-2.14,0,5.0,live_actualKs,-2.14,669358,6.6699,,,1.6699000000000002,5.726,,,0.726,7.685393258426966,15,5,5.933333333333334,9.497596153846155,80,8.03,4.56583,R,id,7.5029,Not announced yet,
2251118,home,2026-06-23,2026-06,BAL,LAA,824017,BAL,696270,,8,18,1500017,Jose Soriano,667755,1,5.2,6.5,0,0.3276,0.7322,0.4617,UNDER,UNDER,-0.1341,0.1939,8,OVER,-2.8,0,8.0,live_actualKs,-2.8,696270,1.6238,,,-6.3762,1.394,,,-6.606,4.32,2,5,4.166666666666667,9.203007518796992,80,7.14,,,id,7.3279,Not announced yet,
2251119,away,2026-06-23,2026-06,ATL,SD,823286,SD,702275,R,7,15,1500033,Martin Perez,527048,1,3.15,4.5,0,0.2536,0.7887,0.4461,UNDER,UNDER,-0.1925,0.2348,7,OVER,-3.85,0,7.0,live_actualKs,-3.85,702275,3.0689,,,-3.9311,2.6346,,,-4.3654,7.33695652173913,6,6,5.111111111111112,8.724793388429752,76,8.17,5.436,R,id,6.922,Dan Merzel,1.0108181947462411
2251119,home,2026-06-23,2026-06,ATL,SD,823286,ATL,593974,L,2,3,1500034,JP Sears,676664,1,2.72,3.5,0,0.3343,0.7105,0.4596,UNDER,UNDER,-0.1253,0.1701,2,UNDER,0.72,1,2.0,live_actualKs,0.7200000000000002,593974,1.7056,,,-0.2944,1.4642,,,-0.5358,4.5,2,2,1.0,7.9645328719723185,77,5.68,4.41503,L,id,6.3773,Dan Merzel,1.0108181947462411
2251120,away,2026-06-23,2026-06,ATH,SF,823210,SF,650644,R,5,12,1500025,Gage Jump,695611,1,3.34,4.5,0,0.2906,0.7558,0.4377,UNDER,UNDER,-0.1471,0.1935,5,OVER,-1.66,0,5.0,live_actualKs,-1.6600000000000001,650644,2.1534,,,-2.8466,1.8487,,,-3.1513,6.2897727272727275,12,6,4.888888888888888,7.62577228596646,77,6.99,4.59822,R,id,6.0745,Quinn Wolcott,0.9767033984533542
2251120,home,2026-06-23,2026-06,ATH,SF,823210,ATH,592662,L,6,24,1500026,Tyler Mahle,641816,1,3.31,4.5,0,0.285,0.7608,0.5745,UNDER,UNDER,-0.2895,0.3353,6,OVER,-2.69,0,6.0,live_actualKs,-2.69,592662,3.7025,,,-2.2975,3.1786,,,-2.8214,8.1,14,13,5.238095238095238,8.633848657445077,78,7.91,4.1814,L,id,7.1711,Quinn Wolcott,0.9767033984533542
2251121,away,2026-06-24,2026-06,TEX,MIA,823850,MIA,594798,R,8,18,1500037,MacKenzie Gore,594798,0,4.32,5.5,0,0.321,0.7335,0.5802,UNDER,UNDER,-0.2592,0.3137,8,OVER,-3.68,0,8.0,substrate,-3.6799999999999997,594798,7.4717,0.75545,5.5,-0.5282999999999998,6.4144,0.61839,5.5,-1.5856000000000003,10.669354838709676,15,5,5.511111111111111,8.525144270403956,80,10.94,3.08059,R,id,6.4055,James Jean,0.8952743679672659
2251121,home,2026-06-24,2026-06,TEX,MIA,823850,TEX,691587,R,1,14,1500036,Eury Perez,691587,0,3.04,4.5,0,0.2303,0.8092,0.3794,UNDER,UNDER,-0.1491,0.1886,1,UNDER,2.04,1,1.0,substrate,2.04,691587,5.3456,0.61792,4.5,4.3456,4.5891,0.48473,4.5,3.5891,10.340425531914894,12,28,5.222222222222222,8.0763723150358,79,10.06,4.51476,R,id,6.4973,James Jean,0.8952743679672659
2251122,away,2026-06-24,2026-06,CLE,CWS,824583,CWS,676440,R,3,18,1500040,Tanner Bibee,676440,0,3.73,4.5,0,0.3726,0.6812,0.8926,UNDER,UNDER,-0.52,0.5738,3,UNDER,0.73,1,3.0,substrate,0.73,676440,4.0683,0.3845,4.5,1.0682999999999998,3.4926,0.27316,4.5,0.4925999999999999,7.858208955223882,16,5,5.583333333333333,8.857262103505844,78,6.96,3.93637,R,id,7.1252,Tripp Gibson,0.9668394444961473
2251122,home,2026-06-24,2026-06,CLE,CWS,824583,CLE,669684,,2,4,1500041,Erick Fedde,607200,1,2.52,3.5,0,0.2871,0.7535,0.5709,UNDER,UNDER,-0.2838,0.3244,2,UNDER,0.52,1,2.0,live_actualKs,0.52,669684,3.7361,,,1.7361,3.2074,,,1.2073999999999998,,0,,,7.83653044203503,80,8.63,,,id,6.6498,Tripp Gibson,0.9668394444961473
2251123,away,2026-06-24,2026-06,BOS,COL,824341,COL,624133,L,9,18,1500042,Connelly Early,624133,0,3.71,5.5,0,0.2124,0.8287,0.491,UNDER,UNDER,-0.2786,0.3197,9,OVER,-5.29,0,9.0,substrate,-5.29,624133,9.0317,0.85,5.5,0.03170000000000073,7.7536,0.78514,5.5,-1.2464000000000004,8.804347826086955,14,5,5.476190476190476,8.911111111111111,80,9.56,3.64126,L,id,7.6429,Brennan Miller,1.0295359175284944
2251123,home,2026-06-24,2026-06,BOS,COL,824341,BOS,607536,L,4,18,1500043,Kyle Freeland,607536,0,2.75,3.5,0,0.3434,0.7022,0.7831,UNDER,UNDER,-0.4397,0.4853,4,OVER,-1.25,0,4.0,substrate,-1.25,607536,3.388,0.43902,3.5,-0.6120000000000001,2.9086,0.33229,3.5,-1.0914000000000001,7.7727272727272725,14,5,4.714285714285714,7.9767634854771785,77,7.95,4.21411,L,id,6.2777,Brennan Miller,1.0295359175284944
2251124,away,2026-06-24,2026-06,BAL,LAA,824018,LAA,694346,,5,12,1500044,Trey Gibson,694346,0,3.19,4.5,0,0.2616,0.7816,0.5097,UNDER,UNDER,-0.2481,0.2913,5,OVER,-1.81,0,5.0,substrate,-1.81,694346,2.9092,0.16971,4.5,-2.0908,2.4975,0.10849,4.5,-2.5025,6.657534246575343,5,5,4.866666666666666,9.491686460807601,81,8.18,,,id,7.5029,James Hoye,0.9879937846837399
2251124,home,2026-06-24,2026-06,BAL,LAA,824018,BAL,667755,R,4,9,1500045,Jose Soriano,667755,0,5.35,6.5,0,0.3524,0.71,0.461,UNDER,UNDER,-0.1086,0.171,4,UNDER,1.35,1,4.0,substrate,1.3499999999999996,667755,5.6359,0.33544,6.5,1.6359000000000004,4.8384,0.21458,6.5,0.8384,9.58695652173913,16,5,5.75,9.244444444444445,81,9.31,3.10164,R,id,7.3279,James Hoye,0.9879937846837399
2251125,away,2026-06-24,2026-06,SEA,PIT,823367,PIT,693433,R,4,12,1500050,Bryce Miller,693433,0,3.65,5.5,0,0.2033,0.8366,0.6859,UNDER,UNDER,-0.4826,0.5225,4,UNDER,-0.35,1,4.0,substrate,-0.3500000000000001,693433,9.0567,0.85,5.5,5.056699999999999,7.7751,0.78728,5.5,3.7751,8.898876404494382,15,6,5.933333333333334,9.299500831946757,79,8.89,4.35621,R,id,7.2696,Vic Carapazza,1.004365803992054
2251125,home,2026-06-24,2026-06,SEA,PIT,823367,SEA,677952,R,10,18,1500049,Bubba Chandler,677952,0,2.42,4.5,0,0.1218,0.85,0.3653,UNDER,UNDER,-0.2435,0.2153,10,OVER,-7.58,0,10.0,substrate,-7.58,677952,9.1045,0.85,4.5,-0.8955000000000002,7.8161,0.88935,4.5,-2.1839000000000004,9.628676470588236,15,7,6.044444444444445,8.346655791190864,80,10.06,3.32961,R,id,6.8789,Vic Carapazza,1.004365803992054
2251126,away,2026-06-24,2026-06,KC,TB,822965,TB,702070,L,5,15,1500047,Seth Lugo,702070,0,2.55,4.5,0,0.1432,0.85,0.426,UNDER,UNDER,-0.2828,0.276,5,OVER,-2.45,0,5.0,substrate,-2.45,702070,5.4256,0.63077,4.5,0.4256000000000002,4.6578,0.49757,4.5,-0.34220000000000006,8.4,14,6,5.357142857142857,7.427848101265823,76,8.36,4.33132,L,id,5.5462,Mike Muchlinski,0.9940908504154151
2251126,home,2026-06-24,2026-06,KC,TB,822965,KC,643377,R,7,15,1500051,Griffin Jax,643377,0,2.77,4.5,0,0.1812,0.85,0.5006,UNDER,UNDER,-0.3194,0.3506,7,OVER,-4.23,0,7.0,substrate,-4.23,643377,3.3052,0.23835,4.5,-3.6948,2.8375,0.15821,4.5,-4.1625,8.1,10,5,4.0,7.858536585365854,80,9.11,4.32724,R,id,6.5282,Mike Muchlinski,0.9940908504154151
2251127,away,2026-06-24,2026-06,NYY,DET,824259,DET,677960,L,6,18,1500048,Cam Schlittler,677960,0,5.69,6.5,0,0.4118,0.6558,0.4489,UNDER,UNDER,-0.0371,0.1047,6,UNDER,-0.31,1,6.0,substrate,-0.3099999999999996,677960,5.3339,0.28809,6.5,-0.6661000000000001,4.5791,0.17922,6.5,-1.4208999999999996,9.929752066115702,14,6,5.761904761904762,8.559278350515463,79,10.11,2.97326,L,id,7.1719,Alan Porter,1.0065935656172185
2251127,home,2026-06-24,2026-06,NYY,DET,824259,NYY,669373,L,9,18,1500046,Troy Melton,669373,0,2.19,4.5,0,0.0897,0.85,0.6077,UNDER,UNDER,-0.518,0.4577,9,OVER,-6.81,0,9.0,substrate,-6.8100000000000005,669373,9.8131,0.85,4.5,0.8131000000000004,8.4244,0.92222,4.5,-0.5755999999999997,9.559006211180126,9,5,5.962962962962963,9.201898188093184,78,11.0,2.5858,L,id,7.5609,Alan Porter,1.0065935656172185
2251128,away,2026-06-24,2026-06,PHI,WSH,822719,WSH,605400,R,5,15,1500052,Cristopher Sanchez,605400,0,6.11,6.5,0,0.4829,0.5891,0.4494,PASS,,0.0335,0.0385,5,UNDER,1.11,1,5.0,substrate,1.1100000000000003,605400,4.1833,0.13063,6.5,-0.8167,3.5913,0.07256,6.5,-1.4087,9.158590308370043,15,6,5.044444444444445,8.156016597510373,80,9.3,3.59327,R,id,6.2233,Adam Beck,1.0175615933206787
2251128,home,2026-06-24,2026-06,PHI,WSH,822719,PHI,687223,L,3,10,1500053,Cade Cavalli,571945,1,3.05,4.5,0,0.2324,0.8073,0.9427,UNDER,UNDER,-0.7103,0.75,3,UNDER,0.05,1,3.0,live_actualKs,0.04999999999999982,687223,2.7886,,,-0.2113999999999998,2.394,,,-0.6059999999999999,,0,,,8.618453865336658,79,10.66,,,id,7.3681,Adam Beck,1.0175615933206787
2251129,away,2026-06-24,2026-06,HOU,TOR,822798,TOR,681347,R,3,18,1500054,Mike Burrows,681347,0,2.45,3.5,0,0.2703,0.7687,0.5023,UNDER,UNDER,-0.232,0.271,3,UNDER,-0.55,1,3.0,substrate,-0.5499999999999998,681347,2.7621,0.29964,3.5,-0.23789999999999978,2.3712,0.21529,3.5,-0.6288,7.468085106382979,14,11,5.595238095238095,7.415647921760391,79,7.13,4.10377,R,id,5.6575,Chad Whitson,0.9873316224442766
2251129,home,2026-06-24,2026-06,HOU,TOR,822798,HOU,702056,R,5,17,1500055,Kevin Gausman,702056,0,4.63,5.5,0,0.38,0.6799,0.5551,UNDER,UNDER,-0.1751,0.235,5,UNDER,-0.37,1,5.0,substrate,-0.3700000000000001,702056,4.8309,0.35439,5.5,-0.16910000000000025,4.1473,0.23829,5.5,-0.8526999999999996,8.672727272727272,10,6,5.5,8.065495207667732,81,9.21,4.25292,R,id,6.5998,Chad Whitson,0.9873316224442766
2251130,away,2026-06-24,2026-06,CHC,NYM,823611,NYM,684007,L,4,16,1500038,Matthew Boyd,684007,0,7.23,4.5,0,0.85,0.1526,0.4972,OVER,OVER,0.3528,-0.3502,4,UNDER,3.23,0,4.0,substrate,3.2300000000000004,684007,4.0667,0.38419,4.5,0.06669999999999998,3.4912,0.2729,4.5,-0.5087999999999999,8.723076923076922,15,9,5.777777777777778,7.930979133226324,78,8.53,3.42395,L,id,6.8639,Stu Scheurwater,1.0114946077174793
2251130,home,2026-06-24,2026-06,CHC,NYM,823611,CHC,640455,L,4,9,1500039,Freddy Peralta,690997,1,3.37,5.5,0,0.1588,0.85,0.5154,UNDER,UNDER,-0.3566,0.3654,4,UNDER,-0.63,1,4.0,live_actualKs,-0.6299999999999999,640455,6.8513,,,2.8513,5.8818,,,1.8818000000000001,8.735294117647058,2,6,5.666666666666667,8.857142857142856,78,8.82,4.57033,L,id,6.6449,Stu Scheurwater,1.0114946077174793
2251131,away,2026-06-24,2026-06,MIL,CIN,824500,CIN,675660,L,5,13,1500065,Shane Drohan,675660,0,5.66,5.5,0,0.5673,0.5014,0.5346,PASS,,0.0327,0.036,5,UNDER,0.66,0,5.0,substrate,0.6600000000000001,675660,5.5342,0.47693,5.5,0.5342000000000002,4.7511,0.34045,5.5,-0.2488999999999999,8.217391304347826,5,6,4.6,9.242053789731052,78,9.0,4.04947,L,id,7.5641,Adam Hamari,1.0367013527918003
2251131,home,2026-06-24,2026-06,MIL,CIN,824500,MIL,695076,R,6,17,1500056,Rhett Lowder,695076,0,2.29,4.5,0,0.1029,0.85,0.4296,UNDER,UNDER,-0.3267,0.2796,6,OVER,-3.71,0,6.0,substrate,-3.71,695076,3.1547,0.21137,4.5,-2.8453,2.7083,0.13833,4.5,-3.2917,7.222929936305732,11,5,4.757575757575758,8.144725370531821,77,7.6,4.7964,R,id,6.6056,Adam Hamari,1.0367013527918003
2251132,away,2026-06-24,2026-06,LAD,MIN,823691,MIN,660271,R,8,18,1500064,Shohei Ohtani,660271,0,3.29,6.5,0,0.0677,0.85,0.541,UNDER,UNDER,-0.4733,0.391,8,OVER,-4.71,0,8.0,substrate,-4.71,660271,8.4886,0.74261,6.5,0.4885999999999999,7.2874,0.59217,6.5,-0.7126000000000001,9.529411764705882,12,7,6.138888888888889,7.999170124481328,81,9.98,3.13704,R,id,6.489,Ryan Additon,1.0270948226804717
2251132,home,2026-06-24,2026-06,LAD,MIN,823691,LAD,657746,R,9,18,1500057,Joe Ryan,657746,0,4.57,5.5,0,0.3677,0.6912,0.4696,UNDER,UNDER,-0.1019,0.1608,9,OVER,-4.43,0,9.0,substrate,-4.43,657746,9.0639,0.85,5.5,0.06390000000000029,7.7813,0.7879,5.5,-1.2187000000000001,10.202290076335878,16,6,5.458333333333333,8.33723849372385,80,10.31,3.93765,R,id,6.4103,Ryan Additon,1.0270948226804717
2251133,away,2026-06-24,2026-06,ATL,SD,823284,SD,527048,L,4,12,1500060,Martin Perez,527048,0,3.34,4.5,0,0.2904,0.756,0.4421,UNDER,UNDER,-0.1517,0.1981,4,UNDER,-0.66,1,4.0,substrate,-0.6600000000000001,527048,4.6613,0.49822,4.5,0.6612999999999998,4.0017,0.37149,4.5,0.0016999999999995907,6.903409090909092,11,5,5.333333333333333,8.772244897959183,77,6.86,4.15948,L,id,6.6522,Dan Bellino,0.9798952176798192
2251133,home,2026-06-24,2026-06,ATL,SD,823284,ATL,676664,L,5,17,1500061,JP Sears,676664,0,3.1,3.5,0,0.4271,0.624,0.9402,UNDER,UNDER,-0.5131,0.5642,5,OVER,-1.9,0,5.0,substrate,-1.9,676664,3.2998,0.41962,3.5,-1.7002000000000002,2.8328,0.31538,3.5,-2.1672,,0,,,7.990509059534082,78,7.3,,L,id,6.3773,Dan Bellino,0.9798952176798192
2251134,away,2026-06-24,2026-06,ATH,SF,823208,SF,695611,L,9,15,1500062,Jeffrey Springs,695611,0,3.36,4.5,0,0.2945,0.7522,0.3055,UNDER,UNDER,-0.011,0.0577,9,OVER,-5.64,0,9.0,substrate,-5.640000000000001,695611,7.2162,0.84583,4.5,-1.7838000000000003,6.195,0.7402,4.5,-2.8049999999999997,7.714285714285715,5,6,6.066666666666666,7.663755458515284,78,9.63,,L,id,6.6638,Ramon DeJesus,
2251134,home,2026-06-24,2026-06,ATH,SF,823208,ATH,641816,R,4,17,1500063,Landen Roupp,641816,0,4.54,5.5,0,0.3618,0.6966,0.3182,PASS,,0.0436,0.0148,4,UNDER,0.54,1,4.0,substrate,0.54,641816,4.606,0.31528,5.5,0.6059999999999999,3.9542,0.20775,5.5,-0.04579999999999984,9.052941176470588,11,29,5.151515151515151,8.597765363128492,79,8.35,4.08169,R,id,6.7302,Ramon DeJesus,
2251135,away,2026-06-25,2026-06,KC,TB,822961,TB,607625,R,3,15,1530001,Seth Lugo,607625,0,2.73,4.5,0,0.1742,0.85,0.4347,UNDER,UNDER,-0.2605,0.2847,3,UNDER,-0.27,1,3.0,substrate,-0.27,607625,3.8023,0.3326,4.5,0.8022999999999998,3.2642,0.23092,4.5,0.2642000000000002,6.9609375,15,6,5.688888888888888,7.4475,77,7.19,3.92666,R,id,5.9016,Emil Jimenez,1.0396252059101916
2251135,home,2026-06-25,2026-06,KC,TB,822961,KC,668984,R,0,4,,,,,,,,,,,,,,,,,,,,,,668984,2.7803,,,2.7803,2.3869,,,2.3869,5.3999999999999995,1,11,1.6666666666666667,7.9156626506024095,81,6.44,,,id,6.5282,Emil Jimenez,1.0396252059101916
2251136,away,2026-06-25,2026-06,SEA,PIT,823366,PIT,682243,R,11,17,1530003,Bryce Miller,682243,0,3.75,5.5,0,0.2191,0.823,0.4983,UNDER,UNDER,-0.2792,0.3213,11,OVER,-7.25,0,11.0,substrate,-7.25,682243,9.7118,0.85,5.5,-1.2881999999999998,8.3375,0.83776,5.5,-2.6624999999999996,10.028571428571428,6,6,5.833333333333333,9.29654036243822,80,9.31,4.95,R,id,7.2696,Edwin Moscoso,1.0484417899568463
2251136,home,2026-06-25,2026-06,SEA,PIT,823366,SEA,696149,R,4,16,1530002,Paul Skenes,696149,0,2.41,7.5,0,0.1208,0.85,0.6615,UNDER,UNDER,-0.3804,0.3512,4,UNDER,-1.59,1,4.0,substrate,-1.5899999999999999,696149,4.488,0.0856,7.5,0.48800000000000043,3.8529,0.04285,7.5,-0.1471,8.12621359223301,14,6,4.904761904761905,8.442926045016076,81,8.05,5.48414,R,id,6.8789,Edwin Moscoso,1.0484417899568463
2251137,away,2026-06-25,2026-06,ATH,SF,823209,SF,605488,L,6,16,1530004,Jeffrey Springs,605488,0,3.39,4.5,0,0.301,0.7465,0.415,UNDER,UNDER,-0.114,0.1615,6,OVER,-2.61,0,6.0,substrate,-2.61,605488,3.3207,0.24118,4.5,-2.6793,2.8508,0.16032,4.5,-3.1492,7.838709677419355,16,6,5.166666666666667,7.774137931034483,79,7.54,4.21534,L,id,6.6638,Paul Clemons,1.001115157174578
2251137,home,2026-06-25,2026-06,ATH,SF,823209,ATH,694738,R,6,18,1530005,Landen Roupp,694738,0,4.54,6.5,0,0.2197,0.8262,0.4527,UNDER,UNDER,-0.233,0.2789,6,UNDER,-1.46,1,6.0,substrate,-1.46,694738,7.4968,0.62141,6.5,1.4968000000000004,6.4359,0.46336,6.5,0.4359000000000002,9.970954356846473,15,6,5.355555555555555,8.567716535433071,80,9.25,3.14691,R,id,6.7302,Paul Clemons,1.001115157174578
2251138,away,2026-06-25,2026-06,HOU,DET,824258,DET,837227,R,10,18,1530017,Spencer Arrighetti,837227,0,3.45,5.5,0,0.1708,0.85,0.485,UNDER,UNDER,-0.4616,0.4824,10,OVER,-6.55,0,10.0,substrate,-6.55,837227,4.8457,0.35698,5.5,-5.1543,4.16,0.24035,5.5,-5.84,10.536585365853657,10,6,4.1,8.565989847715736,80,11.02,,,id,6.9949,Not announced yet,
2251138,home,2026-06-25,2026-06,HOU,DET,824258,HOU,675512,R,6,18,1530006,Keider Montero,675512,0,2.28,3.5,0,0.1018,0.85,0.4348,UNDER,UNDER,-0.5007,0.4525,6,OVER,-3.72,0,6.0,substrate,-3.72,675512,2.9459,0.34065,3.5,-3.0541,2.529,0.24865,3.5,-3.471,5.3999999999999995,5,5,6.333333333333334,8.063829787234042,82,8.25,,R,id,6.5998,Not announced yet,
2251139,away,2026-06-25,2026-06,PHI,WSH,822717,WSH,650911,L,6,15,1530007,Cristopher Sanchez,650911,0,6.33,6.5,0,0.5197,0.5536,0.5284,UNDER,UNDER,-0.0087,0.082,6,UNDER,0.33,1,6.0,substrate,0.33000000000000007,650911,11.0971,0.85,6.5,5.097099999999999,9.5267,0.83708,6.5,3.5267,10.37142857142857,16,5,6.5625,8.166393442622951,81,10.24,2.57667,L,id,7.2371,Louie Krupa,
2251139,home,2026-06-25,2026-06,PHI,WSH,822717,PHI,676917,R,7,18,1530008,Cade Cavalli,676917,0,3.2,4.5,0,0.2626,0.7808,0.4759,UNDER,UNDER,-0.2133,0.2567,7,OVER,-3.8,0,7.0,substrate,-3.8,676917,5.8975,0.701,4.5,-1.1025,5.0629,0.57048,4.5,-1.9371,9.543103448275861,16,5,4.833333333333333,8.614179719703214,80,10.33,4.24119,R,id,7.0636,Louie Krupa,
2251140,away,2026-06-25,2026-06,TEX,TOR,822797,TOR,669022,L,5,21,1530009,MacKenzie Gore,669022,0,3.98,4.5,0,0.4237,0.6336,0.403,PASS,,0.0207,0.0366,5,OVER,-1.02,0,5.0,substrate,-1.02,669022,6.7258,0.80049,4.5,1.7257999999999996,5.774,0.68356,4.5,0.774,9.857142857142858,16,5,5.25,7.373493975903615,80,9.88,4.01245,L,id,6.4132,Not announced yet,
2251140,home,2026-06-25,2026-06,TEX,TOR,822797,TEX,592332,R,4,18,1530010,Kevin Gausman,592332,0,4.61,5.5,0,0.3764,0.6832,0.3992,UNDER,UNDER,-0.0228,0.0824,4,UNDER,0.61,1,4.0,substrate,0.6100000000000003,592332,5.8214,0.52523,5.5,1.8213999999999997,4.9976,0.38362,5.5,0.9976000000000003,9.0,16,6,5.5625,8.00865460267506,80,9.1,3.50831,R,id,6.4973,Not announced yet,
2251141,away,2026-06-25,2026-06,CHC,NYM,823612,NYM,571510,L,4,14,1530012,Matthew Boyd,571510,0,6.3,4.5,0,0.8043,0.2473,0.038,OVER,OVER,0.7663,-0.7147,4,UNDER,2.3,0,4.0,substrate,2.3,571510,8.3678,0.85,4.5,4.367800000000001,7.1837,0.84311,4.5,3.1837,11.625,5,53,4.8,7.92873923257635,80,8.39,2.65697,L,id,6.8639,Jordan Baker,0.9818118068748274
2251141,home,2026-06-25,2026-06,CHC,NYM,823612,CHC,642547,R,5,17,1530013,Freddy Peralta,642547,0,3.48,5.5,0,0.1747,0.85,0.4525,UNDER,UNDER,-0.2778,0.3025,5,UNDER,-1.52,1,5.0,substrate,-1.52,642547,5.0017,0.38434,5.5,0.0016999999999995907,4.2939,0.26233,5.5,-0.7061000000000002,8.719844357976653,16,5,5.354166666666667,8.953488372093023,80,9.03,3.80748,R,id,6.787,Jordan Baker,0.9818118068748274
2251142,away,2026-06-25,2026-06,NYY,BOS,824747,BOS,693645,R,9,15,1530014,Cam Schlittler,693645,0,5.66,6.5,0,0.4064,0.6608,0.0374,PASS,,0.369,-0.3018,9,OVER,-3.34,0,9.0,substrate,-3.34,693645,9.5039,0.83535,6.5,0.5038999999999998,8.159,0.70566,6.5,-0.8409999999999993,10.326315789473684,16,6,5.9375,7.94766966475879,78,10.84,2.56811,R,id,6.742,Not announced yet,
2251142,home,2026-06-25,2026-06,NYY,BOS,824747,NYY,813349,L,9,18,1530011,Connelly Early,813349,0,3.11,5.5,0,0.1222,0.85,0.5032,UNDER,UNDER,-0.381,0.3532,9,OVER,-5.89,0,9.0,substrate,-5.890000000000001,813349,5.1818,0.41591,5.5,-3.8182,4.4485,0.2883,5.5,-4.5515,8.706122448979592,15,5,5.444444444444445,9.267629566694987,79,9.13,4.34587,L,id,7.5609,Not announced yet,
2251143,away,2026-06-26,2026-06,HOU,DET,824255,DET,681293,R,7,9,1530020,Spencer Arrighetti,681293,0,3.08,5.5,0,0.1179,0.85,0.4813,UNDER,UNDER,-0.367,0.3349,7,OVER,-3.92,0,7.0,substrate,-3.92,681293,6.1937,0.5849,5.5,-0.8063000000000002,5.3172,0.43952,5.5,-1.6828000000000003,8.869565217391305,12,6,5.75,8.662500000000001,81,8.9,4.67063,R,id,6.9949,Lance Barksdale,0.9837258546105121
