rgId,gameId,gameDate,market,source,modelVersion,pick,prob,projValue,line,actual,stored_result,stored_correct,stored_brier,stored_signedError,f5_actual,issues,status
30585,2251424,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5851,,0.5,AWAY,WIN,1,0.172142,,2-1,,ok
30592,2251425,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.638,,0.5,AWAY,WIN,1,0.131044,,3-0,,ok
30599,2251426,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6129,,0.5,HOME,LOSS,0,0.375646,,0-9,,ok
30606,2251427,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5669,,0.5,HOME,LOSS,0,0.321376,,0-9,,ok
30613,2251428,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5873,,0.5,HOME,LOSS,0,0.344921,,1-5,,ok
30620,2251429,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4991,,-0.5,HOME,WIN,1,0.249101,,6-6,,ok
30627,2251430,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5313,,0.5,HOME,LOSS,0,0.28228,,1-5,,ok
30634,2251431,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6109,,-0.5,AWAY,WIN,1,0.151399,,3-0,,ok
30662,2251432,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5413,,0.5,AWAY,WIN,1,0.210406,,2-0,,ok
30669,2251433,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6232,,-0.5,HOME,LOSS,0,0.388378,,0-0,,ok
30676,2251434,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5485,,0.5,HOME,LOSS,0,0.300852,,2-3,,ok
30683,2251435,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5242,,-0.5,AWAY,WIN,1,0.226386,,1-0,,ok
30690,2251436,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5564,,0.5,HOME,LOSS,0,0.309581,,2-3,,ok
30697,2251437,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5705,,0.5,AWAY,WIN,1,0.18447,,0-0,,ok
30704,2251438,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5876,,0.5,AWAY,WIN,1,0.170074,,7-4,,ok
30711,2251439,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6081,,-0.5,HOME,LOSS,0,0.369786,,3-3,,ok
30718,2251440,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5474,,0.5,AWAY,WIN,1,0.204847,,1-1,,ok
30725,2251441,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6074,,0.5,AWAY,WIN,1,0.154135,,4-1,,ok
30732,2251442,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5814,,1.5,AWAY,WIN,1,0.175226,,0-1,,ok
30739,2251443,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6445,,0.5,AWAY,WIN,1,0.12638,,4-1,,ok
30746,2251444,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5316,,-0.5,AWAY,WIN,1,0.219399,,3-2,,ok
30753,2251445,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5612,,0.5,AWAY,WIN,1,0.192545,,2-2,,ok
30767,2251446,2026-07-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5637,,1.5,HOME,LOSS,0,0.317758,,3-5,,ok
30774,2251447,2026-07-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5975,,0.5,HOME,LOSS,0,0.357006,,0-1,,ok
30781,2251448,2026-07-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6317,,-0.5,HOME,LOSS,0,0.399045,,1-2,,ok
30788,2251449,2026-07-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5164,,0.5,AWAY,WIN,1,0.233869,,0-0,,ok
30802,2251450,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5309,,1.5,AWAY,WIN,1,0.220055,,4-1,,ok
30809,2251451,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5349,,1.5,AWAY,WIN,1,0.216318,,1-2,,ok
30816,2251452,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5743,,0.5,HOME,LOSS,0,0.32982,,0-1,,ok
30823,2251453,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.58,,0.5,AWAY,WIN,1,0.1764,,1-0,,ok
30830,2251454,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5406,,2.5,AWAY,WIN,1,0.211048,,2-3,,ok
30837,2251455,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5723,,-0.5,HOME,LOSS,0,0.327527,,1-1,,ok
30844,2251456,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5607,,0.5,HOME,LOSS,0,0.314384,,1-5,,ok
30851,2251457,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6057,,0.5,HOME,LOSS,0,0.366872,,0-3,,ok
30858,2251458,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5605,,1.5,AWAY,WIN,1,0.19316,,2-2,,ok
30865,2251459,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5847,,2.5,HOME,LOSS,0,0.341874,,0-5,,ok
30872,2251460,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6263,,-0.5,HOME,LOSS,0,0.392252,,3-3,,ok
30879,2251461,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5568,,0.5,AWAY,WIN,1,0.196426,,1-0,,ok
30886,2251462,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5541,,0.5,HOME,LOSS,0,0.307027,,1-2,,ok
30893,2251463,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4807,,0.5,HOME,WIN,1,0.231072,,4-5,,ok
21224,2252284,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5117,,1.5,HOME,LOSS,0,0.261837,,2-4,,ok
21280,2252293,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5514,,0.5,AWAY,WIN,1,0.201242,,4-4,,ok
21385,2252307,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5081,,1.5,AWAY,WIN,1,0.241966,,2-0,,ok
21574,2252334,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5591,,0.5,HOME,LOSS,0,0.312593,,0-8,,ok
21760,2252360,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6153,,-0.5,HOME,LOSS,0,0.378594,,0-1,,ok
21781,2252367,2026-04-02,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4774,,0.5,AWAY,LOSS,0,0.273111,,10-1,,ok
21872,2252381,2026-04-03,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5991,,0.5,AWAY,WIN,1,0.160721,,0-0,,ok
21970,2252394,2026-04-04,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5559,,0.5,HOME,LOSS,0,0.309025,,1-2,,ok
22082,2252411,2026-04-05,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6115,,0.5,AWAY,WIN,1,0.150932,,3-3,,ok
22278,2252434,2026-04-07,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5871,,0.5,AWAY,WIN,1,0.170486,,3-2,,ok
22383,2252454,2026-04-08,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6277,,0.5,AWAY,WIN,1,0.138607,,5-0,,ok
22425,2252459,2026-04-09,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5953,,0.5,HOME,LOSS,0,0.354382,,0-1,,ok
22530,2252463,2026-04-10,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6093,,0.5,AWAY,WIN,1,0.152646,,5-4,,ok
22635,2252477,2026-04-11,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5575,,0.5,HOME,LOSS,0,0.310806,,2-4,,ok
22740,2252493,2026-04-12,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6569,,0.5,AWAY,WIN,1,0.117718,,1-0,,ok
22810,2252508,2026-04-13,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5821,,0.5,AWAY,WIN,1,0.17464,,4-1,,ok
22915,2252517,2026-04-14,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5761,,0.5,AWAY,WIN,1,0.179691,,4-2,,ok
23020,2252532,2026-04-15,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6585,,0.5,HOME,LOSS,0,0.433622,,3-4,,ok
23195,2252570,2026-04-17,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6117,,0.5,HOME,LOSS,0,0.374177,,1-3,,ok
23375,2252600,2026-04-19,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6205,,-0.5,AWAY,WIN,1,0.14402,,10-1,,ok
23625,2252640,2026-04-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5309,,0.5,HOME,LOSS,0,0.281855,,4-8,,ok
23943,2252691,2026-04-26,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6475,,-0.5,AWAY,WIN,1,0.124256,,6-1,,ok
24088,2252713,2026-04-28,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5744,,0.5,HOME,LOSS,0,0.329935,,2-5,,ok
24216,2252739,2026-04-30,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5758,,0.5,HOME,LOSS,0,0.331546,,1-8,,ok
24335,2252742,2026-05-01,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5878,,0.5,HOME,LOSS,0,0.345509,,1-6,,ok
24515,2252780,2026-05-03,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5132,,0.5,HOME,LOSS,0,0.263374,,2-6,,ok
24666,2252811,2026-05-05,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5372,,0.5,HOME,LOSS,0,0.288584,,0-2,,ok
24891,2252849,2026-05-08,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6633,,-0.5,HOME,LOSS,0,0.439967,,1-1,,ok
24989,2252864,2026-05-09,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.7291,,-0.5,HOME,LOSS,0,0.531587,,1-2,,ok
25094,2252879,2026-05-10,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6307,,-0.5,HOME,LOSS,0,0.397782,,0-2,,ok
25136,2252886,2026-05-11,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5604,,-0.5,AWAY,WIN,1,0.193248,,1-0,,ok
25316,2252915,2026-05-13,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6005,,-0.5,HOME,LOSS,0,0.3606,,0-3,,ok
25498,2252941,2026-05-15,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.524,,-0.5,AWAY,WIN,1,0.226576,,7-1,,ok
25603,2252947,2026-05-16,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6004,,-0.5,HOME,LOSS,0,0.36048,,2-3,,ok
25708,2252971,2026-05-17,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6017,,-2.5,AWAY,WIN,1,0.158643,,7-2,,ok
25806,2252987,2026-05-18,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5886,,0.5,HOME,LOSS,0,0.34645,,2-12,,ok
26089,2253038,2026-05-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5894,,0.5,HOME,LOSS,0,0.347392,,1-2,,ok
26180,2253055,2026-05-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5342,,0.5,HOME,LOSS,0,0.28537,,2-5,,ok
26278,2253067,2026-05-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.555,,0.5,HOME,LOSS,0,0.308025,,0-7,,ok
26369,2253076,2026-05-25,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5345,,0.5,AWAY,WIN,1,0.21669,,4-2,,ok
26474,2253097,2026-05-26,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6615,,-0.5,AWAY,WIN,1,0.114582,,3-2,,ok
26579,2253103,2026-05-27,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5649,,-0.5,HOME,LOSS,0,0.319112,,0-2,,ok
26864,2253162,2026-05-31,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5592,,0.5,HOME,LOSS,0,0.312705,,0-1,,ok
26927,2253172,2026-06-01,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5479,,-0.5,AWAY,WIN,1,0.204394,,1-0,,ok
27032,2253187,2026-06-02,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4972,,0.5,AWAY,LOSS,0,0.252808,,4-2,,ok
30795,2253491,2026-07-23,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5769,,-0.5,AWAY,WIN,1,0.179014,,4-2,,ok
29555,2253695,2026-07-10,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6072,,0.5,AWAY,WIN,1,0.154292,,6-2,,ok
30018,2253711,2026-07-11,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4928,,1.5,AWAY,LOSS,0,0.257252,,1-0,,ok
30123,2253725,2026-07-12,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5696,,0.5,HOME,LOSS,0,0.324444,,2-3,,ok
30228,2253740,2026-07-17,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6264,,-0.5,AWAY,WIN,1,0.139577,,3-2,,ok
30333,2253749,2026-07-18,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.576,,-0.5,HOME,LOSS,0,0.331776,,0-5,,ok
30445,2253770,2026-07-19,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5557,,0.5,AWAY,WIN,1,0.197402,,7-0,,ok
30550,2253784,2026-07-20,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4769,,0.5,AWAY,LOSS,0,0.273634,,2-0,,ok
30641,2253800,2026-07-21,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5257,,0.5,HOME,LOSS,0,0.27636,,1-3,,ok
30760,2253806,2026-07-22,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5446,,0.5,HOME,LOSS,0,0.296589,,2-9,,ok
30900,2253825,2026-07-24,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.6698,,-1.5,HOME,LOSS,0,0.448632,,2-2,,ok
24223,3270003,2026-04-30,f5_rl,walkforward_replay,wf-19288f01-p1,AWAY,0.5197,,-5.5,AWAY,WIN,1,0.230688,,11-3,,ok
24230,3270004,2026-04-30,f5_rl,walkforward_replay,wf-19288f01-p1,HOME,0.4813,,0.5,HOME,WIN,1,0.23165,,2-4,,ok
61807,2250006,2026-03-25,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6298,,-0.5,AWAY,WIN,1,0.137048,,7-0,,ok
61814,2250007,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6028,,-0.5,HOME,LOSS,0,0.363368,,4-9,,ok
61821,2250008,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5666,,0.5,HOME,LOSS,0,0.321036,,1-8,,ok
61828,2250009,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5324,,0.5,AWAY,WIN,1,0.21865,,7-3,,ok
61835,2250010,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5422,,0.5,AWAY,WIN,1,0.209581,,0-0,,ok
61842,2250011,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6015,,-0.5,HOME,LOSS,0,0.361802,,0-0,,ok
61849,2250012,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5286,,0.5,AWAY,WIN,1,0.222218,,0-0,,ok
61856,2250013,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.625,,-0.5,AWAY,WIN,1,0.140625,,8-0,,ok
61863,2250014,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6162,,-0.5,HOME,LOSS,0,0.379702,,1-1,,ok
61870,2250015,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6093,,0.5,HOME,LOSS,0,0.371246,,0-5,,ok
61877,2250016,2026-03-26,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5665,,0.5,AWAY,WIN,1,0.187922,,3-3,,ok
61891,2250017,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5978,,-0.5,HOME,LOSS,0,0.357365,,0-0,,ok
61898,2250018,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5412,,0.5,HOME,LOSS,0,0.292897,,1-2,,ok
61905,2250019,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5984,,0.5,HOME,LOSS,0,0.358083,,1-2,,ok
61912,2250020,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5659,,0.5,HOME,LOSS,0,0.320243,,0-4,,ok
61919,2250021,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5575,,0.5,AWAY,WIN,1,0.195806,,5-2,,ok
61926,2250022,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6101,,0.5,HOME,LOSS,0,0.372222,,0-1,,ok
61933,2250023,2026-03-27,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5896,,0.5,HOME,LOSS,0,0.347628,,1-3,,ok
61947,2250024,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5937,,-0.5,HOME,LOSS,0,0.35248,,0-2,,ok
61954,2250025,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5322,,0.5,HOME,LOSS,0,0.283237,,2-6,,ok
61961,2250026,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5905,,0.5,HOME,LOSS,0,0.34869,,0-1,,ok
61968,2250027,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5394,,0.5,AWAY,WIN,1,0.212152,,3-1,,ok
61975,2250028,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6094,,0.5,AWAY,WIN,1,0.152568,,3-0,,ok
61982,2250029,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5805,,-0.5,HOME,LOSS,0,0.33698,,3-5,,ok
61989,2250030,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5624,,0.5,AWAY,WIN,1,0.191494,,0-0,,ok
61996,2250031,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5719,,0.5,AWAY,WIN,1,0.18327,,3-3,,ok
62003,2250032,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5761,,0.5,AWAY,WIN,1,0.179691,,6-3,,ok
62010,2250033,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5321,,0.5,HOME,LOSS,0,0.28313,,1-4,,ok
62017,2250034,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6428,,0.5,AWAY,WIN,1,0.127592,,0-0,,ok
62024,2250035,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5543,,-0.5,AWAY,WIN,1,0.198648,,3-1,,ok
62031,2250036,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5885,,-0.5,HOME,LOSS,0,0.346332,,0-3,,ok
62038,2250037,2026-03-28,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5808,,0.5,HOME,LOSS,0,0.337329,,0-2,,ok
62052,2250038,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5676,,0.5,AWAY,WIN,1,0.18697,,4-3,,ok
62059,2250039,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5594,,0.5,AWAY,WIN,1,0.194128,,5-0,,ok
62066,2250040,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5579,,0.5,AWAY,WIN,1,0.195452,,3-0,,ok
62073,2250041,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5708,,0.5,HOME,LOSS,0,0.325813,,2-5,,ok
62080,2250042,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6054,,-0.5,AWAY,WIN,1,0.155709,,2-0,,ok
62087,2250043,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.541,,0.5,AWAY,WIN,1,0.210681,,2-2,,ok
62094,2250044,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6365,,0.5,AWAY,WIN,1,0.132132,,3-2,,ok
62101,2250045,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5024,,0.5,AWAY,WIN,1,0.247606,,6-6,,ok
62108,2250046,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5666,,0.5,AWAY,WIN,1,0.187836,,7-2,,ok
62115,2250047,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6302,,-0.5,AWAY,WIN,1,0.136752,,6-4,,ok
62122,2250048,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5285,,1.5,AWAY,WIN,1,0.222312,,3-2,,ok
62129,2250049,2026-03-29,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6026,,0.5,HOME,LOSS,0,0.363127,,0-6,,ok
62136,2250050,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5516,,0.5,HOME,LOSS,0,0.304263,,1-2,,ok
62143,2250051,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5799,,0.5,AWAY,WIN,1,0.176484,,4-2,,ok
62150,2250052,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6036,,0.5,HOME,LOSS,0,0.364333,,0-2,,ok
62157,2250053,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5744,,0.5,AWAY,WIN,1,0.181135,,7-2,,ok
62164,2250054,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5903,,0.5,AWAY,WIN,1,0.167854,,8-3,,ok
62171,2250055,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5684,,1.5,AWAY,WIN,1,0.186279,,2-1,,ok
62178,2250056,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5966,,0.5,HOME,LOSS,0,0.355932,,0-3,,ok
62185,2250057,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,HOME,0.4736,,0.5,HOME,WIN,1,0.224297,,0-6,,ok
62192,2250058,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5655,,0.5,AWAY,WIN,1,0.18879,,1-0,,ok
62199,2250059,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5838,,-0.5,AWAY,WIN,1,0.173222,,2-1,,ok
62206,2250060,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6482,,-0.5,HOME,LOSS,0,0.420163,,0-4,,ok
62213,2250061,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5949,,-0.5,AWAY,WIN,1,0.164106,,3-0,,ok
62220,2250062,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.604,,-0.5,HOME,LOSS,0,0.364816,,0-1,,ok
62227,2250063,2026-03-30,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5753,,0.5,AWAY,WIN,1,0.18037,,1-0,,ok
62241,2250064,2026-03-31,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6434,,-0.5,HOME,LOSS,0,0.413964,,3-3,,ok
62248,2250065,2026-03-31,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6156,,-0.5,AWAY,WIN,1,0.147763,,6-1,,ok
62255,2250066,2026-03-31,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5537,,0.5,HOME,LOSS,0,0.306584,,0-3,,ok
62262,2250067,2026-03-31,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5442,,0.5,HOME,LOSS,0,0.296154,,2-4,,ok
62275,2250069,2026-03-31,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5262,,0.5,AWAY,WIN,1,0.224486,,5-2,,ok
62322,2250077,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5284,,0.5,HOME,LOSS,0,0.279207,,1-5,,ok
62329,2250078,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.592,,0.5,HOME,LOSS,0,0.350464,,2-7,,ok
62336,2250079,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6087,,-0.5,AWAY,WIN,1,0.153116,,3-1,,ok
62343,2250080,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5035,,1.5,AWAY,WIN,1,0.246512,,1-1,,ok
62350,2250081,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5572,,1.5,AWAY,WIN,1,0.196072,,0-1,,ok
62357,2250082,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5968,,0.5,HOME,LOSS,0,0.35617,,0-8,,ok
62364,2250083,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6296,,-0.5,HOME,LOSS,0,0.396396,,0-0,,ok
62371,2250084,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6018,,0.5,AWAY,WIN,1,0.158563,,2-2,,ok
62378,2250085,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6194,,-0.5,HOME,LOSS,0,0.383656,,2-5,,ok
62385,2250086,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5333,,0.5,HOME,LOSS,0,0.284409,,0-5,,ok
62392,2250087,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5661,,0.5,HOME,LOSS,0,0.320469,,0-2,,ok
62399,2250088,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.6156,,0.5,AWAY,WIN,1,0.147763,,1-0,,ok
62406,2250089,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.5781,,-0.5,HOME,LOSS,0,0.3342,,1-5,,ok
62413,2250090,2026-04-01,f5_rl,walkforward_replay,wf-19288f01-p2,AWAY,0.525,,1.5,AWAY,WIN,1,0.225625,,2-0,,ok
