gameId,gameDate,matchup,mlbGamePk,actualF5Away,actualF5Home,actualF5Total,lsF5,f5AwayRunLine,f5Total,modelF5AwayWinPct,modelF5HomeWinPct,modelF5AwayRLCoverPct,modelF5AwayScore,modelF5HomeScore,modelF5OverRate,stored_f5MlResult,derived_f5MlResult,f5Ml_status,stored_f5MlCorrect,derived_f5MlCorrect,stored_f5RlResult,derived_f5Rl_probConv,derived_f5Rl_marginConv,f5Rl_status,f5Rl_convDisagree,stored_f5RlCorrect,derived_f5RlCorrect_probConv,derived_f5RlCorrect_marginConv,stored_f5TotalResult,derived_f5TotalResult,f5Total_status,stored_f5TotalCorrect,derived_f5TotalCorrect,stored_brierF5Ml,derived_brierF5Ml_away,derived_brierF5Ml_home,brierF5Ml_status,stored_brierF5Total,derived_brierF5Total,brierF5Total_status,f5BacktestRunAt
2250750,2026-05-24,TEX@LAA 2026-05-24,824028,1,1,2,1-1,0.5,4.5,39.66,44.46,47.15,2.21,2.4,0.51,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,0,0,,,,both-null,0.2601,0.2601,match,1784992359459
2253067,2026-05-24,COL@ARI 2026-05-24,825081,0,7,7,0-7,0.5,7.5,38.01,46.5,44.97,2.26,2.61,0.36,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.144476,0.144476,0.286225,match-away-base,0.1296,0.1296,match,1784992359459
2250751,2026-05-25,TB@BAL 2026-05-25,824838,0,0,0,0-0,-0.5,3.5,48.36,35.51,57.66,2.46,1.96,0.49,PUSH,PUSH,match,,,LOSS,LOSS,,match-prob-conv,0,0,0,,UNDER,UNDER,match,1,1,,,,both-null,0.2401,0.2401,match,1784992359459
2250752,2026-05-25,MIN@CWS 2026-05-25,824598,1,3,4,1-3,-0.5,4.5,49.64,34.02,59.34,2.42,1.83,0.4,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,UNDER,UNDER,match,1,1,0.246413,0.246413,0.435336,match-away-base,0.16,0.16,match,1784992359459
2250753,2026-05-25,STL@MIL 2026-05-25,823784,0,3,3,0-3,0.5,3.5,33.14,50.31,39.72,1.76,2.39,0.45,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.109826,0.109826,0.24691,match-away-base,0.2025,0.2025,match,1784992359459
2250754,2026-05-25,NYY@KC 2026-05-25,824107,2,1,3,2-1,-0.5,4.5,41.9,41.55,50.21,2.13,2.11,0.4,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.337561,0.337561,0.17264,match-away-base,0.16,0.16,match,1784992359459
2250755,2026-05-25,CIN@NYM 2026-05-25,823625,7,0,7,7-0,0.5,3.5,36.46,47.8,43.27,2.09,2.55,0.52,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,1,1,0.403733,0.403733,0.228484,match-away-base,0.2304,0.2304,match,1784992359459
2250756,2026-05-25,WSH@CLE 2026-05-25,824437,8,2,10,8-2,0.5,4.5,36.44,46.97,43.68,1.91,2.3,0.39,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.403987,0.403987,0.220618,match-away-base,0.3721,0.3721,match,1784992359459
2250757,2026-05-25,CHC@PIT 2026-05-25,823380,1,1,2,1-1,-0.5,4.5,47.06,36.88,56.06,2.44,2.05,0.43,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.1849,0.1849,match,1784992359459
2250758,2026-05-25,PHI@SD 2026-05-25,823296,1,0,1,1-0,-0.5,1.5,50.49,33.07,60.43,2.43,1.78,0.46,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.245124,0.245124,0.109362,match-away-base,0.2116,0.2116,match,1784992359459
2250759,2026-05-25,HOU@TEX 2026-05-25,822899,4,0,4,4-0,-0.5,2.5,36.36,46.46,43.9,1.78,2.14,0.36,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.405005,0.405005,0.215853,match-away-base,0.4096,0.4096,match,1784992359459
2250760,2026-05-25,MIA@TOR 2026-05-25,822812,2,1,3,2-1,0.5,4.5,36.94,46.79,44.11,1.99,2.37,0.48,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.397656,0.397656,0.21893,match-away-base,0.2304,0.2304,match,1784992359459
2250761,2026-05-25,COL@LAD 2026-05-25,823948,2,1,3,2-1,1.5,4.5,33.92,50.82,40.03,2.1,2.8,0.48,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.436657,0.436657,0.258267,match-away-base,0.2304,0.2304,match,1784992359459
2250762,2026-05-25,SEA@ATH 2026-05-25,825005,7,0,7,7-0,-0.5,5.5,40.18,45.84,46.71,2.88,3.16,0.44,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.357843,0.357843,0.210131,match-away-base,0.3136,0.3136,match,1784992359459
2253076,2026-05-25,ARI@SF 2026-05-25,823219,4,2,6,4-2,0.5,4.5,38.42,44.93,46.1,1.99,2.23,0.46,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.37921,0.37921,0.20187,match-away-base,0.2916,0.2916,match,1784992359459
2250763,2026-05-26,WSH@CLE 2026-05-26,824434,4,1,5,4-1,0.5,3.5,41.76,41.47,50.17,2.08,2.06,0.45,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.33919,0.33919,0.171976,match-away-base,0.3025,0.3025,match,1784992359459
2250764,2026-05-26,TB@BAL 2026-05-26,824837,1,6,7,1-6,-0.5,4.5,44.49,40.24,52.51,2.59,2.41,0.44,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.197936,0.197936,0.357126,match-away-base,0.3136,0.3136,match,1784992359459
2250765,2026-05-26,LAA@DET 2026-05-26,824275,4,5,9,4-5,0.5,4.5,37.47,45.41,45.21,1.86,2.15,0.37,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.1404,0.1404,0.298007,match-away-base,0.3969,0.3969,match,1784992359459
2250766,2026-05-26,CHC@PIT 2026-05-26,823379,1,8,9,1-8,0.5,4.5,39.93,44.05,47.55,2.17,2.33,0.43,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.15944,0.15944,0.31304,match-away-base,0.3249,0.3249,match,1784992359459
2250767,2026-05-26,ATL@BOS 2026-05-26,824758,2,2,4,2-2,-0.5,4.5,40.63,41.11,49.7,1.77,1.78,0.3,PUSH,PUSH,match,,,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,,,,both-null,0.09,0.09,match,1784992359459
2250768,2026-05-26,MIA@TOR 2026-05-26,822811,1,2,3,1-2,0.5,3.5,37.8,45.96,45.13,2.04,2.35,0.49,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.142884,0.142884,0.292032,match-away-base,0.2401,0.2401,match,1784992359459
2250769,2026-05-26,CIN@NYM 2026-05-26,823624,5,0,5,5-0,-0.5,3.5,51.92,32.43,61.55,2.71,1.93,0.52,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,1,1,0.231169,0.231169,0.10517,match-away-base,0.2304,0.2304,match,1784992359459
2250770,2026-05-26,MIN@CWS 2026-05-26,824597,2,0,2,2-0,-0.5,3.5,47.56,35.77,57.08,2.3,1.86,0.46,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.274995,0.274995,0.127949,match-away-base,0.2116,0.2116,match,1784992359459
2250771,2026-05-26,NYY@KC 2026-05-26,824106,10,1,11,10-1,-0.5,4.5,52.01,31.79,62.07,2.54,1.77,0.35,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.230304,0.230304,0.10106,match-away-base,0.4225,0.4225,match,1784992359459
2250772,2026-05-26,STL@MIL 2026-05-26,823785,0,6,6,0-6,0.5,4.5,39.76,43.02,48.03,1.92,2.04,0.36,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.158086,0.158086,0.324672,match-away-base,0.4096,0.4096,match,1784992359459
2250773,2026-05-26,HOU@TEX 2026-05-26,822898,4,9,13,4-9,0.5,4.5,37.44,45.4,45.2,1.83,2.11,0.36,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.140175,0.140175,0.298116,match-away-base,0.4096,0.4096,match,1784992359459
2250774,2026-05-26,SEA@ATH 2026-05-26,825004,4,0,4,4-0,0.5,5.5,45.58,39.85,53.35,2.87,2.61,0.44,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.296154,0.296154,0.158802,match-away-base,0.1936,0.1936,match,1784992359459
2250775,2026-05-26,PHI@SD 2026-05-26,823294,4,2,6,4-2,0.5,4.5,36.89,46.25,44.37,1.86,2.2,0.44,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.398287,0.398287,0.213906,match-away-base,0.3136,0.3136,match,1784992359459
2250776,2026-05-26,COL@LAD 2026-05-26,823949,1,10,11,1-10,0.5,5.5,32.67,52.66,38.29,2.18,3.05,0.46,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,OVER,OVER,match,0,0,0.106733,0.106733,0.224108,match-away-base,0.2916,0.2916,match,1784992359459
2253097,2026-05-26,ARI@SF 2026-05-26,823216,3,2,5,3-2,-0.5,4.5,47.48,36.32,56.66,2.41,1.99,0.42,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.275835,0.275835,0.131914,match-away-base,0.3364,0.3364,match,1784992359459
2250777,2026-05-27,MIA@TOR 2026-05-27,822809,1,1,2,1-1,0.5,3.5,40.16,43.55,47.97,2.14,2.27,0.49,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.2401,0.2401,match,1784992359459
2250778,2026-05-27,WSH@CLE 2026-05-27,824432,1,3,4,1-3,0.5,4.5,38.12,45.44,45.62,2.01,2.28,0.41,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.145313,0.145313,0.297679,match-away-base,0.1681,0.1681,match,1784992359459
2250779,2026-05-27,STL@MIL 2026-05-27,823783,1,0,1,1-0,0.5,1.5,36.94,46.9,44.06,2.02,2.4,0.42,LOSS,LOSS,match,0,0,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.397656,0.397656,0.219961,match-away-base,0.1764,0.1764,match,1784992359459
2250780,2026-05-27,SEA@ATH 2026-05-27,825003,5,0,5,5-0,-2.5,4.5,41.1,43.88,48.37,2.52,2.65,0.46,LOSS,LOSS,match,0,0,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.346921,0.346921,0.192545,match-away-base,0.2916,0.2916,match,1784992359459
2250781,2026-05-27,PHI@SD 2026-05-27,823295,0,0,0,0-0,-0.5,3.5,46.2,35.54,56.52,1.95,1.6,0.37,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,,,,both-null,0.1369,0.1369,match,1784992359459
2250782,2026-05-27,TB@BAL 2026-05-27,824836,0,8,8,0-8,-0.5,4.5,46.72,37.95,55.18,2.64,2.27,0.43,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.218276,0.218276,0.38502,match-away-base,0.3249,0.3249,match,1784992359459
2250783,2026-05-27,LAA@DET 2026-05-27,824270,0,3,3,0-3,-0.5,3.5,45.84,38.11,54.6,2.39,2.09,0.5,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,UNDER,UNDER,match,1,1,0.210131,0.210131,0.383037,match-away-base,0.25,0.25,match,1784992359459
2250784,2026-05-27,CHC@PIT 2026-05-27,823376,4,4,8,4-4,0.5,4.5,41.82,43.19,49.19,2.54,2.6,0.45,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,,,,both-null,0.3025,0.3025,match,1784992359459
2250785,2026-05-27,ATL@BOS 2026-05-27,824756,0,6,6,0-6,0.5,4.5,39.62,41.37,48.92,1.62,1.68,0.27,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.156974,0.156974,0.343748,match-away-base,0.5329,0.5329,match,1784992359459
2250786,2026-05-27,CIN@NYM 2026-05-27,823626,1,3,4,1-3,0.5,4.5,36.44,46.94,43.71,1.9,2.29,0.39,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.132787,0.132787,0.281536,match-away-base,0.1521,0.1521,match,1784992359459
2250787,2026-05-27,MIN@CWS 2026-05-27,824596,1,8,9,1-8,0.5,4.5,40.56,42.29,48.95,1.97,2.02,0.43,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,0,0,0.164511,0.164511,0.333044,match-away-base,0.3249,0.3249,match,1784992359459
2250788,2026-05-27,NYY@KC 2026-05-27,824104,2,0,2,2-0,-0.5,4.5,48.3,36.23,57.14,2.65,2.16,0.41,LOSS,LOSS,match,0,0,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.267289,0.267289,0.131261,match-away-base,0.1681,0.1681,match,1784992359459
2250789,2026-05-27,HOU@TEX 2026-05-27,822897,2,2,4,2-2,0.5,3.5,39.33,42.15,48.27,1.68,1.77,0.36,PUSH,PUSH,match,,,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,,,,both-null,0.4096,0.4096,match,1784992359459
2250790,2026-05-27,COL@LAD 2026-05-27,823947,1,3,4,1-3,1.5,4.5,31.47,51.83,37.78,1.67,2.41,0.38,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,1,1,0.099036,0.099036,0.232035,match-away-base,0.1444,0.1444,match,1784992359459
2253103,2026-05-27,ARI@SF 2026-05-27,823217,0,2,2,0-2,-0.5,3.5,39.77,43.16,47.96,1.94,2.06,0.43,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.158165,0.158165,0.323079,match-away-base,0.1849,0.1849,match,1784992359459
2250791,2026-05-28,LAA@DET 2026-05-28,824272,3,1,4,3-1,,,45.51,38.54,54.15,2.42,2.15,0.38,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.296916,0.296916,0.148533,match-away-base,,,both-null,1784992359459
2250792,2026-05-28,MIN@CWS 2026-05-28,824595,1,6,7,1-6,,,40.04,42.84,48.31,1.95,2.05,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.16032,0.16032,0.326727,match-away-base,,,both-null,1784992359459
2250793,2026-05-28,ATL@BOS 2026-05-28,824757,2,2,4,2-2,,,39.53,41.66,48.68,1.64,1.7,0.34,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250794,2026-05-28,TOR@BAL 2026-05-28,824834,1,1,2,1-1,,,45.91,39.11,54,2.74,2.45,0.52,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250795,2026-05-28,CHC@PIT 2026-05-28,823378,1,0,1,1-0,,,35.21,48.93,41.85,2.02,2.56,0.51,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.419774,0.419774,0.239414,match-away-base,,,both-null,1784992359459
2250796,2026-05-28,HOU@TEX 2026-05-28,822896,5,1,6,5-1,,,39.3,42.67,47.95,1.74,1.85,0.38,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.368449,0.368449,0.182073,match-away-base,,,both-null,1784992359459
2250797,2026-05-29,ATL@CIN 2026-05-29,824515,4,3,7,4-3,,,52.57,33.47,61.1,3.36,2.47,0.47,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.22496,0.22496,0.112024,match-away-base,,,both-null,1784992359459
2250798,2026-05-29,SD@WSH 2026-05-29,822732,4,5,9,4-5,,,47.73,37.43,56.05,2.85,2.41,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.227815,0.227815,0.3915,match-away-base,,,both-null,1784992359459
2250799,2026-05-29,MIN@PIT 2026-05-29,823377,5,4,9,5-4,,,43.17,40.9,51.35,2.34,2.25,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.322965,0.322965,0.167281,match-away-base,,,both-null,1784992359459
2250800,2026-05-29,TOR@BAL 2026-05-29,824835,0,5,5,0-5,,,46.6,38.31,54.88,2.71,2.36,0.45,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.217156,0.217156,0.380566,match-away-base,,,both-null,1784992359459
2250801,2026-05-29,BOS@CLE 2026-05-29,824433,3,4,7,3-4,,,43.55,39.63,52.36,2.12,1.98,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.18966,0.18966,0.364454,match-away-base,,,both-null,1784992359459
2250802,2026-05-29,LAA@TB 2026-05-29,822978,2,1,3,2-1,,,38.98,44.24,46.84,1.97,2.17,0.38,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.372344,0.372344,0.195718,match-away-base,,,both-null,1784992359459
2250803,2026-05-29,MIA@NYM 2026-05-29,823623,4,6,10,4-6,,,45.64,37.5,54.9,2.18,1.89,0.44,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.208301,0.208301,0.390625,match-away-base,,,both-null,1784992359459
2250804,2026-05-29,CHC@STL 2026-05-29,823055,4,5,9,4-5,,,43.9,39.76,52.48,2.24,2.09,0.48,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.192721,0.192721,0.362886,match-away-base,,,both-null,1784992359459
2250805,2026-05-29,DET@CWS 2026-05-29,824594,2,1,3,2-1,,,49.4,34.22,59.08,2.44,1.86,0.41,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.256036,0.256036,0.117101,match-away-base,,,both-null,1784992359459
2250806,2026-05-29,KC@TEX 2026-05-29,822894,0,6,6,0-6,,,42.32,38.25,52.52,1.64,1.52,0.31,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.179098,0.179098,0.381306,match-away-base,,,both-null,1784992359459
2250807,2026-05-29,MIL@HOU 2026-05-29,824191,3,4,7,3-4,,,46.07,37.02,55.45,2.21,1.88,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.212244,0.212244,0.396648,match-away-base,,,both-null,1784992359459
2250808,2026-05-29,SF@COL 2026-05-29,824353,3,1,4,3-1,,,49.22,37.18,56.97,3.46,2.86,0.47,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.257861,0.257861,0.138235,match-away-base,,,both-null,1784992359459
2250809,2026-05-29,NYY@ATH 2026-05-29,825002,7,1,8,7-1,,,48.9,36.49,57.27,2.98,2.44,0.43,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.261121,0.261121,0.133152,match-away-base,,,both-null,1784992359459
2250810,2026-05-29,PHI@LAD 2026-05-29,823946,0,4,4,0-4,,,43.31,39.24,52.46,2,1.87,0.35,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.187576,0.187576,0.369178,match-away-base,,,both-null,1784992359459
2253133,2026-05-29,ARI@SEA 2026-05-29,823135,1,5,6,1-5,,,37.75,45.51,45.34,1.93,2.21,0.45,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.142506,0.142506,0.296916,match-away-base,,,both-null,1784992359459
2250811,2026-05-30,DET@CWS 2026-05-30,824593,1,2,3,1-2,,,39.88,44.44,47.3,2.25,2.43,0.46,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.159041,0.159041,0.308691,match-away-base,,,both-null,1784992359459
2250812,2026-05-30,SD@WSH 2026-05-30,822731,3,1,4,3-1,,,41.25,43.37,48.74,2.41,2.5,0.55,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.345156,0.345156,0.188096,match-away-base,,,both-null,1784992359459
2250813,2026-05-30,KC@TEX 2026-05-30,822893,0,3,3,0-3,,,43.85,37.59,53.84,1.83,1.63,0.29,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.192282,0.192282,0.389501,match-away-base,,,both-null,1784992359459
2250814,2026-05-30,TOR@BAL 2026-05-30,824833,2,1,3,2-1,,,45.96,38.19,54.61,2.45,2.14,0.51,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.292032,0.292032,0.145848,match-away-base,,,both-null,1784992359459
2250815,2026-05-30,MIN@PIT 2026-05-30,823375,7,8,15,7-8,,,39.39,44.29,47.07,2.07,2.25,0.41,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.155157,0.155157,0.31036,match-away-base,,,both-null,1784992359459
2250816,2026-05-30,BOS@CLE 2026-05-30,824431,1,1,2,1-1,,,40.9,41.41,49.69,1.86,1.87,0.4,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250817,2026-05-30,LAA@TB 2026-05-30,822975,6,3,9,6-3,,,40.16,43.01,48.29,2,2.11,0.45,LOSS,LOSS,match,0,0,,,,both-null,0,,,,,,both-null,,,0.358083,0.358083,0.184986,match-away-base,,,both-null,1784992359459
2250818,2026-05-30,MIA@NYM 2026-05-30,823622,1,3,4,1-3,,,43.94,39.4,52.72,2.19,2.01,0.46,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.193072,0.193072,0.367236,match-away-base,,,both-null,1784992359459
2250819,2026-05-30,MIL@HOU 2026-05-30,824190,2,6,8,2-6,,,38.08,46.5,45.02,2.27,2.62,0.48,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.145009,0.145009,0.286225,match-away-base,,,both-null,1784992359459
2250820,2026-05-30,CHC@STL 2026-05-30,823054,1,1,2,1-1,,,51.27,32.56,61.16,2.54,1.83,0.42,PUSH,PUSH,match,,,,,,both-null,0,,,,,,both-null,,,,,,both-null,,,both-null,1784992359459
2250821,2026-05-30,ATL@CIN 2026-05-30,824513,3,2,5,3-2,,,54.99,30.95,63.99,3.41,2.29,0.46,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.20259,0.20259,0.09579,match-away-base,,,both-null,1784992359459
2250822,2026-05-30,SF@COL 2026-05-30,824352,0,5,5,0-5,,,44.15,41.7,51.42,3,2.88,0.43,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.194922,0.194922,0.339889,match-away-base,,,both-null,1784992359459
2250823,2026-05-30,NYY@ATH 2026-05-30,825000,1,2,3,1-2,,,46.39,38.43,54.69,2.67,2.34,0.38,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.215203,0.215203,0.379086,match-away-base,,,both-null,1784992359459
2250824,2026-05-30,PHI@LAD 2026-05-30,823945,1,2,3,1-2,,,41.65,42.71,49.37,2.34,2.38,0.46,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.173472,0.173472,0.328214,match-away-base,,,both-null,1784992359459
2253148,2026-05-30,ARI@SEA 2026-05-30,823132,0,4,4,0-4,,,38.37,43.77,46.72,1.76,1.95,0.39,WIN,WIN,match,1,1,,,,both-null,0,,,,,,both-null,,,0.147226,0.147226,0.316181,match-away-base,,,both-null,1784992359459
2250825,2026-05-31,TOR@BAL 2026-05-31,824832,0,6,6,0-6,0.5,4.5,44.76,39.18,53.33,2.37,2.16,0.44,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.200346,0.200346,0.369907,match-away-base,0.3136,0.3136,match,1784992359459
2250826,2026-05-31,SD@WSH 2026-05-31,822729,0,3,3,0-3,0.5,5.5,42.2,44.06,48.92,3.07,3.16,0.57,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,UNDER,UNDER,match,0,0,0.178084,0.178084,0.312928,match-away-base,0.3249,0.3249,match,1784992359459
2250827,2026-05-31,MIN@PIT 2026-05-31,823373,0,9,9,0-9,0.5,3.5,42.33,40.79,50.92,2.07,2.02,0.45,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.179183,0.179183,0.350582,match-away-base,0.3025,0.3025,match,1784992359459
2250828,2026-05-31,BOS@CLE 2026-05-31,824430,3,4,7,3-4,0.5,3.5,43.1,39.51,52.17,1.98,1.86,0.41,WIN,WIN,match,1,1,LOSS,LOSS,LOSS,match-both-conv,0,0,0,0,OVER,OVER,match,0,0,0.185761,0.185761,0.365904,match-away-base,0.3481,0.3481,match,1784992359459
2250829,2026-05-31,LAA@TB 2026-05-31,822976,1,3,4,1-3,0.5,4.5,32.95,51.13,39.19,1.89,2.6,0.43,WIN,WIN,match,1,1,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.10857,0.10857,0.238828,match-away-base,0.1849,0.1849,match,1784992359459
2250830,2026-05-31,ATL@CIN 2026-05-31,824512,2,4,6,2-4,-0.5,4.5,47.35,37.35,55.9,2.67,2.26,0.49,WIN,WIN,match,1,1,LOSS,LOSS,WIN,match-prob-conv,1,0,0,1,OVER,OVER,match,0,0,0.224202,0.224202,0.392502,match-away-base,0.2601,0.2601,match,1784992359459
2250831,2026-05-31,MIA@NYM 2026-05-31,823621,1,5,6,1-5,0.5,4.5,39.35,44.7,46.82,2.17,2.38,0.51,WIN,WIN,match,1,1,WIN,WIN,LOSS,match-prob-conv,1,1,1,0,OVER,OVER,match,1,1,0.154842,0.154842,0.305809,match-away-base,0.2401,0.2401,match,1784992359459
2250832,2026-05-31,DET@CWS 2026-05-31,824592,1,0,1,1-0,0.5,4.5,43.12,40.3,51.69,2.15,2.05,0.46,LOSS,LOSS,match,0,0,WIN,WIN,WIN,match-both-conv,0,1,1,1,UNDER,UNDER,match,1,1,0.323533,0.323533,0.162409,match-away-base,0.2116,0.2116,match,1784992359459
