gameId,gameDate,awayTeam,homeTeam,mlbGamePk,modelRunAt,actualF5Away,actualF5Home,actualF5Total,live_awayWinPct,live_homeWinPct,live_pushPct,live_pushRaw,live_awayRlCoverPct,live_homeRlCoverPct,live_overRate,live_underRate,live_f5Total,book_f5Total,book_f5AwayRunLine,book_bookTotal,p1_pF5AwayMl,p1_projF5Total,p1_pF5Over,p1_pF5AwayRl,p1_projTotal,p1_projAwayScore,p1_projHomeScore,p1_pAwayMl,p2_pF5AwayMl,p2_projF5Total,p2_pF5Over,p2_pF5AwayRl,p2_projTotal,calib_month,calib_seed,calib_league_env_mult,calib_T_f5,calib_f5_total_sd
2250468,2026-05-02,ATL,COL,824365,,8,1,9.0,,,,,,,,,,,,9.5,0.42350,4.993,0.37760,0.57710,9.300,4.530,4.770,0.45220,0.44814,5.221,0.40633,0.57710,9.724,2026-05,False,1.04564,1.4814,3.0471
2250469,2026-05-02,CWS,SD,823308,1777680888767,0,0,0.0,37.55,47.08,0.1536,0.1556,44.37,55.63,0.55,0.45,4.0,,,8.0,0.37780,3.768,0.33440,0.56290,7.190,3.260,3.930,0.40190,0.41659,3.940,0.35519,0.56290,7.518,2026-05,False,1.04564,1.4814,3.0471
2250470,2026-05-02,NYM,LAA,824042,1777680888779,1,3,4.0,48.29,35.40,0.1631,0.1714,57.71,42.29,0.41,0.59,4.5,,,7.5,0.46580,3.902,0.42060,0.64460,7.320,3.840,3.480,0.50630,0.47689,4.080,0.44357,0.64460,7.654,2026-05,False,1.04564,1.4814,3.0471
2250471,2026-05-02,KC,SEA,823144,1777680888798,1,2,3.0,36.46,47.93,0.1561,0.1597,43.20,56.80,0.53,0.47,4.0,,,8.0,0.41420,3.716,0.32700,0.60110,7.060,3.410,3.650,0.44580,0.44177,3.886,0.34732,0.60110,7.382,2026-05,False,1.04564,1.4814,3.0471
2250472,2026-05-03,TOR,MIN,823711,1777817488713,0,4,4.0,44.23,40.70,0.1507,0.1506,52.08,47.92,0.51,0.49,4.5,4.5,0.5,8.0,0.38750,4.757,0.46690,0.54470,8.910,4.010,4.900,0.39280,0.42335,4.974,0.49529,0.54470,9.317,2026-05,False,1.04564,1.4814,3.0471
2250473,2026-05-03,HOU,BOS,824769,1777817488728,0,1,1.0,42.17,41.65,0.1618,0.1692,50.31,49.69,0.42,0.58,4.5,4.5,0.5,9.0,0.29770,4.588,0.38630,0.45550,8.630,3.220,5.410,0.28220,0.35908,4.797,0.41284,0.45550,9.024,2026-05,False,1.04564,1.4814,3.0471
2250474,2026-05-03,CIN,PIT,823387,1777817488742,0,0,0.0,43.10,41.32,0.1558,0.1593,51.06,48.94,0.54,0.46,4.0,3.5,0.5,7.5,0.41580,4.515,0.50340,0.57970,8.490,4.000,4.490,0.42660,0.44287,4.721,0.53035,0.57970,8.877,2026-05,False,1.04564,1.4814,3.0471
2250475,2026-05-03,BAL,NYY,823555,1777817488754,3,3,6.0,34.22,50.93,0.1485,0.1470,40.19,59.81,0.46,0.54,5.0,4.5,1.5,9.0,0.33290,4.388,0.36080,0.49850,8.180,3.330,4.840,0.33290,0.38480,4.588,0.38568,0.49850,8.553,2026-05,False,1.04564,1.4814,3.0471
2250476,2026-05-03,MIL,WSH,822742,1777817488766,1,2,3.0,44.47,41.04,0.1450,0.1411,52.00,48.00,0.56,0.44,4.5,4.5,-0.5,8.5,0.46650,4.817,0.47380,0.62270,8.920,4.560,4.360,0.48600,0.47737,5.037,0.50256,0.62270,9.327,2026-05,False,1.04564,1.4814,3.0471
2250477,2026-05-03,SF,TB,822987,1777817488778,1,0,1.0,39.40,44.07,0.1653,0.1751,47.20,52.80,0.40,0.60,4.5,4.5,0.5,8.0,0.34640,4.930,0.48820,0.49920,9.270,3.840,5.440,0.33820,0.39446,5.155,0.51765,0.49920,9.693,2026-05,False,1.04564,1.4814,3.0471
2250478,2026-05-03,PHI,MIA,823875,1777817488791,7,0,7.0,50.88,33.26,0.1586,0.1639,60.47,39.53,0.44,0.56,4.5,4.5,-0.5,8.0,0.49170,4.855,0.47930,0.64680,9.010,4.810,4.200,0.52140,0.49440,5.077,0.50830,0.64680,9.421,2026-05,False,1.04564,1.4814,3.0471
2250479,2026-05-03,LAD,STL,823065,1777817488804,3,0,3.0,49.22,35.68,0.1510,0.1512,57.97,42.03,0.38,0.62,5.5,5.5,-0.5,9.5,0.51740,4.372,0.30210,0.68140,8.070,4.490,3.590,0.55300,0.51175,4.572,0.32532,0.68140,8.438,2026-05,False,1.04564,1.4814,3.0471
2250480,2026-05-03,ATL,COL,824364,1777817488816,6,5,11.0,45.29,40.34,0.1438,0.1391,52.89,47.11,0.40,0.60,6.0,5.5,-0.5,9.5,0.36960,6.048,0.49830,0.50320,11.180,4.910,6.280,0.37310,0.41086,6.324,0.53440,0.50320,11.690,2026-05,False,1.04564,1.4814,3.0471
2250481,2026-05-03,CLE,ATH,825013,1777817488829,1,4,5.0,40.93,45.12,0.1395,0.1321,47.57,52.43,0.50,0.50,5.5,5.5,-0.5,9.5,0.49850,5.224,0.40510,0.64600,9.710,5.240,4.470,0.53020,0.49899,5.462,0.43568,0.64600,10.153,2026-05,False,1.04564,1.4814,3.0471
2250482,2026-05-03,NYM,LAA,824043,1777817488841,2,1,3.0,55.51,29.91,0.1457,0.1424,64.98,35.02,0.47,0.53,5.0,4.5,-0.5,9.0,0.44330,3.940,0.30350,0.62260,7.400,3.720,3.670,0.47410,0.46164,4.120,0.32443,0.62260,7.738,2026-05,False,1.04564,1.4814,3.0471
2250483,2026-05-03,KC,SEA,823145,1777817488854,3,1,4.0,38.99,43.84,0.1718,0.1858,47.07,52.93,0.36,0.64,4.5,4.5,-0.5,8.0,0.50350,4.247,0.39920,0.67050,7.960,4.410,3.540,0.55170,0.50236,4.441,0.42395,0.67050,8.323,2026-05,False,1.04564,1.4814,3.0471
2250484,2026-05-03,CWS,SD,823307,1777817488867,1,3,4.0,36.95,47.21,0.1584,0.1635,43.90,56.10,0.45,0.55,4.5,4.5,0.5,8.0,0.37750,4.318,0.40940,0.54650,8.170,3.670,4.500,0.39410,0.41638,4.515,0.43470,0.54650,8.543,2026-05,False,1.04564,1.4814,3.0471
2250485,2026-05-03,TEX,DET,824285,1777817488879,0,2,2.0,41.07,42.71,0.1623,0.1700,49.02,50.98,0.42,0.58,4.5,4.5,0.5,8.5,0.37080,4.536,0.43820,0.53400,8.510,3.730,4.770,0.37850,0.41170,4.743,0.46510,0.53400,8.898,2026-05,False,1.04564,1.4814,3.0471
2250486,2026-05-04,BOS,DET,824283,1777850474650,0,0,0.0,31.96,52.87,0.1518,0.1525,37.68,62.32,0.55,0.45,4.0,,,8.0,0.55000,4.957,0.49060,0.70030,9.090,5.300,3.790,0.59700,0.53381,5.183,0.52021,0.70030,9.505,2026-05,False,1.04564,1.4814,3.0471
2250487,2026-05-04,TOR,TB,822984,1777850474675,1,3,4.0,44.53,39.83,0.1564,0.1601,52.79,47.21,0.53,0.47,4.0,,,8.0,0.36120,4.499,0.43300,0.52470,8.480,3.620,4.860,0.36020,0.40495,4.704,0.45963,0.52470,8.867,2026-05,False,1.04564,1.4814,3.0471
2250488,2026-05-04,PHI,MIA,823874,1777850474690,1,0,1.0,42.19,41.90,0.1591,0.1647,50.18,49.82,0.45,0.55,4.5,,,8.5,0.36620,4.544,0.43920,0.52790,8.530,3.680,4.850,0.36580,0.40847,4.751,0.46616,0.52790,8.919,2026-05,False,1.04564,1.4814,3.0471
2250489,2026-05-04,BAL,NYY,823552,1777850474703,0,3,3.0,37.60,47.56,0.1484,0.1468,44.15,55.85,0.53,0.47,4.5,,,8.5,0.31750,4.556,0.44060,0.47660,8.490,3.340,5.150,0.31120,0.37365,4.764,0.46764,0.47660,8.877,2026-05,False,1.04564,1.4814,3.0471
2250490,2026-05-04,CIN,CHC,824684,1777850474715,3,3,6.0,42.39,41.69,0.1591,0.1648,50.41,49.59,0.24,0.76,6.5,,,11.5,0.29850,5.742,0.35970,0.43330,10.660,3.970,6.690,0.28140,0.35967,6.004,0.39233,0.43330,11.147,2026-05,False,1.04564,1.4814,3.0471
2250491,2026-05-04,CLE,KC,824120,1777850474732,2,4,6.0,43.84,40.21,0.1595,0.1653,52.16,47.84,0.44,0.56,4.5,,,9.0,0.38030,4.704,0.40180,0.53930,8.850,3.930,4.910,0.38610,0.41834,4.919,0.42927,0.53930,9.254,2026-05,False,1.04564,1.4814,3.0471
2250492,2026-05-04,MIL,STL,823064,1777850474748,0,4,4.0,42.91,41.06,0.1603,0.1668,51.10,48.90,0.43,0.57,4.5,,,9.0,0.51500,4.705,0.40170,0.67150,8.710,4.790,3.920,0.54530,0.51013,4.920,0.42917,0.67150,9.108,2026-05,False,1.04564,1.4814,3.0471
2250493,2026-05-04,LAD,HOU,824201,1777850474762,8,3,11.0,47.03,37.95,0.1502,0.1498,55.35,44.65,0.46,0.54,5.0,,,9.0,0.39440,4.072,0.32070,0.57060,7.640,3.460,4.180,0.39890,0.42813,4.258,0.34283,0.57060,7.989,2026-05,False,1.04564,1.4814,3.0471
2250494,2026-05-04,NYM,COL,824363,,0,0,0.0,,,,,,,,,,,,10.5,0.42660,5.825,0.42230,0.56520,10.720,5.170,5.550,0.44490,0.45026,6.091,0.45669,0.56520,11.209,2026-05,False,1.04564,1.4814,3.0471
2250495,2026-05-04,CWS,LAA,824039,1777850474783,5,0,5.0,39.95,43.43,0.1662,0.1766,47.91,52.09,0.40,0.60,4.5,,,7.5,0.38910,3.765,0.40050,0.57390,7.200,3.340,3.860,0.41640,0.42446,3.937,0.42244,0.57390,7.529,2026-05,False,1.04564,1.4814,3.0471
2250496,2026-05-04,ATL,SEA,823143,1777850474797,1,0,1.0,37.28,46.19,0.1653,0.1751,44.66,55.34,0.47,0.53,4.0,,,8.0,0.42590,4.143,0.38630,0.59940,7.790,3.790,4.000,0.44990,0.44978,4.332,0.41024,0.59940,8.146,2026-05,False,1.04564,1.4814,3.0471
2250497,2026-05-04,SD,SF,823228,1777850474813,1,2,3.0,42.38,40.71,0.1691,0.1814,51.01,48.99,0.38,0.62,4.5,,,8.0,0.38880,3.983,0.36470,0.56710,7.540,3.410,4.130,0.39980,0.42425,4.165,0.38734,0.56710,7.884,2026-05,False,1.04564,1.4814,3.0471
2250498,2026-05-05,BOS,DET,824281,1778007870861,10,3,13.0,43.16,41.08,0.1575,0.1621,51.23,48.77,0.46,0.54,4.5,4.5,0.5,8.5,0.37490,4.944,0.48950,0.52860,9.180,4.020,5.160,0.37390,0.41457,5.170,0.51903,0.52860,9.599,2026-05,False,1.04564,1.4814,3.0471
2250499,2026-05-05,TOR,TB,822986,1778007870873,3,2,5.0,44.01,39.74,0.1626,0.1705,52.55,47.45,0.49,0.51,4.0,3.5,0.5,7.0,0.40010,4.160,0.45670,0.57410,7.850,3.630,4.220,0.41310,0.43207,4.350,0.48148,0.57410,8.208,2026-05,False,1.04564,1.4814,3.0471
2250500,2026-05-05,ATH,PHI,823469,1778007870893,0,1,1.0,36.76,47.61,0.1564,0.1601,43.57,56.43,0.41,0.59,5.0,4.5,0.5,9.5,0.43140,5.309,0.41550,0.57840,9.830,4.770,5.060,0.44910,0.45353,5.551,0.44674,0.57840,10.279,2026-05,False,1.04564,1.4814,3.0471
2250501,2026-05-05,BAL,MIA,823873,1778007870906,7,4,11.0,40.80,43.06,0.1614,0.1685,48.65,51.35,0.43,0.57,4.5,4.5,0.5,8.5,0.37350,4.868,0.48120,0.52870,9.100,3.970,5.130,0.37110,0.41359,5.090,0.51028,0.52870,9.515,2026-05,False,1.04564,1.4814,3.0471
2250502,2026-05-05,MIN,WSH,822743,1778007870920,6,2,8.0,44.85,40.89,0.1426,0.1372,52.31,47.69,0.46,0.54,5.5,4.5,-0.5,9.5,0.49090,5.700,0.46000,0.63090,10.530,5.550,4.970,0.51310,0.49386,5.960,0.49399,0.63090,11.011,2026-05,False,1.04564,1.4814,3.0471
2250503,2026-05-05,TEX,NYY,823553,1778007870937,3,3,6.0,41.37,43.47,0.1516,0.1522,48.76,51.24,0.44,0.56,5.0,4.5,-0.5,9.0,0.44940,4.570,0.38410,0.61130,8.470,4.300,4.170,0.48140,0.46578,4.779,0.41049,0.61130,8.857,2026-05,False,1.04564,1.4814,3.0471
2250504,2026-05-05,CIN,CHC,824682,1778007870951,1,0,1.0,38.69,45.18,0.1613,0.1684,46.14,53.86,0.43,0.57,4.5,4.5,0.5,8.0,0.35870,5.167,0.51820,0.50740,9.590,4.050,5.540,0.34920,0.40319,5.403,0.54896,0.50740,10.028,2026-05,False,1.04564,1.4814,3.0471
2250505,2026-05-05,CLE,KC,824119,1778007870965,3,4,7.0,40.13,43.39,0.1649,0.1743,48.05,51.95,0.47,0.53,4.0,4.5,-0.5,7.5,0.42940,4.175,0.45870,0.60140,7.880,3.860,4.020,0.45540,0.45217,4.366,0.48358,0.60140,8.240,2026-05,False,1.04564,1.4814,3.0471
2250506,2026-07-07,MIL,STL,823062,1778007870979,2,3,5.0,47.93,36.40,0.1568,0.1608,56.84,43.16,0.53,0.47,4.0,4.5,0.5,7.5,0.40020,3.551,0.36950,0.59260,6.750,3.150,3.600,0.42220,0.43935,3.644,0.38056,0.59260,6.926,2026-07,False,1.02613,1.6597,3.18
2250507,2026-05-05,LAD,HOU,824200,1778007870992,0,2,2.0,50.47,34.55,0.1498,0.1493,59.37,40.63,0.51,0.49,4.5,4.5,-0.5,8.5,0.47990,4.195,0.39210,0.65020,7.780,4.090,3.690,0.50860,0.48643,4.386,0.41644,0.65020,8.135,2026-05,False,1.04564,1.4814,3.0471
2250508,2026-05-07,NYM,COL,824362,1778007871004,2,1,3.0,52.27,33.58,0.1416,0.1354,60.88,39.12,0.46,0.54,5.5,4.5,-0.5,9.5,0.42420,6.116,0.50540,0.55800,11.220,5.370,5.850,0.43680,0.44862,6.395,0.54187,0.55800,11.732,2026-05,False,1.04564,1.4814,3.0471
2250509,2026-05-05,CWS,LAA,824040,1778007871018,2,4,6.0,47.60,37.62,0.1477,0.1458,55.86,44.14,0.48,0.52,5.0,5.5,0.5,9.0,0.53340,4.934,0.42950,0.68430,9.210,5.280,3.930,0.58250,0.52256,5.159,0.45869,0.68430,9.630,2026-05,False,1.04564,1.4814,3.0471
2250510,2026-05-05,ATL,SEA,823142,1778007871034,2,2,4.0,40.09,43.56,0.1635,0.1720,47.93,52.07,0.48,0.52,4.0,4.5,0.5,7.5,0.44180,3.695,0.39090,0.62830,6.990,3.540,3.450,0.47940,0.46062,3.864,0.41230,0.62830,7.309,2026-05,False,1.04564,1.4814,3.0471
2250511,2026-05-05,SD,SF,823227,1778007871047,7,4,11.0,40.30,42.92,0.1678,0.1792,48.43,51.57,0.45,0.55,4.0,4.5,0.5,7.5,0.39900,4.592,0.51290,0.56030,8.600,3.940,4.670,0.40440,0.43131,4.802,0.54027,0.56030,8.993,2026-05,False,1.04564,1.4814,3.0471
2250512,2026-05-06,TOR,TB,822985,1778010030029,0,2,2.0,43.47,40.78,0.1575,0.1620,51.60,48.40,0.52,0.48,4.0,,,7.5,0.40500,4.280,0.47260,0.57480,8.060,3.760,4.310,0.41880,0.43544,4.475,0.49815,0.57480,8.428,2026-05,False,1.04564,1.4814,3.0471
2250513,2026-05-06,MIL,STL,823063,,5,0,5.0,,,,,,,,,,,,,0.39280,4.720,0.52930,0.55100,8.810,3.950,4.860,0.39110,0.42702,4.935,0.55733,0.55100,9.212,2026-05,False,1.04564,1.4814,3.0471
2250514,2026-05-06,LAD,HOU,824198,1778010030041,10,1,11.0,58.23,27.93,0.1385,0.1303,67.59,32.41,0.52,0.48,5.0,,,9.0,0.52390,4.625,0.39040,0.68120,8.500,4.740,3.750,0.55780,0.51614,4.836,0.41722,0.68120,8.888,2026-05,False,1.04564,1.4814,3.0471
2250515,2026-05-06,NYM,COL,824361,,4,0,4.0,,,,,,,,,,,,,0.49510,6.347,0.53010,0.62680,11.600,6.190,5.410,0.52290,0.49669,6.637,0.56773,0.62680,12.129,2026-05,False,1.04564,1.4814,3.0471
2250516,2026-05-06,SD,SF,823226,1778010030052,1,1,2.0,41.05,41.87,0.1707,0.1841,49.51,50.49,0.37,0.63,4.5,,,8.5,0.54690,4.480,0.42960,0.70690,8.300,4.850,3.460,0.59500,0.53171,4.684,0.45609,0.70690,8.679,2026-05,False,1.04564,1.4814,3.0471
2250517,2026-05-06,CWS,LAA,824036,1778010030063,1,7,8.0,42.03,41.76,0.1621,0.1697,50.16,49.84,0.43,0.57,4.5,,,8.5,0.48580,4.378,0.41730,0.65120,8.240,4.450,3.790,0.52990,0.49041,4.578,0.44305,0.65120,8.616,2026-05,False,1.04564,1.4814,3.0471
2250518,2026-05-06,ATL,SEA,823141,1778010030075,0,1,1.0,35.38,47.80,0.1682,0.1799,42.53,57.47,0.38,0.62,4.5,,,8.5,0.47720,3.775,0.33470,0.65950,7.120,3.820,3.300,0.52290,0.48460,3.947,0.35553,0.65950,7.445,2026-05,False,1.04564,1.4814,3.0471
2250519,2026-05-06,BOS,DET,824282,,4,0,4.0,,,,,,,,,,,,,0.45170,4.768,0.46790,0.60930,8.830,4.450,4.380,0.47560,0.46734,4.986,0.49636,0.60930,9.233,2026-05,False,1.04564,1.4814,3.0471
2250520,2026-05-06,ATH,PHI,823470,1778010030088,2,1,3.0,38.86,45.75,0.1539,0.1560,45.93,54.07,0.49,0.51,4.5,,,8.5,0.37230,4.431,0.42510,0.53860,8.300,3.660,4.640,0.38150,0.41275,4.633,0.45125,0.53860,8.679,2026-05,False,1.04564,1.4814,3.0471
2250521,2026-05-06,BAL,MIA,823872,1778010030099,5,3,8.0,39.21,45.12,0.1568,0.1608,46.50,53.50,0.46,0.54,4.5,,,8.5,0.41290,4.876,0.48140,0.56900,9.110,4.270,4.830,0.42190,0.44088,5.099,0.51053,0.56900,9.526,2026-05,False,1.04564,1.4814,3.0471
2250522,2026-05-06,MIN,WSH,822740,1778010030121,2,3,5.0,43.77,41.88,0.1435,0.1387,51.10,48.90,0.46,0.54,5.5,,,9.5,0.56250,6.094,0.50220,0.69500,11.160,6.480,4.680,0.59820,0.54231,6.372,0.53855,0.69500,11.669,2026-05,False,1.04564,1.4814,3.0471
2250523,2026-05-06,TEX,NYY,823550,1778010030134,6,0,6.0,45.98,38.75,0.1526,0.1539,54.27,45.73,0.50,0.50,4.5,,,8.5,0.35760,4.745,0.46630,0.51580,8.810,3.770,5.030,0.36110,0.40241,4.962,0.49461,0.51580,9.212,2026-05,False,1.04564,1.4814,3.0471
2250524,2026-05-06,CIN,CHC,824683,1778010030147,2,4,6.0,41.27,42.93,0.1580,0.1629,49.01,50.99,0.45,0.55,4.5,,,8.5,0.36800,5.192,0.52130,0.51700,9.640,4.140,5.510,0.35890,0.40973,5.429,0.55218,0.51700,10.080,2026-05,False,1.04564,1.4814,3.0471
2250525,2026-05-06,CLE,KC,824118,1778010030166,2,1,3.0,43.22,40.18,0.1660,0.1762,51.83,48.17,0.47,0.54,4.0,,,7.5,0.43550,4.785,0.53770,0.59320,8.970,4.400,4.570,0.45580,0.45633,5.003,0.56604,0.59320,9.379,2026-05,False,1.04564,1.4814,3.0471
2250526,2026-05-07,TEX,NYY,823551,,2,1,3.0,,,,,,,,,,,,,0.43460,5.223,0.52390,0.58390,9.640,4.720,4.920,0.45390,0.45571,5.461,0.55495,0.58390,10.080,2026-05,False,1.04564,1.4814,3.0471
2250527,2026-05-07,MIN,WSH,822741,,3,5,8.0,,,,,,,,,,,,,0.36500,6.070,0.50130,0.49870,11.280,4.820,6.460,0.35440,0.40763,6.347,0.53752,0.49870,11.795,2026-05,False,1.04564,1.4814,3.0471
2250528,2026-05-07,CLE,KC,824117,,4,1,5.0,,,,,,,,,,,,,0.35200,5.061,0.38540,0.50230,9.510,4.000,5.510,0.34940,0.39845,5.292,0.41468,0.50230,9.944,2026-05,False,1.04564,1.4814,3.0471
2250529,2026-05-07,CIN,CHC,824681,,0,8,8.0,,,,,,,,,,,,,0.35590,4.442,0.36750,0.52040,8.310,3.520,4.790,0.35530,0.40121,4.645,0.39283,0.52040,8.689,2026-05,False,1.04564,1.4814,3.0471
2250530,2026-05-07,ATH,PHI,823467,,10,1,11.0,,,,,,,,,,,,,0.45550,5.284,0.47210,0.60350,9.760,4.920,4.840,0.47630,0.46992,5.525,0.50365,0.60350,10.205,2026-05,False,1.04564,1.4814,3.0471
2250531,2026-05-07,BAL,MIA,823870,,2,3,5.0,,,,,,,,,,,,,0.38070,4.125,0.38290,0.55500,7.780,3.480,4.300,0.39320,0.41862,4.313,0.40668,0.55500,8.135,2026-05,False,1.04564,1.4814,3.0471
2250532,2026-05-07,TB,BOS,824767,,3,3,6.0,,,,,,,,,,,,,0.38060,4.617,0.44780,0.54190,8.640,3.850,4.790,0.38750,0.41855,4.828,0.47525,0.54190,9.034,2026-05,False,1.04564,1.4814,3.0471
2250533,2026-05-07,STL,SD,823306,,1,1,2.0,,,,,,,,,,,,,0.35940,4.121,0.38250,0.53300,7.790,3.360,4.430,0.36900,0.40368,4.309,0.40625,0.53300,8.146,2026-05,False,1.04564,1.4814,3.0471
2250534,2026-05-08,HOU,CIN,824522,1778274465676,2,0,2.0,42.35,42.23,0.1542,0.1565,50.07,49.93,0.42,0.58,5.0,4.5,0.5,9.0,0.35220,4.845,0.41850,0.50690,9.050,3.820,5.240,0.35010,0.39859,5.066,0.44703,0.50690,9.463,2026-05,False,1.04564,1.4814,3.0471
2250535,2026-05-08,COL,PHI,823466,1778274465692,6,0,6.0,32.59,52.56,0.1485,0.1470,38.27,61.73,0.58,0.42,4.0,2.5,0.5,7.5,0.44010,4.896,0.55000,0.59460,9.150,4.550,4.600,0.46480,0.45946,5.119,0.57887,0.59460,9.568,2026-05,False,1.04564,1.4814,3.0471
2250536,2026-05-08,ATH,BAL,824846,1778274465707,3,1,4.0,40.78,43.71,0.1551,0.1580,48.26,51.74,0.35,0.65,5.5,5.5,0.5,9.5,0.41160,5.967,0.48940,0.54810,11.040,5.150,5.890,0.41700,0.43998,6.239,0.52504,0.54810,11.544,2026-05,False,1.04564,1.4814,3.0471
2250537,2026-05-08,LAA,TOR,822822,1778274465724,0,2,2.0,39.11,45.49,0.1540,0.1561,46.23,53.77,0.55,0.45,4.0,2.5,0.5,7.5,0.41960,4.359,0.48330,0.58750,8.180,3.950,4.230,0.44360,0.44547,4.558,0.50934,0.58750,8.553,2026-05,False,1.04564,1.4814,3.0471
2250538,2026-05-08,TB,BOS,824768,1778274465739,0,2,2.0,37.91,45.14,0.1695,0.1820,45.64,54.36,0.37,0.63,4.5,4.5,0.5,8.5,0.41960,4.179,0.39080,0.59130,7.870,3.780,4.080,0.44200,0.44547,4.370,0.41502,0.59130,8.229,2026-05,False,1.04564,1.4814,3.0471
2250539,2026-05-08,WSH,MIA,823871,1778274465755,3,2,5.0,40.78,43.41,0.1581,0.1630,48.44,51.56,0.45,0.55,4.5,4.5,-0.5,8.5,0.45460,4.146,0.38640,0.62700,7.820,4.010,3.810,0.48840,0.46931,4.335,0.41036,0.62700,8.177,2026-05,False,1.04564,1.4814,3.0471
2250540,2026-05-08,MIN,CLE,824443,1778274465771,0,4,4.0,42.78,40.25,0.1697,0.1824,51.52,48.48,0.44,0.56,4.0,4.5,0.5,7.5,0.40340,3.528,0.36720,0.59630,6.740,3.180,3.550,0.43020,0.43434,3.689,0.38727,0.59630,7.048,2026-05,False,1.04564,1.4814,3.0471
2250541,2026-05-08,DET,KC,824116,1778274465789,1,1,2.0,40.80,43.66,0.1554,0.1585,48.31,51.69,0.47,0.53,4.5,4.5,0.5,8.5,0.41990,4.190,0.39200,0.59180,7.880,3.780,4.100,0.43960,0.44568,4.381,0.41631,0.59180,8.240,2026-05,False,1.04564,1.4814,3.0471
2250542,2026-05-08,SEA,CWS,824607,1778274465805,6,5,11.0,48.21,35.98,0.1581,0.1631,57.27,42.73,0.45,0.55,4.5,4.5,-0.5,8.0,0.42890,3.995,0.36630,0.60640,7.580,3.700,3.880,0.45230,0.45183,4.177,0.38904,0.60640,7.926,2026-05,False,1.04564,1.4814,3.0471
2250543,2026-05-08,NYY,MIL,823794,1778274465821,0,5,5.0,46.52,37.87,0.1561,0.1598,55.12,44.88,0.53,0.47,4.0,3.5,-0.5,7.5,0.44520,3.866,0.41430,0.62690,7.180,3.630,3.550,0.47780,0.46293,4.042,0.43700,0.62690,7.508,2026-05,False,1.04564,1.4814,3.0471
2250544,2026-05-08,CHC,TEX,822904,1778274465835,3,1,4.0,42.06,40.45,0.1749,0.1910,50.98,49.02,0.35,0.65,4.5,4.5,-0.5,8.5,0.41470,4.460,0.42900,0.57940,8.320,3.930,4.390,0.42830,0.44211,4.664,0.45536,0.57940,8.700,2026-05,False,1.04564,1.4814,3.0471
2250545,2026-05-08,STL,SD,823303,1778274465851,6,0,6.0,39.24,44.60,0.1616,0.1688,46.80,53.20,0.43,0.57,4.5,4.5,0.5,8.0,0.44870,3.831,0.34310,0.63000,7.250,3.720,3.530,0.48900,0.46530,4.006,0.36443,0.63000,7.581,2026-05,False,1.04564,1.4814,3.0471
2250546,2026-05-08,ATL,LAD,823957,1778274465863,1,2,3.0,37.65,45.09,0.1725,0.1871,45.51,54.49,0.36,0.64,4.5,3.5,-0.5,7.5,0.49270,4.680,0.52390,0.65000,8.640,4.680,3.960,0.53320,0.49507,4.894,0.55173,0.65000,9.034,2026-05,False,1.04564,1.4814,3.0471
2250547,2026-05-08,PIT,SF,823225,1778274465879,1,2,3.0,40.66,42.42,0.1692,0.1815,48.94,51.06,0.44,0.56,4.0,4.5,0.5,7.5,0.34680,4.281,0.47260,0.51580,8.140,3.400,4.740,0.34820,0.39475,4.476,0.49816,0.51580,8.512,2026-05,False,1.04564,1.4814,3.0471
2250548,2026-05-09,LAA,TOR,822820,1778291309359,0,8,8.0,31.23,54.72,0.1405,0.1337,36.34,63.66,0.58,0.42,4.5,4.5,0.5,8.5,0.43740,4.486,0.43210,0.60190,8.400,4.170,4.240,0.46410,0.45762,4.691,0.45865,0.60190,8.783,2026-05,False,1.04564,1.4814,3.0471
2250549,2026-05-09,ATH,BAL,824847,1778291309375,5,0,5.0,41.85,43.50,0.1465,0.1437,49.03,50.97,0.49,0.52,5.0,5.5,0.5,9.5,0.44020,5.201,0.40150,0.58970,9.660,4.750,4.900,0.45860,0.45953,5.438,0.43189,0.58970,10.101,2026-05,False,1.04564,1.4814,3.0471
2250550,2026-05-09,HOU,CIN,824523,1778291309390,1,3,4.0,41.55,43.04,0.1541,0.1563,49.12,50.88,0.48,0.52,4.5,4.5,0.5,9.0,0.41530,4.236,0.34180,0.58630,7.940,3.790,4.140,0.43620,0.44252,4.429,0.36538,0.58630,8.302,2026-05,False,1.04564,1.4814,3.0471
2250551,2026-07-17,TB,BOS,824766,1784326045220,0,3,3.0,35.48,47.10,0.1742,0.1899,42.97,57.03,0.41,0.59,4.0,4.5,0.5,7.5,0.35730,3.987,0.43370,0.53480,7.540,3.250,4.290,0.36810,0.41248,4.091,0.44662,0.53480,7.737,2026-07,False,1.02613,1.6597,3.18
2250552,2026-05-09,WSH,MIA,823869,1778291309413,4,2,6.0,40.92,42.95,0.1613,0.1684,48.79,51.21,0.43,0.57,4.5,4.5,0.5,8.5,0.34590,4.430,0.42420,0.51050,8.350,3.490,4.870,0.34730,0.39411,4.632,0.45034,0.51050,8.731,2026-05,False,1.04564,1.4814,3.0471
2250553,2026-05-09,COL,PHI,823468,1778291309426,3,7,10.0,38.66,46.24,0.1510,0.1511,45.53,54.47,0.51,0.49,4.5,4.5,3.5,8.5,0.45320,5.414,0.54700,0.59780,10.040,5.070,4.980,0.47770,0.46836,5.661,0.57894,0.59780,10.498,2026-05,False,1.04564,1.4814,3.0471
