gameId,gameDate,p1_pF5AwayMl,p1_pF5AwayRl,p2_pF5AwayRl,implied_tie_raw,implied_away_raw,actualF5Away,actualF5Home,f5_margin_home_minus_away,away_p05_cover,f5_tie,live_awayRl01,live_pred_prefix,live_pred_postfix,live_class,live_understatement_vs_postfix
2250730,2026-05-23,0.3947,0.57,0.57,0.18107,0.38893,4.0,1.0,-3.0,1,0,0.5074,0.50736,0.60352,prefix,0.09612
2250731,2026-05-23,0.3638,0.5161,0.5161,0.15263,0.36347,2.0,0.0,-2.0,1,0,0.4316,0.43154,0.52403,prefix,0.09243
2250732,2026-05-23,0.4039,0.5757,0.5757,0.17687,0.39883,0.0,4.0,4.0,0,0,0.4712,0.47115,0.56629,prefix,0.09509
2250733,2026-05-23,0.5222,0.6584,0.6584,0.13155,0.52685,3.0,1.0,-2.0,1,0,0.5726,0.57261,0.63283,prefix,0.06023
2250734,2026-05-23,0.416,0.568,0.568,0.15232,0.41568,4.0,3.0,-1.0,1,0,0.4849,0.48484,0.56665,prefix,0.08175
2250735,2026-05-23,0.4328,0.6121,0.6121,0.18687,0.42523,0.0,2.0,2.0,0,0,0.534,0.53393,0.6229,prefix,0.0889
2250736,2026-05-23,0.4231,0.5932,0.5932,0.17503,0.41817,1.0,3.0,2.0,0,0,0.5362,0.53625,0.61653,prefix,0.08033
2250737,2026-05-24,0.4225,0.5872,0.5872,0.16823,0.41897,2.0,1.0,-1.0,1,0,0.5198,0.51987,0.60307,prefix,0.08327
2250738,2026-05-24,0.4363,0.5804,0.5804,0.14241,0.43799,4.0,1.0,-3.0,1,0,0.621,0.62105,0.67691,prefix,0.05591
2250739,2026-05-24,0.4326,0.6055,0.6055,0.17873,0.42677,3.0,4.0,1.0,0,0,0.5339,0.53393,0.62626,prefix,0.09236
2250740,2026-05-24,0.4818,0.6329,0.6329,0.15122,0.48168,1.0,0.0,-1.0,1,0,0.5713,0.57126,0.64017,prefix,0.06887
2250741,2026-05-24,0.3883,0.5553,0.5553,0.17071,0.38459,0.0,0.0,0.0,1,1,0.472,0.47196,0.55977,prefix,0.08777
2250743,2026-05-24,0.4016,0.5709,0.5709,0.17373,0.39717,0.0,0.0,0.0,1,1,0.4653,0.4653,0.56064,prefix,0.09534
2250744,2026-05-24,0.4702,0.6297,0.6297,0.16203,0.46767,1.0,4.0,3.0,0,0,0.5773,0.57735,0.64911,prefix,0.07181
2250745,2026-05-24,0.4846,0.6411,0.6411,0.15823,0.48287,5.0,1.0,-4.0,1,0,0.5694,0.56942,0.63749,prefix,0.06809
2250746,2026-05-24,0.4366,0.6071,0.6071,0.17574,0.43136,7.0,3.0,-4.0,1,0,0.5049,0.50495,0.59658,prefix,0.09168
2250747,2026-05-24,0.4331,0.6006,0.6006,0.17189,0.42871,4.0,8.0,4.0,0,0,0.5721,0.57209,0.64381,prefix,0.07171
2250748,2026-05-24,0.3662,0.5466,0.5466,0.18679,0.35981,4.0,0.0,-4.0,1,0,0.4489,0.4489,0.55085,prefix,0.10195
2250749,2026-05-24,0.3917,0.561,0.561,0.17359,0.38741,1.0,0.0,-1.0,1,0,0.4916,0.49159,0.58224,prefix,0.09064
2250750,2026-05-24,0.4287,0.5869,0.5869,0.16011,0.42679,1.0,1.0,0.0,1,1,0.4715,0.47147,0.55835,prefix,0.08685
2250751,2026-05-25,0.4821,0.6406,0.6406,0.16081,0.47979,0.0,0.0,0.0,1,1,0.5766,0.57661,0.64776,prefix,0.07116
2250752,2026-05-25,0.4894,0.6642,0.6642,0.18223,0.48197,1.0,3.0,2.0,0,0,0.5934,0.59335,0.66322,prefix,0.06982
2250753,2026-05-25,0.3145,0.4847,0.4847,0.17366,0.31104,0.0,3.0,3.0,0,0,0.3972,0.39712,0.50287,prefix,0.10567
2250754,2026-05-25,0.4104,0.573,0.573,0.16549,0.40751,2.0,1.0,-1.0,1,0,0.5021,0.5021,0.58943,prefix,0.08733
2250755,2026-05-25,0.3573,0.5077,0.5077,0.15034,0.35736,7.0,0.0,-7.0,1,0,0.4327,0.43271,0.5245,prefix,0.0918
2250756,2026-05-25,0.4006,0.5767,0.5767,0.18217,0.39453,8.0,2.0,-6.0,1,0,0.4368,0.43688,0.53604,prefix,0.09924
2250757,2026-05-25,0.4847,0.6439,0.6439,0.16174,0.48216,1.0,1.0,0.0,1,1,0.5606,0.56064,0.6341,prefix,0.0735
2250758,2026-05-25,0.5073,0.6658,0.6658,0.16097,0.50483,1.0,0.0,-1.0,1,0,0.6043,0.60424,0.67294,prefix,0.06864
2250759,2026-05-25,0.3808,0.541,0.541,0.1623,0.3787,4.0,0.0,-4.0,1,0,0.439,0.43902,0.54331,prefix,0.10431
2250760,2026-05-25,0.3473,0.5092,0.5092,0.16412,0.34508,2.0,1.0,-1.0,1,0,0.4411,0.44118,0.53657,prefix,0.09547
2250761,2026-05-25,0.3862,0.5292,0.5292,0.1413,0.3879,2.0,1.0,-1.0,1,0,0.4003,0.40028,0.49268,prefix,0.09238
2250762,2026-05-25,0.4256,0.5554,0.5554,0.12468,0.43072,7.0,0.0,-7.0,1,0,0.4671,0.4671,0.53771,prefix,0.07061
2250763,2026-05-26,0.4094,0.5768,0.5768,0.17146,0.40534,4.0,1.0,-3.0,1,0,0.5017,0.50174,0.59093,prefix,0.08923
2250764,2026-05-26,0.4457,0.597,0.597,0.15146,0.44554,1.0,6.0,5.0,0,0,0.5251,0.52508,0.59822,prefix,0.07312
2250765,2026-05-26,0.3732,0.5444,0.5444,0.17567,0.36873,4.0,5.0,1.0,0,0,0.4521,0.4521,0.55341,prefix,0.10131
2250766,2026-05-26,0.3555,0.5067,0.5067,0.1513,0.3554,1.0,8.0,7.0,0,0,0.4755,0.47547,0.56296,prefix,0.08746
2250767,2026-05-26,0.3857,0.5631,0.5631,0.1835,0.3796,2.0,2.0,0.0,1,1,0.497,0.49706,0.59951,prefix,0.10251
2250768,2026-05-26,0.3536,0.5185,0.5185,0.16778,0.35072,1.0,2.0,1.0,0,0,0.4513,0.45129,0.54468,prefix,0.09338
2250769,2026-05-26,0.5253,0.6767,0.6767,0.15163,0.52507,5.0,0.0,-5.0,1,0,0.6155,0.61553,0.6773,prefix,0.0618
2250770,2026-05-26,0.4804,0.6545,0.6545,0.18114,0.47336,2.0,0.0,-2.0,1,0,0.5708,0.57074,0.64699,prefix,0.07619
2250771,2026-05-26,0.4944,0.658,0.658,0.16758,0.49042,10.0,1.0,-9.0,1,0,0.6207,0.62064,0.68498,prefix,0.06428
2250772,2026-05-26,0.3939,0.5718,0.5718,0.18428,0.38752,0.0,6.0,6.0,0,0,0.4803,0.48031,0.57728,prefix,0.09698
2250773,2026-05-26,0.3913,0.5518,0.5518,0.16274,0.38906,4.0,9.0,5.0,0,0,0.452,0.45196,0.55352,prefix,0.10152
2250774,2026-05-26,0.4469,0.5909,0.5909,0.14223,0.44867,4.0,0.0,-4.0,1,0,0.5335,0.53354,0.60006,prefix,0.06656
2250775,2026-05-26,0.375,0.5377,0.5377,0.16531,0.37239,4.0,2.0,-2.0,1,0,0.4437,0.44371,0.54402,prefix,0.10032
2250776,2026-05-26,0.3847,0.5231,0.5231,0.13571,0.38739,1.0,10.0,9.0,0,0,0.3829,0.38287,0.4718,prefix,0.0889
2250777,2026-05-27,0.3803,0.5433,0.5433,0.16572,0.37758,1.0,1.0,0.0,1,1,0.4797,0.47975,0.56877,prefix,0.08907
2250778,2026-05-27,0.3828,0.5537,0.5537,0.17544,0.37826,1.0,3.0,2.0,0,0,0.4562,0.4562,0.55055,prefix,0.09435
2250779,2026-05-27,0.3699,0.5348,0.5348,0.16794,0.36686,1.0,0.0,-1.0,1,0,0.4406,0.4406,0.53503,prefix,0.09443
2250780,2026-05-27,0.4441,0.5866,0.5866,0.14035,0.44625,5.0,0.0,-5.0,1,0,0.4837,0.48364,0.56105,prefix,0.07735
2250781,2026-05-27,0.4781,0.6545,0.6545,0.1841,0.4704,0.0,0.0,0.0,1,1,0.5652,0.56521,0.65382,prefix,0.08862
2250782,2026-05-27,0.4393,0.5919,0.5919,0.1531,0.4388,0.0,8.0,8.0,0,0,0.5518,0.55179,0.62131,prefix,0.06951
2250783,2026-05-27,0.3703,0.5539,0.5539,0.1908,0.3631,0.0,3.0,3.0,0,0,0.546,0.54604,0.6219,prefix,0.0759
2250784,2026-05-27,0.413,0.5633,0.5633,0.1502,0.4131,4.0,4.0,0.0,1,1,0.4919,0.49194,0.56785,prefix,0.07595
2250785,2026-05-27,0.4474,0.6201,0.6201,0.17872,0.44138,0.0,6.0,6.0,0,0,0.4892,0.4892,0.59983,prefix,0.11063
2250786,2026-05-27,0.3491,0.5136,0.5136,0.16725,0.34635,1.0,3.0,2.0,0,0,0.4371,0.43704,0.5364,prefix,0.0993
2250787,2026-05-27,0.4593,0.6255,0.6255,0.17056,0.45494,1.0,8.0,7.0,0,0,0.4895,0.48956,0.58414,prefix,0.09464
2250788,2026-05-27,0.4451,0.5973,0.5973,0.1526,0.4447,2.0,0.0,-2.0,1,0,0.5714,0.57139,0.63881,prefix,0.06741
2250789,2026-05-27,0.3833,0.5514,0.5514,0.172,0.3794,2.0,2.0,0.0,1,1,0.4827,0.4827,0.5904,prefix,0.1077
2250790,2026-05-27,0.3376,0.5019,0.5019,0.16691,0.33499,1.0,3.0,2.0,0,0,0.3778,0.37779,0.48842,prefix,0.11062
2250791,2026-05-28,0.4452,0.6045,0.6045,0.1616,0.4429,3.0,1.0,-2.0,1,0,0.5415,0.54146,0.61731,prefix,0.07581
2250792,2026-05-28,0.3304,0.4884,0.4884,0.15936,0.32904,1.0,6.0,5.0,0,0,0.4831,0.48311,0.57868,prefix,0.09558
2250793,2026-05-28,0.3902,0.5773,0.5773,0.19563,0.38167,2.0,2.0,0.0,1,1,0.4868,0.48688,0.59618,prefix,0.10938
2250794,2026-05-28,0.4549,0.599,0.599,0.14231,0.45669,1.0,1.0,0.0,1,1,0.54,0.53999,0.60867,prefix,0.06867
2250795,2026-05-28,0.3511,0.5095,0.5095,0.15994,0.34956,1.0,0.0,-1.0,1,0,0.4185,0.41847,0.51378,prefix,0.09528
2250796,2026-05-28,0.4392,0.6226,0.6226,0.19226,0.43034,5.0,1.0,-4.0,1,0,0.4795,0.47944,0.58365,prefix,0.10415
2250797,2026-05-29,0.4984,0.6427,0.6427,0.14235,0.50035,4.0,3.0,-1.0,1,0,0.611,0.61099,0.66242,prefix,0.05142
2250798,2026-05-29,0.4859,0.6318,0.6318,0.14448,0.48732,4.0,5.0,1.0,0,0,0.5605,0.56047,0.625,prefix,0.0645
2250799,2026-05-29,0.4543,0.6102,0.6102,0.15732,0.45288,5.0,4.0,-1.0,1,0,0.5135,0.5135,0.59377,prefix,0.08027
2250800,2026-05-29,0.4755,0.6189,0.6189,0.14131,0.47759,0.0,5.0,5.0,0,0,0.5488,0.54882,0.61695,prefix,0.06815
2250801,2026-05-29,0.4464,0.6093,0.6093,0.16619,0.44311,3.0,4.0,1.0,0,0,0.5236,0.52356,0.60927,prefix,0.08567
2250802,2026-05-29,0.3984,0.5701,0.5701,0.17666,0.39344,2.0,1.0,-1.0,1,0,0.4684,0.4684,0.56366,prefix,0.09526
2250803,2026-05-29,0.4476,0.6124,0.6124,0.16863,0.44377,4.0,6.0,2.0,0,0,0.549,0.54895,0.63037,prefix,0.08137
2250804,2026-05-29,0.416,0.5873,0.5873,0.17644,0.41086,4.0,5.0,1.0,0,0,0.5248,0.52474,0.60639,prefix,0.08159
2250805,2026-05-29,0.4783,0.6452,0.6452,0.1717,0.4735,2.0,1.0,-1.0,1,0,0.5908,0.59077,0.6614,prefix,0.0706
2250806,2026-05-29,0.4415,0.6313,0.6313,0.20054,0.43076,0.0,6.0,6.0,0,0,0.5252,0.52526,0.63132,prefix,0.10612
2250807,2026-05-29,0.45,0.6262,0.6262,0.18326,0.44294,3.0,4.0,1.0,0,0,0.5545,0.55446,0.63528,prefix,0.08078
2250808,2026-05-29,0.4904,0.6119,0.6119,0.11302,0.49888,3.0,1.0,-2.0,1,0,0.5697,0.56968,0.62408,prefix,0.05438
2250809,2026-05-29,0.4826,0.6195,0.6195,0.13291,0.48659,7.0,1.0,-6.0,1,0,0.5727,0.57267,0.63378,prefix,0.06108
2250810,2026-05-29,0.4581,0.6305,0.6305,0.17852,0.45198,0.0,4.0,4.0,0,0,0.5246,0.52465,0.61526,prefix,0.09066
2250811,2026-05-30,0.4316,0.5994,0.5994,0.17225,0.42715,1.0,2.0,1.0,0,0,0.473,0.47296,0.55776,prefix,0.08476
2250812,2026-05-30,0.4319,0.5869,0.5869,0.1561,0.4308,3.0,1.0,-2.0,1,0,0.4874,0.48747,0.56738,prefix,0.07998
2250813,2026-05-30,0.4231,0.5909,0.5909,0.17214,0.41876,0.0,3.0,3.0,0,0,0.5384,0.53843,0.63481,prefix,0.09641
2250814,2026-05-30,0.4769,0.6328,0.6328,0.15742,0.47538,2.0,1.0,-1.0,1,0,0.5461,0.54617,0.62041,prefix,0.07431
2250815,2026-05-30,0.4131,0.5755,0.5755,0.16526,0.41024,7.0,8.0,1.0,0,0,0.4707,0.47072,0.56155,prefix,0.09085
2250816,2026-05-30,0.4306,0.6028,0.6028,0.1778,0.425,1.0,1.0,0.0,1,1,0.4969,0.4969,0.5947,prefix,0.0978
2250817,2026-05-30,0.4106,0.5846,0.5846,0.17973,0.40487,6.0,3.0,-3.0,1,0,0.4829,0.48287,0.57595,prefix,0.09305
2250818,2026-05-30,0.4264,0.5903,0.5903,0.16727,0.42303,1.0,3.0,2.0,0,0,0.5272,0.52724,0.61101,prefix,0.08381
2250819,2026-05-30,0.3659,0.5211,0.5211,0.15614,0.36496,2.0,6.0,4.0,0,0,0.4502,0.45022,0.53636,prefix,0.08616
2250820,2026-05-30,0.5006,0.6684,0.6684,0.17319,0.49521,1.0,1.0,0.0,1,1,0.6116,0.61159,0.67727,prefix,0.06567
2250821,2026-05-30,0.5351,0.6787,0.6787,0.14123,0.53747,3.0,2.0,-1.0,1,0,0.6399,0.63987,0.68805,prefix,0.04815
2250822,2026-05-30,0.447,0.5727,0.5727,0.11922,0.45348,0.0,5.0,5.0,0,0,0.5142,0.51427,0.58004,prefix,0.06584
2250823,2026-05-30,0.4478,0.5899,0.5899,0.13982,0.45008,1.0,2.0,1.0,0,0,0.5469,0.54692,0.61592,prefix,0.06902
2250824,2026-05-30,0.4465,0.5987,0.5987,0.1526,0.4461,1.0,2.0,1.0,0,0,0.4937,0.49372,0.57492,prefix,0.08122
2250825,2026-05-31,0.4696,0.6284,0.6284,0.16112,0.46728,0.0,6.0,6.0,0,0,0.5333,0.53324,0.61128,prefix,0.07798
2250826,2026-05-31,0.4507,0.5866,0.5866,0.13198,0.45462,0.0,3.0,3.0,0,0,0.4892,0.48922,0.55475,prefix,0.06555
2250827,2026-05-31,0.4358,0.6047,0.6047,0.1737,0.431,0.0,9.0,9.0,0,0,0.5092,0.50926,0.59804,prefix,0.08884
2250828,2026-05-31,0.4706,0.6433,0.6433,0.17913,0.46417,3.0,4.0,1.0,0,0,0.5217,0.52173,0.61231,prefix,0.09061
2250829,2026-05-31,0.3493,0.5166,0.5166,0.17062,0.34598,1.0,3.0,2.0,0,0,0.3919,0.39189,0.49227,prefix,0.10037
2250830,2026-05-31,0.4581,0.6169,0.6169,0.16105,0.45585,2.0,4.0,2.0,0,0,0.559,0.55903,0.62716,prefix,0.06816
2250831,2026-05-31,0.3606,0.5096,0.5096,0.14865,0.36095,1.0,5.0,4.0,0,0,0.4682,0.46817,0.55608,prefix,0.08788
2250832,2026-05-31,0.4397,0.6104,0.6104,0.17604,0.43436,1.0,0.0,-1.0,1,0,0.5169,0.5169,0.60188,prefix,0.08498
2250833,2026-05-31,0.5284,0.6923,0.6923,0.16835,0.52395,2.0,0.0,-2.0,1,0,0.6196,0.61962,0.68496,prefix,0.06536
2250834,2026-05-31,0.4624,0.6399,0.6399,0.1852,0.4547,0.0,6.0,6.0,0,0,0.5377,0.53769,0.63413,prefix,0.09643
2250835,2026-05-31,0.4512,0.5796,0.5796,0.12253,0.45707,11.0,5.0,-6.0,1,0,0.5434,0.54343,0.60502,prefix,0.06162
2250836,2026-05-31,0.5256,0.6547,0.6547,0.12218,0.53252,13.0,3.0,-10.0,1,0,0.6177,0.61766,0.66505,prefix,0.04735
2250837,2026-05-31,0.3583,0.5094,0.5094,0.15118,0.35822,0.0,6.0,6.0,0,0,0.3936,0.3936,0.49032,prefix,0.09672
2250838,2026-05-31,0.4173,0.5671,0.5671,0.14958,0.41752,0.0,5.0,5.0,0,0,0.5427,0.54274,0.61526,prefix,0.07256
2250839,2026-06-01,0.4168,0.5761,0.5761,0.16142,0.41468,7.0,2.0,-5.0,1,0,0.5661,0.56611,0.64517,prefix,0.07907
2250840,2026-06-01,0.4039,0.5477,0.5477,0.14219,0.40551,1.0,3.0,2.0,0,0,0.4713,0.47133,0.54471,prefix,0.07341
2250841,2026-06-01,0.3991,0.5477,0.5477,0.14811,0.39959,6.0,1.0,-5.0,1,0,0.4455,0.44551,0.52687,prefix,0.08137
2250842,2026-06-01,0.3413,0.5037,0.5037,0.16467,0.33903,4.0,9.0,5.0,0,0,0.4394,0.43939,0.53655,prefix,0.09715
2250843,2026-06-01,0.3721,0.5433,0.5433,0.17565,0.36765,2.0,8.0,6.0,0,0,0.4598,0.45982,0.55635,prefix,0.09655
2250844,2026-06-01,0.4138,0.5869,0.5869,0.17866,0.40824,2.0,0.0,-2.0,1,0,0.4991,0.4991,0.58741,prefix,0.08831
2250845,2026-06-01,0.3385,0.4812,0.4812,0.14119,0.34001,3.0,6.0,3.0,0,0,0.3768,0.37685,0.4683,prefix,0.0915
2250846,2026-06-01,0.4276,0.6235,0.6235,0.20791,0.41559,1.0,1.0,0.0,1,1,0.4792,0.47916,0.58463,prefix,0.10543
2250847,2026-06-02,0.3914,0.5454,0.5454,0.15475,0.39065,5.0,0.0,-5.0,1,0,0.4518,0.45182,0.53663,prefix,0.08483
2250848,2026-06-02,0.4417,0.5885,0.5885,0.14578,0.44272,2.0,2.0,0.0,1,1,0.5294,0.52947,0.6064,prefix,0.077
2250849,2026-06-02,0.3962,0.5599,0.5599,0.16672,0.39318,4.0,2.0,-2.0,1,0,0.4732,0.47315,0.56914,prefix,0.09594
2250850,2026-06-02,0.4643,0.6108,0.6108,0.14533,0.46547,4.0,0.0,-4.0,1,0,0.5186,0.5186,0.58436,prefix,0.06576
2250851,2026-06-02,0.3471,0.5131,0.5131,0.16904,0.34406,5.0,4.0,-1.0,1,0,0.3865,0.38649,0.48618,prefix,0.09968
2250852,2026-06-02,0.3943,0.5493,0.5493,0.15599,0.39331,3.0,1.0,-2.0,1,0,0.4479,0.44786,0.53152,prefix,0.08362
2250853,2026-06-02,0.4004,0.5655,0.5655,0.1685,0.397,2.0,3.0,1.0,0,0,0.4603,0.46028,0.56159,prefix,0.10129
2250854,2026-06-02,0.4585,0.6211,0.6211,0.16592,0.45518,3.0,6.0,3.0,0,0,0.6003,0.60036,0.66346,prefix,0.06316
2250855,2026-06-02,0.3766,0.5539,0.5539,0.1832,0.3707,0.0,3.0,3.0,0,0,0.4573,0.45737,0.56042,prefix,0.10312
2250856,2026-06-02,0.4331,0.6076,0.6076,0.18077,0.42683,2.0,2.0,0.0,1,1,0.5234,0.52333,0.60761,prefix,0.08421
2250857,2026-06-02,0.4292,0.5828,0.5828,0.15434,0.42846,2.0,1.0,-1.0,1,0,0.5131,0.51309,0.5909,prefix,0.0778
2250858,2026-06-02,0.4181,0.5695,0.5695,0.15157,0.41793,2.0,4.0,2.0,0,0,0.5153,0.51532,0.58904,prefix,0.07374
2250859,2026-06-02,0.4924,0.6408,0.6408,0.14771,0.49309,8.0,2.0,-6.0,1,0,0.4936,0.49356,0.57854,prefix,0.08494
2250860,2026-06-02,0.4437,0.6352,0.6352,0.2028,0.4324,2.0,7.0,5.0,0,0,0.3733,0.37336,0.47814,prefix,0.10484
2250861,2026-06-03,0.4095,0.5685,0.5685,0.161,0.4075,1.0,1.0,0.0,1,1,0.4926,0.49253,0.57398,prefix,0.08138
2250862,2026-06-03,0.4489,0.6234,0.6234,0.18106,0.44234,6.0,2.0,-4.0,1,0,0.5291,0.52909,0.61513,prefix,0.08603
2250863,2026-06-03,0.3546,0.5033,0.5033,0.1483,0.355,4.0,0.0,-4.0,1,0,0.4439,0.44391,0.52931,prefix,0.08541
2250864,2026-06-03,0.4101,0.5867,0.5867,0.18298,0.40372,6.0,1.0,-5.0,1,0,0.4694,0.46939,0.56798,prefix,0.09858
2250865,2026-06-03,0.3628,0.5223,0.5223,0.16133,0.36097,0.0,1.0,1.0,0,0,0.4631,0.46313,0.55762,prefix,0.09452
2250866,2026-06-03,0.3358,0.5022,0.5022,0.1694,0.3328,0.0,8.0,8.0,0,0,0.4055,0.40547,0.51481,prefix,0.10931
2250867,2026-06-03,0.3327,0.5063,0.5063,0.17795,0.32835,3.0,2.0,-1.0,1,0,0.3919,0.39193,0.49798,prefix,0.10608
2250868,2026-06-03,0.4008,0.5804,0.5804,0.18654,0.39386,2.0,2.0,0.0,1,1,0.4773,0.47732,0.57009,prefix,0.09279
2250869,2026-06-03,0.44,0.5958,0.5958,0.15714,0.43866,2.0,4.0,2.0,0,0,0.4942,0.49412,0.58341,prefix,0.08921
2250870,2026-06-03,0.4101,0.5683,0.5683,0.16001,0.40829,1.0,0.0,-1.0,1,0,0.4104,0.41043,0.51213,prefix,0.10173
2250871,2026-06-03,0.4493,0.6178,0.6178,0.17338,0.44442,1.0,4.0,3.0,0,0,0.5454,0.54544,0.62385,prefix,0.07845
2250872,2026-06-03,0.4212,0.5755,0.5755,0.15519,0.42031,2.0,4.0,2.0,0,0,0.523,0.52295,0.60309,prefix,0.08009
2250873,2026-06-03,0.4223,0.5991,0.5991,0.18347,0.41563,4.0,3.0,-1.0,1,0,0.523,0.523,0.60976,prefix,0.08676
2250874,2026-06-03,0.3553,0.5046,0.5046,0.14902,0.35558,3.0,9.0,6.0,0,0,0.4029,0.40292,0.49242,prefix,0.08952
2250875,2026-06-04,0.3383,0.492,0.492,0.15427,0.33773,0.0,3.0,3.0,0,0,0.425,0.425,0.52758,prefix,0.10258
2250876,2026-06-04,0.4179,0.5555,0.5555,0.13444,0.42106,8.0,0.0,-8.0,1,0,0.537,0.53701,0.60433,prefix,0.06733
2250877,2026-06-04,0.3648,0.5169,0.5169,0.15239,0.36451,1.0,1.0,0.0,1,1,0.4131,0.41314,0.50299,prefix,0.08989
2250878,2026-06-04,0.3424,0.5062,0.5062,0.16635,0.33985,6.0,3.0,-3.0,1,0,0.3942,0.39417,0.49771,prefix,0.10351
2250879,2026-06-04,0.3649,0.5367,0.5367,0.17628,0.36042,3.0,1.0,-2.0,1,0,0.4246,0.42467,0.53535,prefix,0.11075
2250880,2026-06-04,0.4274,0.5769,0.5769,0.1492,0.4277,3.0,5.0,2.0,0,0,0.4997,0.4997,0.5771,prefix,0.0774
2250881,2026-06-04,0.4539,0.6168,0.6168,0.16626,0.45054,1.0,0.0,-1.0,1,0,0.5148,0.51478,0.60173,prefix,0.08693
2250882,2026-06-04,0.3842,0.5471,0.5471,0.16563,0.38147,1.0,0.0,-1.0,1,0,0.4817,0.48173,0.56533,prefix,0.08363
2250883,2026-06-05,0.4025,0.5491,0.5491,0.14565,0.40345,9.0,0.0,-9.0,1,0,0.3788,0.37888,0.48801,prefix,0.10921
2250884,2026-06-05,0.4616,0.6351,0.6351,0.18001,0.45509,1.0,3.0,2.0,0,0,0.554,0.55396,0.63804,prefix,0.08404
2250885,2026-06-05,0.3985,0.5547,0.5547,0.15748,0.39722,4.0,6.0,2.0,0,0,0.4953,0.49531,0.57707,prefix,0.08177
2250886,2026-06-05,0.4426,0.5967,0.5967,0.155,0.4417,5.0,3.0,-2.0,1,0,0.4782,0.47818,0.56214,prefix,0.08394
2250887,2026-06-05,0.3872,0.5481,0.5481,0.1632,0.3849,1.0,3.0,2.0,0,0,0.4745,0.47452,0.56364,prefix,0.08914
2250888,2026-06-05,0.482,0.644,0.644,0.16536,0.47864,4.0,0.0,-4.0,1,0,0.5068,0.50677,0.59338,prefix,0.08658
2250889,2026-06-05,0.3647,0.5311,0.5311,0.16971,0.36139,3.0,6.0,3.0,0,0,0.4957,0.49563,0.58409,prefix,0.08839
2250890,2026-06-05,0.408,0.5744,0.5744,0.1702,0.4042,0.0,5.0,5.0,0,0,0.5166,0.5166,0.59877,prefix,0.08217
2250891,2026-06-05,0.3825,0.5329,0.5329,0.15033,0.38257,3.0,4.0,1.0,0,0,0.4454,0.4454,0.5277,prefix,0.0823
2250892,2026-06-05,0.4368,0.6138,0.6138,0.18402,0.42978,2.0,0.0,-2.0,1,0,0.5551,0.55506,0.64802,prefix,0.09292
2250893,2026-06-05,0.4249,0.5833,0.5833,0.16034,0.42296,2.0,1.0,-1.0,1,0,0.4804,0.48039,0.56545,prefix,0.08505
2250894,2026-06-05,0.4139,0.5388,0.5388,0.11882,0.41998,1.0,3.0,2.0,0,0,0.5089,0.50885,0.57074,prefix,0.06184
2250895,2026-06-05,0.3966,0.5767,0.5767,0.18707,0.38963,4.0,0.0,-4.0,1,0,0.4688,0.46885,0.57486,prefix,0.10606
2250896,2026-06-05,0.4166,0.5785,0.5785,0.16467,0.41383,0.0,0.0,0.0,1,1,0.4849,0.48483,0.57004,prefix,0.08514
2250897,2026-06-06,0.4382,0.6216,0.6216,0.19223,0.42937,4.0,0.0,-4.0,1,0,0.5345,0.53447,0.62451,prefix,0.09001
2250898,2026-06-06,0.3403,0.4921,0.4921,0.15201,0.34009,1.0,1.0,0.0,1,1,0.4203,0.42029,0.51304,prefix,0.09274
2250899,2026-06-06,0.4461,0.6008,0.6008,0.15577,0.44503,5.0,4.0,-1.0,1,0,0.5173,0.51734,0.59133,prefix,0.07403
2250900,2026-06-06,0.3514,0.5193,0.5193,0.17137,0.34793,0.0,0.0,0.0,1,1,0.4028,0.40276,0.50789,prefix,0.10509
2250901,2026-06-06,0.3689,0.5387,0.5387,0.1739,0.3648,1.0,6.0,5.0,0,0,0.5075,0.50751,0.58985,prefix,0.08235
2250902,2026-06-06,0.4462,0.5978,0.5978,0.15184,0.44596,6.0,1.0,-5.0,1,0,0.559,0.55904,0.62849,prefix,0.06949
2250903,2026-06-06,0.4144,0.5726,0.5726,0.16003,0.41257,2.0,13.0,11.0,0,0,0.5457,0.5457,0.61525,prefix,0.06955
2250904,2026-06-06,0.4267,0.5921,0.5921,0.16916,0.42294,3.0,6.0,3.0,0,0,0.513,0.51301,0.60188,prefix,0.08888
2250905,2026-06-06,0.4412,0.6246,0.6246,0.19231,0.43229,0.0,2.0,2.0,0,0,0.5183,0.51829,0.61011,prefix,0.09181
2250906,2026-06-06,0.4096,0.5825,0.5825,0.17834,0.40416,5.0,0.0,-5.0,1,0,0.4773,0.4773,0.58617,prefix,0.10887
2250908,2026-06-06,0.5751,0.7071,0.7071,0.12522,0.58188,2.0,1.0,-1.0,1,0,0.6407,0.6407,0.69143,prefix,0.05073
2250909,2026-06-06,0.3228,0.475,0.475,0.15247,0.32253,1.0,9.0,8.0,0,0,0.3672,0.36715,0.46638,prefix,0.09918
2250910,2026-06-06,0.4752,0.6366,0.6366,0.16452,0.47208,1.0,1.0,0.0,1,1,0.5625,0.56255,0.64335,prefix,0.08085
2250911,2026-06-07,0.4164,0.5875,0.5875,0.17619,0.41131,2.0,0.0,-2.0,1,0,0.429,0.42901,0.52631,prefix,0.09731
2250912,2026-06-07,0.4347,0.5881,0.5881,0.1541,0.434,5.0,7.0,2.0,0,0,0.5118,0.51187,0.58738,prefix,0.07558
2250913,2026-06-07,0.3652,0.5321,0.5321,0.17032,0.36178,0.0,1.0,1.0,0,0,0.4019,0.40188,0.50105,prefix,0.09915
